member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian
r6i1p1f1,18,factual,2005-05-16 12:00:00,5.5352106,32.583332,0.7816829681670407,0.9968772247131095,0.9545875461723919,0.9925047516519144
r6i1p1f1,19,factual,2005-05-16 12:00:00,22.581068,33.62403,0.8019008293777612,0.9967112664605532,0.7727498791561812,0.973980938348427
r6i1p1f1,20,factual,2005-06-16 00:00:00,0.7746479,17.916666,0.5975531146993088,0.9999896696011389,0.9983543223579093,0.9999991944371742
r6i1p1f1,21,factual,2005-07-16 12:00:00,-69.6919,144.89583,0.8914057243786404,0.7125563084162814,0.9586249318069904,0.986291921526452
r6i1p1f1,22,factual,2005-07-16 12:00:00,-10.948189,294.2262,0.6479889285246512,0.9998164930696353,0.9091580410796642,0.9403468019520634
r6i1p1f1,23,factual,2005-08-16 12:00:00,-14.112677,29.47619,0.899597901790087,0.9982101059481069,0.9572011686562171,0.9992344261171933
r6i1p1f1,24,factual,2005-09-16 00:00:00,-21.267605,143.05556,0.5232934631026092,0.9093852256338161,0.9128487861724153,0.9966363083942618
r6i1p1f1,25,factual,2005-09-16 00:00:00,-6.5544486,300.85367,0.6548288218828313,0.9984721458197614,0.9043647138319898,0.8397010134153206
r6i1p1f1,26,factual,2005-10-16 12:00:00,-10.0804825,22.02381,0.676116151277288,0.9999317022605924,0.9736309674739644,0.9999940955497735
r6i1p1f1,27,factual,2005-10-16 12:00:00,-4.6222086,299.36465,0.820166441747776,0.9997847487209217,0.9321162396366829,0.8940169393327743
r6i1p1f1,28,factual,2005-11-16 00:00:00,-19.848454,24.841772,0.6246742938041687,0.9931280964180356,0.9856140092203352,0.9994140311433689
r6i1p1f1,29,factual,2005-11-16 00:00:00,-6.9566693,300.9689,0.7580948744396456,0.9999166320109164,0.9797950332021875,0.9573874632710662
r6i1p1f1,30,factual,2005-11-16 00:00:00,30.458754,7.857143,0.9365734222990105,0.9194735833890478,0.8221586784484773,0.9798776442319672
r6i1p1f1,31,factual,2005-11-16 00:00:00,72.2399,317.5,0.984814693735382,0.923069830157951,0.636912059324817,0.9700016823228707
r6i1p1f1,32,factual,2005-12-16 12:00:00,13.742455,23.174603,0.5864499236172043,0.9937583171092258,0.946716027366575,0.9874715130463679
r6i1p1f1,33,factual,2005-12-16 12:00:00,39.52137,99.34322,0.8823087160755997,0.9517430709268051,0.9566498909176973,0.9761045236288886
r6i1p1f1,34,factual,2005-12-16 12:00:00,54.61889,110.44118,0.8949433934908908,0.7845039893744186,0.8769351139229975,0.9596040370011977
r6i1p1f1,35,factual,2005-12-16 12:00:00,63.67168,152.27011,0.9727998314870683,0.9575218041214614,0.9838884198337174,0.9999995078088219
r6i1p1f1,36,factual,2005-12-16 12:00:00,67.779625,311.17648,0.9389233638867892,0.8518993549959668,0.721457558550868,0.9579348844778581
r6i1p1f1,37,factual,2006-01-16 12:00:00,-19.592772,126.63043,0.6182729778691545,0.9295503337293012,0.6335810456916955,0.9975357381966263
r6i1p1f1,38,factual,2006-01-16 12:00:00,25.492958,66.25,0.5253047509355735,0.9579614205618159,0.8656391246587494,0.955494593306071
r6i1p1f1,39,factual,2006-01-16 12:00:00,47.386078,116.10294,0.902060174456242,0.8275910484516447,0.9307159184043476,0.9636652052946385
r6i1p1f1,40,factual,2006-01-16 12:00:00,53.96927,258.4091,0.9690894372015619,0.6484436848941219,0.6544042162820515,0.940818840599837
r6i1p1f1,41,factual,2006-01-16 12:00:00,64.25785,113.04487,0.9981921452985952,0.9133931848589196,0.9877671075756277,0.9999774473199537
r6i1p1f1,42,factual,2006-02-15 00:00:00,36.05634,264.74207,0.6970834174582425,0.9526326044085195,0.9817853908424565,0.9959676704848395
r6i1p1f1,43,factual,2006-02-15 00:00:00,55.80714,72.69231,0.9435771620064716,0.7601908327017248,0.7698097727301165,0.924881283428709
r6i1p1f1,44,factual,2006-02-15 00:00:00,63.68316,160.79646,0.9910454412367853,0.9680260130259339,0.9836295928260216,0.999999550115911
r6i1p1f1,45,factual,2006-03-16 12:00:00,51.499588,19.656862,0.8684360056816571,0.8474189271674948,0.6020358549629632,0.9944397550625749
r6i1p1f1,46,factual,2006-04-16 00:00:00,78.25146,328.59756,0.9315309803605447,0.9456409979903071,0.6762003534674309,0.9680128873021951
r6i1p1f1,47,factual,2006-06-16 00:00:00,35.96378,38.285713,0.9360310260870631,0.8992434885556649,0.8673728634519394,0.9893802180539024
r6i1p1f1,48,factual,2006-09-16 00:00:00,-43.87551,289.91934,0.8266400656838322,0.7994198312285513,0.9540105294267396,0.964317471580773
r6i1p1f1,49,factual,2006-09-16 00:00:00,-8.138396,295.39856,0.6091093705725432,0.9993715628051477,0.9710240435624815,0.9038472485569504
r6i1p1f1,50,factual,2006-09-16 00:00:00,40.78125,252.10938,0.9150915149326705,0.8847360522540674,0.9619571978506928,0.9643690392101849
r6i1p1f1,51,factual,2006-10-16 12:00:00,-13.340039,304.12698,0.707223530050749,0.9979659979117401,0.9478345907458059,0.9418263836633566
r6i1p1f1,52,factual,2006-11-16 00:00:00,67.338776,217.10527,0.934102221858709,0.940862033120366,0.14012463376286866,0.961815076698383
r6i1p1f1,53,factual,2006-12-16 12:00:00,58.837494,240.83757,0.7645776954958294,0.9257717628794512,0.9752858111582136,0.9958256907748764
r6i1p1f1,54,factual,2007-01-16 12:00:00,-31.05634,128.23529,0.7122867363384431,0.9142288550683692,0.9796648890426705,0.9999781919963489
r6i1p1f1,55,factual,2007-02-15 00:00:00,67.360565,206.4,0.9312341342135463,0.9562939956143526,0.7290986707613153,0.9866098802899003
r6i1p1f1,56,factual,2007-04-16 00:00:00,33.471638,249.25676,0.8338492825783086,0.9340146331648407,0.9494296568059335,0.9779953824957917
r6i1p1f1,57,factual,2007-04-16 00:00:00,47.329224,266.6875,0.7749321074601588,0.8521481543537034,0.7936595720150555,0.9870103247590235
r6i1p1f1,58,factual,2007-08-16 12:00:00,-69.48785,57.803032,0.9602328920109504,0.6506229066328042,0.9217450043412663,0.9625434425818129
r6i1p1f1,59,factual,2007-08-16 12:00:00,45.11524,18.125,0.8549675330333765,0.8633970773284315,0.8932200736807654,0.9996705023050172
r6i1p1f1,60,factual,2007-10-16 12:00:00,-16.156776,306.86475,0.9221484077314686,0.9876774441439224,0.9129165802274757,0.9019775002143563
r6i1p1f1,61,factual,2007-11-16 00:00:00,-15.789955,306.08694,0.9430262752692481,0.9743826310833977,0.7176850723473749,0.772237994230961
r6i1p1f1,62,factual,2008-01-16 12:00:00,13.750766,6.630435,0.6974659501884579,0.9904981170989547,0.9153961054310311,0.9711429389366854
r6i1p1f1,63,factual,2008-01-16 12:00:00,32.048897,89.62264,0.8046188934276868,0.9505362875896792,0.9910669996919498,0.9979584521996245
r6i1p1f1,64,factual,2008-01-16 12:00:00,35.343826,245.66176,0.8606800629217567,0.9568253649162364,0.9805689896246131,0.9889410187123955
r6i1p1f1,65,factual,2008-01-16 12:00:00,55.07951,292.21774,0.9916288788812716,0.9698502376294943,0.9999615519864328,0.9999999404894235
r6i1p1f1,66,factual,2008-01-16 12:00:00,62.17304,52.67857,0.9943653689806106,0.8551349572042838,0.8315747611363371,0.99779428910578
r6i1p1f1,67,factual,2008-01-16 12:00:00,67.57808,266.93842,0.9961302932190104,0.9687457040801813,0.9981635650055829,0.9999999999998228
r6i1p1f1,68,factual,2008-01-16 12:00:00,67.22272,312.1875,0.9913713914251799,0.8178432683734469,0.8830157052202869,0.9867241083132461
r6i1p1f1,69,factual,2008-02-15 12:00:00,12.687274,18.163717,0.9328047155167317,0.996376918978599,0.9252066913586631,0.9668225913333127
r6i1p1f1,70,factual,2008-02-15 12:00:00,28.811928,90.82353,0.9007579808643131,0.9664346383517775,0.9852654081434817,0.993997646787499
r6i1p1f1,71,factual,2008-02-15 12:00:00,64.57746,55.162037,0.9923185557410441,0.9440593182037889,0.977129021455971,0.9999846684946789
r6i1p1f1,72,factual,2008-04-16 00:00:00,23.476055,353.2,0.9212577134826089,0.9561005452237206,0.9364876734971922,0.9892342150425196
r6i1p1f1,73,factual,2008-06-16 00:00:00,-78.729965,67.62931,0.9613248053665002,0.8803523064618368,0.9890672388488748,0.993196623829252
r6i1p1f1,74,factual,2008-07-16 12:00:00,-19.797014,130.66176,0.7289907527268512,0.8605862109632358,0.6644386487407752,0.9753265902493717
r6i1p1f1,75,factual,2008-08-16 12:00:00,-12.169012,318.25,0.7116472425341349,0.9910215941887457,0.9873358537418379,0.9984038058229855
r6i1p1f1,76,factual,2008-08-16 12:00:00,0.29252437,21.762821,0.6112195674067793,0.9999959678582807,0.9969358513068428,0.9999659628603351
r6i1p1f1,77,factual,2008-09-16 00:00:00,-73.24771,12.45098,0.7834653097568592,0.7341468188151449,0.9639048979304161,0.9951055893696328
r6i1p1f1,78,factual,2008-09-16 00:00:00,-19.326391,137.5,0.7382328580434646,0.9257053583806667,0.918281308792867,0.9935596318510935
r6i1p1f1,79,factual,2008-09-16 00:00:00,-13.057701,25.0,0.789628657744777,0.9985240893215788,0.97858124400845,0.9996766567841221
r6i1p1f1,80,factual,2008-10-16 12:00:00,-8.101653,24.402174,0.7100533481937514,0.9996449543533643,0.9852099825049533,0.9999575433824421
r6i1p1f1,81,factual,2008-10-16 12:00:00,47.25633,24.05,0.8519020420993227,0.9079440588588645,0.8666337486394315,0.9997291287955644
r6i1p1f1,82,factual,2008-11-16 00:00:00,-40.501545,291.09756,0.8464630291766856,0.8728899304881137,0.9184262228782093,0.9653537276799299
r6i1p1f1,83,factual,2008-11-16 00:00:00,-8.459328,27.44898,0.7938977828684668,0.999142184140638,0.9575429695242795,0.9997611782722542
r6i1p1f1,84,factual,2008-11-16 00:00:00,11.577466,8.5,0.7569367432328564,0.992670325353611,0.9087729124489434,0.9706933242675821
r6i1p1f1,85,factual,2008-11-16 00:00:00,75.49098,313.08685,0.9361171603690327,0.9788420137025221,0.969862319656816,0.9998910614271633
r6i1p1f1,86,factual,2008-11-16 00:00:00,69.13732,155.57292,0.8888850531913927,0.9804034432938277,0.9548295991902388,0.9999999842534356
r6i1p1f1,87,factual,2008-12-16 12:00:00,77.65106,300.1613,0.8630980303313728,0.9189447866944357,0.8108380884124875,0.9727353069474263
r6i1p1f1,88,factual,2009-01-16 12:00:00,17.556767,17.534014,0.7811539598914163,0.9912763639420661,0.8328372646973989,0.9343889952900477
r6i1p1f1,89,factual,2009-01-16 12:00:00,65.81345,85.04237,0.9706574040791794,0.9392060837324171,0.9894474960613555,0.9999879580578963
r6i1p1f1,90,factual,2009-02-15 00:00:00,18.419086,26.37755,0.8167610533605859,0.984769989900881,0.8575415038882344,0.9559309397560762
r6i1p1f1,91,factual,2009-02-15 00:00:00,17.963781,103.0,0.7489163342213704,0.9759665522766434,0.9940425154655257,0.9994355286886347
r6i1p1f1,92,factual,2009-03-16 12:00:00,19.80428,352.72726,0.9411688134851837,0.9975363933283051,0.9979103409980145,0.9999268536113358
r6i1p1f1,93,factual,2009-03-16 12:00:00,27.330524,9.649532,0.9808227750129829,0.992891284905581,0.8116768766970595,0.9937053330775337
r6i1p1f1,94,factual,2009-03-16 12:00:00,71.729576,320.43332,0.9650886591517338,0.8532259194033207,0.7627455844867546,0.9887676276061326
r6i1p1f1,95,factual,2009-04-16 00:00:00,-85.77465,33.418365,0.9532476509620557,0.7861396056005758,0.9356971591653109,0.9280504198378908
r6i1p1f1,96,factual,2009-04-16 00:00:00,-84.72676,345.3,0.937527692657934,0.6550607817711991,0.9722724961561482,0.9881688634476751
r6i1p1f1,97,factual,2009-04-16 00:00:00,22.545273,352.2143,0.8525372937066007,0.9637942302209006,0.9699283115651973,0.992469620942935
r6i1p1f1,98,factual,2009-04-16 00:00:00,41.248173,92.586205,0.8362108556233612,0.7862699296025439,0.7813551641029328,0.7686689249604992
r6i1p1f1,99,factual,2009-05-16 12:00:00,5.6408453,14.1875,0.6175620106321426,0.9998320329292203,0.977970878091587,0.9975098301170339
r6i1p1f1,100,factual,2009-05-16 12:00:00,23.722336,11.785714,0.8025850866888649,0.961171412886962,0.5594276424495956,0.8096167358328679
r6i1p1f1,101,factual,2009-06-16 00:00:00,-69.58627,120.208336,0.9985251903014872,0.6396793244602565,0.7985069330717868,0.9236886086578696
r6i1p1f1,102,factual,2009-07-16 12:00:00,-12.002139,289.14557,0.8190719580648776,0.9992046749851073,0.9112544644136656,0.9263826225866825
r6i1p1f1,103,factual,2009-07-16 12:00:00,-7.4366193,27.666666,0.6863154026257747,0.9988746210719192,0.9296026767423821,0.9984494054629234
r6i1p1f1,104,factual,2009-08-16 12:00:00,-77.689606,223.22116,0.9518299511890776,0.6920205355954778,0.4132768121304301,0.9152014717965955
r6i1p1f1,105,factual,2009-08-16 12:00:00,-15.567453,293.2438,0.7138883311212502,0.998702229805588,0.904587770391495,0.9662325360247735
r6i1p1f1,106,factual,2009-09-16 00:00:00,-9.545222,298.28314,0.829932019760528,0.9951202062861801,0.8810729227555457,0.8195128841551791
r6i1p1f1,107,factual,2009-09-16 00:00:00,-7.696177,19.52381,0.617688908910071,0.9998683163465502,0.9751806130482457,0.9999708594277428
r6i1p1f1,108,factual,2009-10-16 12:00:00,-71.21228,146.96428,0.9918745914752232,0.7093137298835648,0.9594632368035576,0.9979075700922269
r6i1p1f1,109,factual,2009-11-16 00:00:00,-11.999998,318.58334,0.8358097121351811,0.9920764706646018,0.9877334958445187,0.9993320295461312
r6i1p1f1,110,factual,2009-11-16 00:00:00,19.750114,50.725807,0.8004019895493601,0.886233036421442,0.6607448942604608,0.8712772575187355
r6i1p1f1,111,factual,2009-12-16 12:00:00,60.582268,130.7317,0.9335907322631344,0.9926980543121116,0.9998348081914661,0.9999999979552073
r6i1p1f1,112,factual,2009-12-16 12:00:00,69.20499,261.4876,0.9984006052446506,0.9674035856817377,0.9885825502682424,0.999999999521244
r6i1p1f1,113,factual,2010-01-16 12:00:00,16.987387,17.41279,0.8333617924932111,0.9929744820009924,0.8504818840324351,0.9475726410545722
r6i1p1f1,114,factual,2010-01-16 12:00:00,33.380287,85.15151,0.9284994018985536,0.942480047576161,0.9689158254457917,0.9871072613784493
r6i1p1f1,115,factual,2010-01-16 12:00:00,76.86952,309.19812,0.9764218766593924,0.9285507457310108,0.8447671156668355,0.9897111769615059
r6i1p1f1,116,factual,2010-01-16 12:00:00,72.38028,331.08334,0.9336932746962121,0.9529863847743087,0.9068176027553625,0.9993827672424324
r6i1p1f1,117,factual,2010-02-15 00:00:00,55.002327,25.877483,0.999780409231544,0.9713620946603568,0.8666578875318001,0.9993788500331405
r6i1p1f1,118,factual,2010-02-15 00:00:00,64.56611,204.59677,0.9026647498098506,0.9830348444582415,0.6344212144431534,0.9980989050314609
r6i1p1f1,119,factual,2010-05-16 12:00:00,59.154922,58.75,0.9415904744045432,0.7812896284225385,0.7317145919392276,0.9920932319480088
r6i1p1f1,120,factual,2010-08-16 12:00:00,-74.69366,119.125,0.989431815435808,0.7548755173943559,0.9135140733941375,0.9897117488470738
r6i1p1f1,121,factual,2010-09-16 00:00:00,-20.180283,301.32,0.67436790942499,0.992117029858091,0.8704266875471435,0.846658854610987
r6i1p1f1,122,factual,2010-12-16 12:00:00,58.869648,86.925186,0.9972470359247044,0.9174449986811956,0.982293084122464,0.9994628711560598
r6i1p1f1,123,factual,2010-12-16 12:00:00,66.65494,174.16667,0.9629232098393848,0.987901286928331,0.9747839078474964,0.9998418204394133
r6i1p1f1,124,factual,2011-01-16 12:00:00,30.607391,265.52084,0.9830295173672741,0.9699917621859011,0.979180703068009,0.99650757483913
r6i1p1f1,125,factual,2011-01-16 12:00:00,60.84507,164.21875,0.9990337952533442,0.9870342382302807,0.9650517304707321,0.9992618486711465
r6i1p1f1,126,factual,2011-01-16 12:00:00,68.05587,73.2377,0.9994749937399783,0.9129620964092688,0.9302223975357775,0.9999693160668012
r6i1p1f1,127,factual,2011-02-15 00:00:00,-25.140844,120.55556,0.8457580960680791,0.9359483543558086,0.907384429035987,0.9996709430932349
r6i1p1f1,128,factual,2011-02-15 00:00:00,35.468887,270.5696,0.9898987656865399,0.9688419931373989,0.9750586016280757,0.9995628384087301
r6i1p1f1,129,factual,2011-03-16 12:00:00,17.499544,10.25974,0.7917225569803872,0.9814369033400165,0.7561681996162561,0.8939214348973551
r6i1p1f1,130,factual,2011-03-16 12:00:00,28.287617,73.68421,0.9030447367608547,0.9350034922609174,0.5601515065992715,0.8162043401098782
r6i1p1f1,131,factual,2011-03-16 12:00:00,38.326427,85.51471,0.8646291985004775,0.9401675005999172,0.9232283884499303,0.9213830860945749
r6i1p1f1,132,factual,2011-07-16 12:00:00,-72.85211,110.451385,0.98882135451468,0.8525781896417209,0.9725065423395782,0.999074379702281
r6i1p1f1,133,factual,2011-10-16 12:00:00,-28.427614,138.03279,0.8767708526955138,0.9879823083690581,0.9980835724740387,0.999929753927771
r6i1p1f1,134,factual,2011-11-16 00:00:00,49.327072,51.728394,0.9937366301030024,0.8066645862327051,0.6628941123675721,0.9704971576409777
r6i1p1f1,135,factual,2011-11-16 00:00:00,70.151146,140.60976,0.9999836391282357,0.9914536257246935,0.974903240488425,0.9999999273937437
r6i1p1f1,136,factual,2011-12-16 12:00:00,46.004807,242.7439,0.9171129017558938,0.965339583248637,0.9781786970654187,0.9995075318838403
r6i1p1f1,137,factual,2011-12-16 12:00:00,59.2507,97.744446,0.9362839832810979,0.9758316493126657,0.9987717130119104,0.9999969380049426
r6i1p1f1,138,factual,2012-01-16 12:00:00,15.702587,23.875969,0.9200229322893785,0.9927012575819776,0.8960296386105514,0.9606212291133771
r6i1p1f1,139,factual,2012-01-16 12:00:00,25.641214,107.58772,0.9192767453974781,0.9782729365625188,0.9919385177271102,0.9999147492278356
r6i1p1f1,140,factual,2012-01-16 12:00:00,55.190884,243.43202,0.9042674012279872,0.9412292281385551,0.9946403462492972,0.9998790605699975
r6i1p1f1,141,factual,2012-01-16 12:00:00,58.939674,49.433964,0.9722058104198084,0.9457502619285373,0.9494370214976511,0.9994101803824783
r6i1p1f1,142,factual,2012-01-16 12:00:00,58.875404,134.65384,0.9971217464186459,0.9957325953269456,0.9988280586316759,0.9999995579037003
r6i1p1f1,143,factual,2012-02-15 12:00:00,20.293592,34.941315,0.842023091232353,0.9996017569224814,0.9777813334277901,0.9980906548389809
r6i1p1f1,144,factual,2012-02-15 12:00:00,25.878288,105.42453,0.9983961240833122,0.9807569953609417,0.9956920881436653,0.9997085916164575
r6i1p1f1,145,factual,2012-02-15 12:00:00,50.170494,35.2193,0.8880726793021181,0.7930288027446629,0.7014091193327763,0.9298105178315952
r6i1p1f1,146,factual,2012-03-16 12:00:00,1.5438787,296.1218,0.8918212203489829,0.999907207696326,0.9085265853219537,0.9861188283577319
r6i1p1f1,147,factual,2012-04-16 00:00:00,6.4459085,22.765957,0.7312499830718762,0.9998980736614255,0.9862832862713907,0.9996071102030534
r6i1p1f1,148,factual,2012-04-16 00:00:00,4.8399487,299.0909,0.826000509042288,0.9999004857264822,0.8798870592710629,0.9934249036295162
r6i1p1f1,149,factual,2012-04-16 00:00:00,30.845072,79.28571,0.948283081157435,0.9933135665604547,0.9892321559242969,0.9953633934874887
r6i1p1f1,150,factual,2012-04-16 00:00:00,47.213123,280.65573,0.9879699406349758,0.9457112601649247,0.9752610346747832,0.9999989993395216
r6i1p1f1,151,factual,2012-06-16 00:00:00,-80.23293,17.676283,0.9888545540128573,0.7630061964283592,0.9369212461097416,0.96530921240854
r6i1p1f1,152,factual,2012-06-16 00:00:00,-84.89335,348.85715,0.9581406162626913,0.670140978806959,0.8792775032481193,0.9590431657175725
r6i1p1f1,153,factual,2012-07-16 12:00:00,-84.865974,135.67386,0.9354269752395514,0.882179438112351,0.9224173569159828,0.9940837168391873
r6i1p1f1,154,factual,2012-07-16 12:00:00,-26.134254,23.19149,0.8755596441895699,0.9985488802341156,0.994634973669672,0.999962476140779
r6i1p1f1,155,factual,2012-07-16 12:00:00,21.739437,80.1875,0.930600377533834,0.9739564224631115,0.7534047497745133,0.991345098602223
r6i1p1f1,156,factual,2012-08-16 12:00:00,-79.71289,253.36539,0.9531769440908362,0.7990802681904133,0.5258746578684967,0.940648777689603
r6i1p1f1,157,factual,2012-11-16 00:00:00,71.80373,330.80646,0.9929141692178427,0.9531130242836331,0.8956980434230248,0.9998634731770628
r6i1p1f1,158,factual,2012-12-16 12:00:00,48.247265,119.07407,0.9847705025172608,0.9647297551296231,0.9494000672818179,0.9894024134933943
r6i1p1f1,159,factual,2012-12-16 12:00:00,65.61723,267.20587,0.9939213394000127,0.8921111839791486,0.9622497576885468,0.9999992897311736
r6i1p1f1,160,factual,2013-01-16 12:00:00,1.1557581,21.029411,0.7145405980513517,0.9999983901514478,0.9995759932708362,0.9999882486961689
r6i1p1f1,161,factual,2013-01-16 12:00:00,31.560793,252.44897,0.9680315198347735,0.9856694746832496,0.925064740544073,0.9946470298242409
r6i1p1f1,162,factual,2013-01-16 12:00:00,56.901417,44.82323,0.9975483741067567,0.8695491134535336,0.7980494929854145,0.9928550229088126
r6i1p1f1,163,factual,2013-02-15 00:00:00,17.566996,41.54867,0.7739835424027636,0.9962638021007292,0.9876988726195933,0.998351288767014
r6i1p1f1,164,factual,2013-02-15 00:00:00,25.463959,110.661766,0.992867556078727,0.930189483203937,0.8816254898803284,0.9606614038641326
r6i1p1f1,165,factual,2013-02-15 00:00:00,67.27113,248.22917,0.9888697816481524,0.9202063574220103,0.9160053944119421,0.9999847378074016
r6i1p1f1,166,factual,2013-03-16 12:00:00,19.825352,6.3,0.9373391689420475,0.9915189206015284,0.7841408732475397,0.9504675179877047
r6i1p1f1,167,factual,2013-04-16 00:00:00,42.07561,247.19298,0.95090341188135,0.977944304267383,0.99437433334557,0.9993527015366179
r6i1p1f1,168,factual,2013-08-16 12:00:00,-85.330315,177.81415,0.9898173559850554,0.809419722855287,0.6519025881981032,0.9650717954505912
r6i1p1f1,169,factual,2013-08-16 12:00:00,-72.90444,153.44595,0.9483247226743382,0.7226404949416015,0.9002021488728367,0.9859650571130908
r6i1p1f1,170,factual,2013-08-16 12:00:00,-15.628651,30.426828,0.6690303255840575,0.9998741326223207,0.9938297113643214,0.9997103193135026
r6i1p1f1,171,factual,2013-10-16 12:00:00,-3.9916089,291.22342,0.7017944175189011,0.9999853345485409,0.8712394923478992,0.9764369951458726
r6i1p1f1,172,factual,2013-10-16 12:00:00,48.658768,242.61363,0.9074072752249615,0.9597535194915985,0.9879774368666541,0.9995542087777208
r6i1p1f1,173,factual,2013-11-16 00:00:00,-15.964979,20.27027,0.7607891149124254,0.9999132760767984,0.9967532585880167,0.9993817716444604
r6i1p1f1,174,factual,2013-12-16 12:00:00,54.331524,259.42307,0.9981013501837888,0.9547695909114436,0.9909466830959194,0.9999967523779019
r6i1p1f1,175,factual,2014-01-16 12:00:00,22.286816,98.77273,0.9036057517846185,0.9423020146589348,0.9682423204097114,0.995686987224089
r6i1p1f1,176,factual,2014-01-16 12:00:00,65.39191,163.01631,0.9923273147518445,0.9985931257879959,0.9855547567036297,0.9999998132025456
r6i1p1f1,177,factual,2014-01-16 12:00:00,64.41741,23.257576,0.9259837719916834,0.9413920681321231,0.8895009743618807,0.998298701558601
r6i1p1f1,178,factual,2014-01-16 12:00:00,77.57042,336.04166,0.9989577120170681,0.9901455470881524,0.9831561548755575,0.999971717366985
r6i1p1f1,179,factual,2014-02-15 00:00:00,19.87013,9.74026,0.838883766890032,0.9991468572024809,0.8850937615240946,0.9909640377025017
r6i1p1f1,180,factual,2014-02-15 00:00:00,17.507654,352.3913,0.884058932094048,0.9981693369953211,0.9911734355090718,0.9986233999760674
r6i1p1f1,181,factual,2014-02-15 00:00:00,65.88476,228.36363,0.3311353031827091,0.9690912028536683,0.8955921975628338,0.9994418259024374
r6i1p1f1,182,factual,2014-02-15 00:00:00,69.53281,280.06097,0.9999949623140917,0.9442681781063147,0.934935055186925,0.999973116424517
r6i1p1f1,183,factual,2014-02-15 00:00:00,77.1831,292.6111,0.9630865384718186,0.9593327724834069,0.9450560945231086,0.999938438052963
r6i1p1f1,184,factual,2014-03-16 12:00:00,4.2325144,14.152542,0.6488810614088796,0.9999983789539261,0.9999801644828886,0.9999981381277203
r6i1p1f1,185,factual,2014-03-16 12:00:00,20.631374,352.93103,0.9133717812612375,0.9913104664700498,0.968329428901854,0.994948520485029
r6i1p1f1,186,factual,2014-03-16 12:00:00,29.412413,29.189453,0.9550208172092913,0.9997901104968863,0.9680199741231416,0.9997771860278777
r6i1p1f1,187,factual,2014-03-16 12:00:00,73.892136,307.83536,0.9890502314501772,0.9204208109742504,0.8981777001352417,0.9988367836777154
r6i1p1f1,188,factual,2014-04-16 00:00:00,42.49815,244.9342,0.9570181423059888,0.9806534364085486,0.9967446626239969,0.999895505233608
r6i1p1f1,189,factual,2014-05-16 12:00:00,-9.971831,23.5,0.763451522643657,0.9999309477368988,0.9904992257190657,0.9995611792120764
r6i1p1f1,190,factual,2014-05-16 12:00:00,7.822937,26.0,0.9105915995023146,0.9987834566037626,0.9891640539232737,0.9979910524711844
r6i1p1f1,191,factual,2014-06-16 00:00:00,-6.7002015,29.0,0.8763050315125495,0.9999505604628787,0.9945514453750406,0.9999299523595729
r6i1p1f1,192,factual,2014-09-16 00:00:00,-12.318525,317.1154,0.8678577845639743,0.999146650172832,0.993814908184478,0.9999671027549789
r6i1p1f1,193,factual,2014-09-16 00:00:00,-4.206146,292.32956,0.6866474876648314,0.9999463539255161,0.7915808496879028,0.9450187435524862
r6i1p1f1,194,factual,2014-11-16 00:00:00,-7.6315026,314.4898,0.784589913292411,0.999970536957181,0.9985383599492562,0.9999998278487721
r6i1p1f1,195,factual,2014-12-16 12:00:00,50.915493,288.57144,0.9986083896162984,0.9421723806878439,0.8288539600929877,0.9999352536697556
r6i1p1f1,0,counterfactual,2004-01-16 12:00:00,38.306423,60.42683,0.18214208365265117,0.014947893612284435,0.0,0.0
r6i1p1f1,1,counterfactual,2004-03-16 12:00:00,26.31138,350.13513,0.18484430052117962,0.00886200820528249,0.0,0.0
r6i1p1f1,2,counterfactual,2004-03-16 12:00:00,45.076054,28.95,0.3253691069557928,0.01507510394434075,0.04022691467537498,0.19918988733688325
r6i1p1f1,3,counterfactual,2004-03-16 12:00:00,45.237675,115.989586,0.1688982977004243,0.010726063109172457,0.08018946755052081,0.07342901737697538
r6i1p1f1,4,counterfactual,2004-04-16 00:00:00,-82.79978,208.76126,0.004902376329812719,2.3087889839401576e-05,0.0,0.0
r6i1p1f1,5,counterfactual,2004-04-16 00:00:00,27.570423,350.46875,0.441725000810553,0.023224679172177853,0.1625518340915042,0.2541127087690518
r6i1p1f1,6,counterfactual,2004-05-16 12:00:00,-82.20593,245.94595,0.19061016852886437,0.0,0.0,0.0
r6i1p1f1,7,counterfactual,2004-08-16 12:00:00,-81.211266,63.0,0.3454147675825253,0.00775551217114967,0.01706489554096602,0.0
r6i1p1f1,8,counterfactual,2004-10-16 12:00:00,43.95464,243.21428,0.5735542856788773,0.023003893803339448,0.27350532632384694,0.37510820913591203
r6i1p1f1,9,counterfactual,2004-11-16 00:00:00,-3.941101,308.0909,0.12951340090424568,0.0022288896291539073,0.0,0.0015841693587052008
r6i1p1f1,10,counterfactual,2005-01-16 12:00:00,-44.529762,289.2742,0.10541780587227456,0.0,0.0,0.0
r6i1p1f1,11,counterfactual,2005-01-16 12:00:00,63.2679,52.51773,0.157546936783456,0.007517533653958797,0.010974326846908466,0.0
r6i1p1f1,12,counterfactual,2005-02-15 00:00:00,55.488644,87.446144,0.29023067407658587,0.034637303473225134,0.13967793889151825,0.16483319767821403
