member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dyn_adj_local_25_gaussian,pn_dyn_adj_local_50_gaussian,pn_dyn_adj_dml_gaussian,pn_analogues_local_gaussian,pn_analogues_lasso_gaussian
r5i1p1f1,5,factual,2009-02-15 00:00:00,47.320763,246.12782,0.9916951192175049,0.9835177882920447,0.9892124384742427,0.9312561107836256,0.8885243330707733,0.9872905174635198,0.9999956418824176
r5i1p1f1,6,factual,2009-02-15 00:00:00,79.64788,335.33334,0.9999355274917163,0.9998819633055593,0.574449674447695,0.835577342609717,0.9992816878978537,0.0,0.999807672586272
r5i1p1f1,7,factual,2012-01-16 12:00:00,49.162537,284.7973,0.9717606160522894,0.9648449162273771,0.9772986097467227,0.9574598742111462,0.8433312670170443,0.9997921461289202,0.9987384313780702
r5i1p1f1,8,factual,2012-11-16 00:00:00,-12.676055,33.910255,0.8208900263087137,0.9998927869351271,0.9609994293160701,0.8416400984851233,0.9937439226960147,0.0,0.9999958079423519
r5i1p1f1,9,factual,2013-04-16 00:00:00,51.97183,70.85107,0.9948703563842053,0.8812532611602638,0.9432536852443664,0.5414423102927046,0.6940403405291834,0.0,0.9970120143187895
r5i1p1f1,10,factual,2013-08-16 12:00:00,-79.60979,223.27869,0.9997880756135546,0.4544892757151928,0.3991799122628039,0.4475472221684277,0.4204654794499638,0.9965874989519813,0.0
r5i1p1f1,11,factual,2014-08-16 12:00:00,-77.35646,269.80768,0.9994256728859701,0.8543504174042842,0.7716217298986219,0.5872159503710785,0.8090355929348111,0.4334833257479165,0.4179699388285203
r5i1p1f1,12,factual,2014-09-16 00:00:00,-10.835982,295.08066,0.7333063057976206,0.9999999997583128,0.9698285798381159,0.9488463597293714,0.9999952112489129,0.999977662719388,1.0
r5i1p1f1,0,counterfactual,2005-02-15 00:00:00,63.043976,259.1837,0.3847480764459382,0.19033245188540204,0.037703709552032505,0.020531171859777375,0.06675476642853417,0.0,0.5504130444145863
r5i1p1f1,1,counterfactual,2007-02-15 00:00:00,14.171182,14.230769,0.1843747851349854,0.1303331915588496,0.0,0.0,0.0400822866916789,0.0,0.2852293831102991
r5i1p1f1,2,counterfactual,2007-12-16 12:00:00,64.33098,78.229164,2.6752722813716545e-06,6.440113501771094e-05,0.0,0.0,1.1469347851456035e-05,0.0,0.0007363344169137864
r5i1p1f1,3,counterfactual,2008-01-16 12:00:00,65.563385,29.027779,0.8834321286556033,0.8468314702677231,0.8959278221047815,0.8073551716122561,0.8567383986619393,0.0,0.8224673088018977
r5i1p1f1,4,counterfactual,2009-01-16 12:00:00,57.733673,43.636364,0.14510728332277045,0.10929584120117442,0.0,0.0,0.03374754376239386,0.10829061389086103,0.1233441571916214
r5i1p1f1,5,counterfactual,2009-02-15 00:00:00,47.320763,246.12782,0.5518089475553145,0.2605815398542274,0.23103698318149346,0.21266368269240288,0.09038308362956782,0.0,0.4120863237397949
r5i1p1f1,6,counterfactual,2009-02-15 00:00:00,79.64788,335.33334,0.1038092535819366,0.11527956245422044,0.008041894952754203,0.0,0.015821499071226652,0.034597901103233686,0.04370802613071356
r5i1p1f1,7,counterfactual,2012-01-16 12:00:00,49.162537,284.7973,0.7259809516739761,0.5228773660178403,0.7622143529156691,0.6695327008152183,0.25766050967913035,0.7587366147535684,0.443093254862685
r5i1p1f1,8,counterfactual,2012-11-16 00:00:00,-12.676055,33.910255,0.22683987560857233,0.11613402168381692,0.0,0.0007250679768467938,0.04818215469133169,0.0,0.0
r5i1p1f1,9,counterfactual,2013-04-16 00:00:00,51.97183,70.85107,0.571352645837638,0.5802078657918064,0.2056000723988315,0.08745282071283234,0.3003904459607505,0.0,0.45687075457986215
r5i1p1f1,10,counterfactual,2013-08-16 12:00:00,-79.60979,223.27869,0.8598003957681613,0.0,0.0,0.0013729795035886116,0.0,0.0,0.0
r5i1p1f1,11,counterfactual,2014-08-16 12:00:00,-77.35646,269.80768,0.7040566483528954,0.2331695535164412,0.10567968948930184,0.11175084883913244,0.18600716467024436,0.0,0.3609145715997749
r5i1p1f1,12,counterfactual,2014-09-16 00:00:00,-10.835982,295.08066,0.5783849913482864,0.9347547596610121,0.4400572245851134,0.2647796260376377,0.7423659645363496,0.0,0.0
r6i1p1f1,0,factual,2004-10-16 12:00:00,42.46479,243.67188,0.832557555544137,0.9391099767351657,0.9239865766772868,0.8770287704200395,0.8133942125721261,0.07335395909212095,0.9402864987548711
r6i1p1f1,1,factual,2005-01-16 12:00:00,64.95025,50.114677,0.8944080818303439,0.9840626281300937,0.9625717089986746,0.8538514544271172,0.9166513578554252,0.9998131579436353,0.0
r6i1p1f1,2,factual,2005-02-15 00:00:00,50.95775,95.625,0.7680746767873738,0.8195474213541316,0.8766218211472142,0.5782270209978684,0.6541448633896036,0.819239662642097,0.0
r6i1p1f1,3,factual,2005-02-15 00:00:00,62.215675,110.3125,0.5093558547264732,0.9775600061863958,0.999681017208834,0.9868106163370738,0.9016003568861131,0.9980884064103076,0.0
r6i1p1f1,4,factual,2005-03-16 12:00:00,47.7281,61.467392,0.9088886632252557,0.7374457570178033,0.6548994083713904,0.4278439964337091,0.5655839810306245,0.0,0.247177155117979
r6i1p1f1,5,factual,2005-07-16 12:00:00,-7.278509,291.6129,0.460657466729258,0.9999526819337551,0.8414272742619724,0.7245584440736501,0.9968418856081335,0.9995398734259996,0.9999629756826248
r6i1p1f1,6,factual,2005-10-16 12:00:00,-5.691291,306.12244,0.670020241152393,0.9994279824214211,0.8460472171198452,0.17350595058088092,0.9881795850289252,0.9999999999999997,1.0
r6i1p1f1,7,factual,2005-11-16 00:00:00,-5.312759,308.75,0.5318496271526321,0.9994249072089906,0.8744940960957496,0.2019876359624999,0.988131565959143,1.0,1.0
r6i1p1f1,8,factual,2006-12-16 12:00:00,61.989006,227.31708,0.7036902361453542,0.9084058559716288,0.6992658503491795,0.30746703549845933,0.7776170453921297,0.9899587967032975,0.0
r6i1p1f1,9,factual,2007-10-16 12:00:00,-15.422535,303.33334,0.7082448006202584,0.9813069532469523,0.6444086056152112,0.3515334414185173,0.9085609860840429,0.0,0.9994411234150152
r6i1p1f1,10,factual,2008-01-16 12:00:00,32.10025,91.47059,0.9799133402975556,0.9277659815693408,0.904229296001168,0.8575909864082772,0.8100002591524911,0.9999999802723741,0.0
r6i1p1f1,11,factual,2008-01-16 12:00:00,55.80413,293.31396,0.6949699668809663,0.9743125381457972,0.9999751259580675,0.9946871764641257,0.9093120332004945,0.0,0.7474549990410753
r6i1p1f1,12,factual,2008-02-15 12:00:00,67.81691,66.5,0.90992844115457,0.9649619937679479,0.9704074704194687,0.8756820887926717,0.8776779164739766,0.9999632824733417,0.0
r6i1p1f1,13,factual,2008-06-16 00:00:00,-73.989334,52.184685,0.4530690935915588,0.8738287415859373,0.9791540911361754,0.8996869216563395,0.7337410382303013,0.0,0.9756374811573193
r6i1p1f1,14,factual,2008-11-16 00:00:00,77.93794,313.3203,0.9901027714369983,0.9733437825787703,0.8832766788852064,0.8218947767135044,0.9681053361896458,0.9977334252251152,0.0
r6i1p1f1,15,factual,2009-03-16 12:00:00,18.760563,353.0,0.9076437504599599,0.9987239183951924,0.8953174916714232,0.917985799322625,0.9994477399203094,0.8556107047851182,0.7330913474517919
r6i1p1f1,16,factual,2010-01-16 12:00:00,16.300617,12.34375,0.7537551529574346,0.989965193003034,0.6282949655991883,0.31218789508576394,0.9648723271469756,0.0,0.5046382595494596
r6i1p1f1,17,factual,2010-09-16 00:00:00,-24.480635,304.53125,0.8965580731950771,0.9666712425617066,0.7025944860201855,0.7087100745693219,0.8961431840533138,0.9694917287899621,0.9953113821507361
r6i1p1f1,18,factual,2010-12-16 12:00:00,59.85677,90.4661,0.9627624415454634,0.8866940014667181,0.9183626832946239,0.8103891605135877,0.7596274526494572,0.9840856277219513,0.0
r6i1p1f1,19,factual,2011-02-15 00:00:00,32.82605,270.487,0.9927935033696205,0.9606447564465315,0.9385979977400467,0.8146413792419998,0.8847536499738767,0.9998603755827469,0.9994650120292933
r6i1p1f1,20,factual,2011-10-16 12:00:00,-29.05742,135.52884,0.8827563099731788,0.9830829279742351,0.9836306948805771,0.9483075667979116,0.9306857553374012,0.0,0.998917837037888
r6i1p1f1,21,factual,2011-12-16 12:00:00,59.681854,99.64706,0.9889945974897166,0.9288153018130809,0.8950458981097853,0.8999232414298308,0.8295899968912963,0.970361171345376,0.0
r6i1p1f1,22,factual,2012-01-16 12:00:00,56.13218,243.5577,0.998105631032921,0.8888985989791748,0.9221219455760761,0.858267816489536,0.7675016460034897,0.999968516504924,0.0
r6i1p1f1,23,factual,2012-01-16 12:00:00,61.205185,46.079544,0.9607664371566753,0.9472981150556118,0.99182496446702,0.9113645397683788,0.8632190527321345,0.974141978650849,0.0
r6i1p1f1,24,factual,2012-07-16 12:00:00,-87.076065,69.03333,0.8302278496885853,0.8548404652159043,0.9246101005165823,0.7794603955383859,0.9176212624211375,0.0,0.9145084207522313
r6i1p1f1,25,factual,2013-02-15 00:00:00,20.71453,48.048782,0.9927703543590874,0.985381555019963,0.836068842688872,0.5925103722925906,0.9447962376372295,0.9991801434833414,0.5452657260974876
r6i1p1f1,26,factual,2013-12-16 12:00:00,56.19718,262.66666,0.9702366842932708,0.8673623257107278,0.9798485142891281,0.9243065234740232,0.7489142850324263,0.9254059482334877,0.8682675711867757
r6i1p1f1,27,factual,2014-02-15 00:00:00,18.549294,5.25,0.8908462190056152,0.997620234319782,0.36494798033581477,0.2972848292450987,0.9885146919577887,0.9976891956183591,0.999834257422507
r6i1p1f1,28,factual,2014-02-15 00:00:00,16.151749,351.7742,0.9985030682949361,0.9982449629170704,0.6614227876675202,0.7809576143549413,0.9976702146873736,0.9999669214648019,0.8897262663157665
r6i1p1f1,29,factual,2014-03-16 12:00:00,27.344067,9.892858,0.9946011951144379,0.9965615407024976,0.07414265820714838,0.2860066881124169,0.9909955544232503,0.5644905302907447,0.9978514878086445
r6i1p1f1,0,counterfactual,2004-10-16 12:00:00,42.46479,243.67188,0.4316715529050299,0.022498010906680244,0.31455913514443234,0.23401229200717621,0.11124152625529304,0.24115177039820335,0.5377314420041495
r6i1p1f1,1,counterfactual,2005-01-16 12:00:00,64.95025,50.114677,0.11816308660616626,0.007286720938422087,0.02433140991896987,0.0014163899129558954,0.04281197810676063,0.0,0.33635213795085184
r6i1p1f1,2,counterfactual,2005-02-15 00:00:00,50.95775,95.625,0.17610753917931854,0.020458625191510538,0.035884577326859346,0.02656865873228742,0.09979748537126754,0.0,0.3633591144981897
r6i1p1f1,3,counterfactual,2005-02-15 00:00:00,62.215675,110.3125,0.27371499917483855,0.021390320229974225,0.054580370787634,0.046065291612208514,0.10175061912253924,0.0,0.3946096578669288
r6i1p1f1,4,counterfactual,2005-03-16 12:00:00,47.7281,61.467392,0.1292094013612367,0.009610534236012436,0.014054812086492618,0.008472467769538805,0.055089635646360935,0.0,0.09742379098982423
r6i1p1f1,5,counterfactual,2005-07-16 12:00:00,-7.278509,291.6129,0.11900582572414209,0.0002909182087695861,0.0002527776554326344,2.705653725343371e-05,0.0015608973429778183,0.0,0.006711567599144375
r6i1p1f1,6,counterfactual,2005-10-16 12:00:00,-5.691291,306.12244,0.4492622997559508,0.16881730416896312,0.635262226883815,0.32805558140413116,0.47820958717598505,0.7907018307292863,0.8093790294411883
r6i1p1f1,7,counterfactual,2005-11-16 00:00:00,-5.312759,308.75,0.3258692521911821,0.09258360664613574,0.27690743593351086,0.0879901575130233,0.3079340322497838,0.0,0.8170202048176589
r6i1p1f1,8,counterfactual,2006-12-16 12:00:00,61.989006,227.31708,0.4878539609643998,0.016665125107603873,0.10534151560786031,0.06764865153469257,0.061023636264593506,0.3077772512374052,0.0
r6i1p1f1,9,counterfactual,2007-10-16 12:00:00,-15.422535,303.33334,0.15601299640043642,0.003921956273189253,0.03170542484932726,0.014590353670360656,0.0144371250595422,0.0,0.024765365475964307
r6i1p1f1,10,counterfactual,2008-01-16 12:00:00,32.10025,91.47059,0.53097288176931,0.0,0.360673181845672,0.24811580805906752,0.0,0.3389395151115665,0.0
r6i1p1f1,11,counterfactual,2008-01-16 12:00:00,55.80413,293.31396,0.09556786871351541,0.009094112874002525,0.0,0.0,0.03230881879798042,0.0,0.06252403160814868
r6i1p1f1,12,counterfactual,2008-02-15 12:00:00,67.81691,66.5,0.0030638532452373912,0.0015123674251220631,0.0,0.0,0.007063039060204224,0.0,0.057711162013812545
r6i1p1f1,13,counterfactual,2008-06-16 00:00:00,-73.989334,52.184685,0.27438562790917365,0.012396709946763229,0.0,0.0,0.0412983253998207,0.0,0.5335240324889443
r6i1p1f1,14,counterfactual,2008-11-16 00:00:00,77.93794,313.3203,0.020548771608725147,0.004465938465668562,0.0,0.0,0.0074999598174322335,0.0508289596757161,0.0
r6i1p1f1,15,counterfactual,2009-03-16 12:00:00,18.760563,353.0,0.6570616722279252,0.09750716540084503,0.2856682585353618,0.17995808891396725,0.42519699225648355,0.8974614187249087,0.3482088553171858
r6i1p1f1,16,counterfactual,2010-01-16 12:00:00,16.300617,12.34375,0.06333656370860141,6.972332270804849e-05,0.0,0.0,5.206277875280385e-05,0.0,0.0024861225669137177
r6i1p1f1,17,counterfactual,2010-09-16 00:00:00,-24.480635,304.53125,0.5577035366343683,0.010054943138762984,0.0,0.0,0.027692024650152636,0.0,0.35221745670824534
r6i1p1f1,18,counterfactual,2010-12-16 12:00:00,59.85677,90.4661,0.3545520602468294,0.053664705490138576,0.17024128629011104,0.11353172154014557,0.13876117400333832,0.0,0.6469099931280111
r6i1p1f1,19,counterfactual,2011-02-15 00:00:00,32.82605,270.487,0.11455926106629821,0.003332783520008431,0.0,0.0,0.008538555468504017,0.07343443327765498,0.0
r6i1p1f1,20,counterfactual,2011-10-16 12:00:00,-29.05742,135.52884,0.33611754954662476,0.016271354888455436,0.0,0.0,0.04282785116987409,0.10534902581436023,0.0
r6i1p1f1,21,counterfactual,2011-12-16 12:00:00,59.681854,99.64706,0.8308899666928817,0.11300578004977724,0.47016584200049605,0.23869095001064933,0.26367428828472506,0.7318371978248115,0.9473328763041979
r6i1p1f1,22,counterfactual,2012-01-16 12:00:00,56.13218,243.5577,0.12100964926618685,0.01118390171237782,0.050426462558563534,0.02351887147805476,0.030905418790014294,0.07084187362530847,0.0
r6i1p1f1,23,counterfactual,2012-01-16 12:00:00,61.205185,46.079544,0.39638457746403843,0.03784373807157004,0.13891037961290242,0.06658084178954082,0.10301946420470698,0.09826132670414522,0.33014721235716604
r6i1p1f1,24,counterfactual,2012-07-16 12:00:00,-87.076065,69.03333,0.02807651982018411,0.0017788578149119383,0.0,0.0,0.0,0.0806363796641627,0.009721848208437023
r6i1p1f1,25,counterfactual,2013-02-15 00:00:00,20.71453,48.048782,0.8086045057939892,0.05598890101954768,0.09809764443611402,0.1050792813019833,0.23595113323653916,0.5762241715169587,0.0
r6i1p1f1,26,counterfactual,2013-12-16 12:00:00,56.19718,262.66666,0.00031346193598724703,1.1027242803218762e-05,0.0,0.0,0.00018910002315197794,0.0,0.0
r6i1p1f1,27,counterfactual,2014-02-15 00:00:00,18.549294,5.25,0.10341093198867235,0.0,0.0,0.0,0.00010431324291582111,0.0,0.007651838203875161
r6i1p1f1,28,counterfactual,2014-02-15 00:00:00,16.151749,351.7742,0.006790683590228164,0.0,0.0,0.0,0.0,0.0,0.006988987569639948
r6i1p1f1,29,counterfactual,2014-03-16 12:00:00,27.344067,9.892858,0.9464762126059558,0.03980936725674433,0.4433548696610211,0.41850122289780745,0.6177152718896342,0.0,0.8867826250975201
r7i1p1f1,0,factual,2004-12-16 12:00:00,73.0,320.8611,0.9587709281127467,0.9950288745874536,0.9933625652146362,0.9169732335146039,0.9980588731421371,0.0,0.0
r7i1p1f1,1,factual,2005-02-15 00:00:00,67.37812,260.28845,0.9305067610559716,0.9799024204698169,0.9593938499461503,0.6291738110249916,0.9696484016831867,0.9659631614132681,0.0
r7i1p1f1,2,factual,2006-02-15 00:00:00,25.171024,23.782467,0.6736064344586925,0.9948490849456181,0.9521286340130064,0.537825496085034,0.9910671780171614,0.0,0.9795044249779307
r7i1p1f1,3,factual,2006-11-16 00:00:00,70.39436,114.0,0.9326922064115784,0.9919915860013059,0.9581697689156887,0.8338668945287103,0.9869183358008088,0.9999920711439267,0.0
r7i1p1f1,4,factual,2007-01-16 12:00:00,13.151408,28.75,0.7893077221674559,0.9930019288063315,0.7397872486714883,0.24253879000745837,0.9884798178343063,0.999632558681392,0.9999880745395999
r7i1p1f1,5,factual,2007-06-16 00:00:00,-68.40982,125.241936,0.9918168642666813,0.5859223991258646,0.9621956831240847,0.7593949695701548,0.5497873736285699,0.32227051544766405,0.985592068818027
r7i1p1f1,6,factual,2007-07-16 12:00:00,57.12148,125.078125,0.977460066642969,0.9756814221834524,0.9944817900276635,0.9674264708934621,0.964525998856542,0.0,0.999871711610159
r7i1p1f1,7,factual,2007-12-16 12:00:00,51.948357,292.68518,0.8798210735127596,0.9889899766124896,0.9998971519434358,0.988822868790923,0.9826213853937072,0.9284388162845801,0.0
r7i1p1f1,8,factual,2007-12-16 12:00:00,73.28345,319.14062,0.985904600099224,0.9471736126732777,0.873741745847631,0.5730172939922615,0.9577317378285999,0.8522533068165226,0.0
r7i1p1f1,9,factual,2008-05-16 12:00:00,-79.01409,257.67856,0.9768582541973595,0.5658677354011937,0.8406963544622796,0.7403357273969713,0.7740430863592471,0.9992974909902346,0.0
r7i1p1f1,10,factual,2011-02-15 00:00:00,44.97815,90.86207,0.959305899536207,0.9062765511221387,0.6008635672762539,0.2700040468239181,0.8844795745788236,0.9983573519756745,0.8357273280912656
r7i1p1f1,11,factual,2011-12-16 12:00:00,56.209793,81.45522,0.9864269920886481,0.9320233938474453,0.988300902693064,0.7706839858874711,0.9140822349128082,0.18302796767669027,0.0
r7i1p1f1,12,factual,2012-01-16 12:00:00,70.866325,100.37736,0.9997129063214745,0.9931972162595538,0.9038557875000535,0.6839962596324791,0.9893462766949593,0.9999998565468392,0.508140380605359
r7i1p1f1,13,factual,2012-07-16 12:00:00,-83.60739,177.34506,0.973411257677045,0.9645792583269849,0.983627252501157,0.8096065530057448,0.9974568331494992,0.0,0.9872583426712783
r7i1p1f1,14,factual,2012-12-16 12:00:00,33.031235,269.74637,0.9907189812798,0.9755857143266656,0.8622611018952548,0.8285575759533278,0.966435372258453,0.9999825233741055,0.8779611334833958
r7i1p1f1,15,factual,2013-01-16 12:00:00,65.75193,152.8629,0.9999780634757397,0.96234837012195,0.9897614931195501,0.9198951889495478,0.949590709330699,0.9632365331459769,0.9960678695873875
r7i1p1f1,16,factual,2014-05-16 12:00:00,-87.369995,162.84187,0.9848827215118859,0.8284779314097872,0.7530775738777178,0.7566320298514757,0.9321512911640886,0.0,0.9867392651313581
r7i1p1f1,17,factual,2014-05-16 12:00:00,-27.517603,138.28125,0.9073163016841296,0.9792414711039044,0.9833216256176145,0.8237151440265957,0.9707421608496685,0.0,0.9929675847796856
r7i1p1f1,18,factual,2014-06-16 00:00:00,-19.140844,143.33333,0.7262972125603956,0.9848436779192139,0.9590230575600619,0.9349913090884557,0.9781140480963834,0.0,0.9982657470984763
r7i1p1f1,0,counterfactual,2004-12-16 12:00:00,73.0,320.8611,0.09887714318963148,0.0,0.001706679753425755,0.021419043804692395,0.06279492742860959,0.0,0.0
r7i1p1f1,1,counterfactual,2005-02-15 00:00:00,67.37812,260.28845,0.0124434301854911,0.0,0.0,0.0,0.007806317677365393,0.0,0.0
r7i1p1f1,2,counterfactual,2006-02-15 00:00:00,25.171024,23.782467,0.42767563770478423,0.0,0.4376326252824889,0.045633442911136246,0.21923100654597405,0.9782731976408312,0.0
r7i1p1f1,3,counterfactual,2006-11-16 00:00:00,70.39436,114.0,0.014852020467615246,0.0,0.0,0.0,0.0012999952911049162,0.0064005187998267266,0.0
r7i1p1f1,4,counterfactual,2007-01-16 12:00:00,13.151408,28.75,0.056579953942723415,0.0,0.0,0.0,0.0,0.0,0.0
r7i1p1f1,5,counterfactual,2007-06-16 00:00:00,-68.40982,125.241936,5.284618438516908e-05,0.0,0.0,0.0,9.560274416131609e-05,0.000984159877298274,0.0
r7i1p1f1,6,counterfactual,2007-07-16 12:00:00,57.12148,125.078125,0.1841167387883329,0.0,0.0,0.0,0.01074576976556485,0.02310310875710664,0.0
r7i1p1f1,7,counterfactual,2007-12-16 12:00:00,51.948357,292.68518,0.0197592101269376,0.0,0.0,0.0,0.0017610026682246538,0.0,0.018564441877360838
r7i1p1f1,8,counterfactual,2007-12-16 12:00:00,73.28345,319.14062,0.04832056094446213,0.0,0.0,0.0,0.013853385143532626,0.0,0.012752379727995589
r7i1p1f1,9,counterfactual,2008-05-16 12:00:00,-79.01409,257.67856,0.005286432183545742,0.0,0.0,0.0,0.0,0.0,0.044283163516840585
r7i1p1f1,10,counterfactual,2011-02-15 00:00:00,44.97815,90.86207,0.11673156877892032,0.0,0.0,0.0,0.006735883793993036,0.0,0.08145997977592179
r7i1p1f1,11,counterfactual,2011-12-16 12:00:00,56.209793,81.45522,0.00037839031314912397,0.0,0.0,0.0,0.0011264273975307715,0.0029724636887135114,0.0
r7i1p1f1,12,counterfactual,2012-01-16 12:00:00,70.866325,100.37736,0.04286860340652976,0.0,0.0,0.0,0.004292855925831063,0.00746640598293169,0.0
r7i1p1f1,13,counterfactual,2012-07-16 12:00:00,-83.60739,177.34506,0.81849940873045,0.0,0.8449786279307965,0.7327116841652854,0.7157230210530818,0.9624559748641011,0.8674663714768254
r7i1p1f1,14,counterfactual,2012-12-16 12:00:00,33.031235,269.74637,0.34269847728380876,0.0,0.0,0.0,0.08408543726909923,0.0,0.0
r7i1p1f1,15,counterfactual,2013-01-16 12:00:00,65.75193,152.8629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r7i1p1f1,16,counterfactual,2014-05-16 12:00:00,-87.369995,162.84187,0.030866479436024497,0.0,0.0,0.0,0.0,0.005559073265189229,0.017849354515254268
r7i1p1f1,17,counterfactual,2014-05-16 12:00:00,-27.517603,138.28125,0.36909587309430025,0.0,0.0,0.008847135385972593,0.07412094599500574,0.007510547895294595,0.0
r7i1p1f1,18,counterfactual,2014-06-16 00:00:00,-19.140844,143.33333,0.18825402611985775,0.0,0.0,0.0,0.025979805773203468,0.1372717424882689,0.05123922115694968
r8i1p1f1,0,factual,2004-01-16 12:00:00,-22.240717,124.545456,0.7274765402571229,0.8042206593045907,0.8411057847439555,0.5474168641662833,0.7122153100248787,0.0,0.9604530599182184
r8i1p1f1,1,factual,2006-01-16 12:00:00,66.855965,210.64516,0.9528251370200138,0.8139260800722967,0.8112145531518171,0.6019050397940153,0.7331298461708511,0.0,0.999999999999869
r8i1p1f1,2,factual,2006-02-15 00:00:00,30.576185,68.63636,0.6977090817604599,0.9219194422164034,0.59062510172411,0.25945887476652696,0.8618466415264977,0.9999819187076868,0.15514936869249885
r8i1p1f1,3,factual,2006-08-16 12:00:00,-83.77562,301.05173,0.8758216199301847,0.8322365638675239,0.9243163056790032,0.873950647175736,0.9187604529611821,0.4886320177605985,0.0
r8i1p1f1,4,factual,2007-02-15 00:00:00,12.94292,42.17105,0.7433691847769628,0.9994772748986005,0.8419842449019355,0.5879404584065372,0.997291560258474,0.0,0.0
r8i1p1f1,5,factual,2007-08-16 12:00:00,-11.353339,292.66306,0.7492334715714419,0.9999977631967752,0.9495295000519542,0.8811819539700104,0.9999646801754135,0.9999998606561431,0.9999995067276475
r8i1p1f1,6,factual,2007-10-16 12:00:00,-10.436619,20.333334,0.7710240585040876,0.999904815114597,0.9958726972289393,0.9737474126818163,0.9992872846751732,0.0,0.9999998894361676
r8i1p1f1,7,factual,2008-01-16 12:00:00,64.93412,109.879036,0.9554258867623916,0.9715785625474452,0.9281097913577535,0.9693737747367838,0.9446485992013935,0.9999998034359627,0.0
r8i1p1f1,8,factual,2008-02-15 12:00:00,29.31338,265.85938,0.9567082360307544,0.9757588094525794,0.8261440225249266,0.6123394554645827,0.950367031953921,0.9984851012512638,0.0
r8i1p1f1,9,factual,2009-01-16 12:00:00,72.116486,117.0946,0.987219334363952,0.993526170437382,0.997988888839971,0.9041786706986932,0.9823738700560181,0.0,0.9999368651737709
r8i1p1f1,10,factual,2009-06-16 00:00:00,-80.51106,112.28571,0.9879661250285562,0.7286408720282147,0.9853762639533507,0.8679337964450046,0.8622865668231272,0.0,0.9991760613721259
r8i1p1f1,11,factual,2009-06-16 00:00:00,-77.71671,33.59155,0.9149745796817028,0.7209183362645433,0.8400523836170416,0.8711943387549325,0.8974214649555429,0.0,0.9995596091115355
r8i1p1f1,12,factual,2009-06-16 00:00:00,-70.24989,94.1129,0.9075321621813321,0.6128012423770177,0.8791983128450066,0.6145947647011658,0.5413243211317529,0.0,0.0
r8i1p1f1,13,factual,2010-07-16 12:00:00,56.661976,14.3125,0.7237836632216776,0.9383928540758939,0.916362473921211,0.7302777526338846,0.9710798267834547,0.0,0.9827923723174026
r8i1p1f1,14,factual,2011-02-15 00:00:00,29.219387,257.41525,0.9587176218218338,0.9717643346805193,0.7733181322533873,0.7313331105109819,0.9461550417841873,0.9993579470600115,0.9851846077290917
r8i1p1f1,15,factual,2011-02-15 00:00:00,43.918804,122.05882,0.9614442586297669,0.9403713244802719,0.9241933025740017,0.683227549824317,0.9017402985451762,0.5842498618303864,0.0
r8i1p1f1,16,factual,2012-01-16 12:00:00,63.405636,37.0,0.9508773521334951,0.9844103120738635,0.9917619596972332,0.8483166536566011,0.9675112477770129,0.0,0.9938015118079077
r8i1p1f1,17,factual,2012-04-16 00:00:00,-88.253525,166.0,0.9541199710476345,0.7909652569152734,0.5828951374842835,0.5407429850938847,0.8681510618829913,0.0,0.9942964475049104
r8i1p1f1,18,factual,2013-01-16 12:00:00,65.44014,172.75,0.9964784896663863,0.9799094471349516,0.9330277691336106,0.789492901340598,0.9602455152114642,0.7727295931041347,0.9839158750893163
r8i1p1f1,19,factual,2014-11-16 00:00:00,-15.9624405,28.148148,0.8935403791046707,0.9961987489819585,0.8447350205161164,0.5346659319334162,0.9896485541527625,0.0,0.995879386133765
r8i1p1f1,0,counterfactual,2004-01-16 12:00:00,-22.240717,124.545456,0.3452393714733477,0.0,0.0,0.0,0.031717159851915366,0.0,0.0
r8i1p1f1,1,counterfactual,2006-01-16 12:00:00,66.855965,210.64516,0.10693569372737244,0.0,0.0,0.0,0.010792034632217229,0.11717891376806899,0.028965904524381636
r8i1p1f1,2,counterfactual,2006-02-15 00:00:00,30.576185,68.63636,0.04110855699443228,0.0,0.0,0.004358156927259937,0.0006599933612881914,0.04412199472492773,0.05130614236725306
r8i1p1f1,3,counterfactual,2006-08-16 12:00:00,-83.77562,301.05173,0.023132006568583052,0.0,0.0,0.0,0.0,0.015041118924518981,0.003461194421321534
r8i1p1f1,4,counterfactual,2007-02-15 00:00:00,12.94292,42.17105,0.2665224572751411,0.0,0.0,0.0,0.018893212365768353,0.0,0.0
r8i1p1f1,5,counterfactual,2007-08-16 12:00:00,-11.353339,292.66306,0.3783995622902835,0.0,0.0,0.10615846835109533,0.14427557558439108,0.0,0.3231390245072454
r8i1p1f1,6,counterfactual,2007-10-16 12:00:00,-10.436619,20.333334,0.2546273207031843,0.0,0.0,0.0,0.023743927339710758,0.0,0.13983305867425033
r8i1p1f1,7,counterfactual,2008-01-16 12:00:00,64.93412,109.879036,0.9257112849204014,0.0,0.9654296448180489,0.5545074524594273,0.15318822826847567,0.9474323005648229,0.2838668268290214
r8i1p1f1,8,counterfactual,2008-02-15 12:00:00,29.31338,265.85938,0.3950193376926415,0.0,0.052935994096183325,0.0053510036237846,0.00856907068293511,0.3838941554534214,0.365280778397595
