member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_analogue_sparse_sir_2_gaussian
r6i1p1f1,167,factual,2013-04-16 00:00:00,42.07561,247.19298,0.95090341188135,0.977944304267383,0.9521038355884384,0.9891981502261499,0.9992040328995835
r6i1p1f1,168,factual,2013-08-16 12:00:00,-85.330315,177.81415,0.9898173559850554,0.809419722855287,0.0,0.6732896042455578,0.9998494631070793
r6i1p1f1,169,factual,2013-08-16 12:00:00,-72.90444,153.44595,0.9483247226743382,0.7226404949416015,0.999926018265567,0.9233051228270355,0.8753520536518724
r6i1p1f1,170,factual,2013-08-16 12:00:00,-15.628651,30.426828,0.6690303255840575,0.9998741326223207,0.999228458194097,0.9994750392938597,0.9973170365005741
r6i1p1f1,171,factual,2013-10-16 12:00:00,-3.9916089,291.22342,0.7017944175189011,0.9999853345485409,0.9999766456479621,0.9105891975576135,0.9999999916483798
r6i1p1f1,172,factual,2013-10-16 12:00:00,48.658768,242.61363,0.9074072752249615,0.9597535194915985,0.0,0.9957605795690472,0.8938948896075539
r6i1p1f1,173,factual,2013-11-16 00:00:00,-15.964979,20.27027,0.7607891149124254,0.9999132760767984,0.9943409359392438,0.9992963634865096,0.9999999892422663
r6i1p1f1,174,factual,2013-12-16 12:00:00,54.331524,259.42307,0.9981013501837888,0.9547695909114436,0.988028626265888,0.9997636257657375,0.41180875428834396
r6i1p1f1,175,factual,2014-01-16 12:00:00,22.286816,98.77273,0.9036057517846185,0.9423020146589348,0.9952410158195735,0.9891328796466202,0.9982856567626929
r6i1p1f1,176,factual,2014-01-16 12:00:00,65.39191,163.01631,0.9923273147518445,0.9985931257879959,0.0,0.964420599475237,0.9949431910596965
r6i1p1f1,177,factual,2014-01-16 12:00:00,64.41741,23.257576,0.9259837719916834,0.9413920681321231,0.0,0.8962105936256755,0.502991708383044
r6i1p1f1,178,factual,2014-01-16 12:00:00,77.57042,336.04166,0.9989577120170681,0.9901455470881524,0.931431320825672,0.9721984038960821,0.9997811031070923
r6i1p1f1,179,factual,2014-02-15 00:00:00,19.87013,9.74026,0.838883766890032,0.9991468572024809,0.9998214349648301,0.8641784166746144,0.9997709138844277
r6i1p1f1,180,factual,2014-02-15 00:00:00,17.507654,352.3913,0.884058932094048,0.9981693369953211,0.9993543357828654,0.9759869767550904,0.9845905569185188
r6i1p1f1,181,factual,2014-02-15 00:00:00,65.88476,228.36363,0.3311353031827091,0.9690912028536683,0.605197406601022,0.9717084669699523,0.9481800009599236
r6i1p1f1,182,factual,2014-02-15 00:00:00,69.53281,280.06097,0.9999949623140917,0.9442681781063147,0.9929531982644847,0.9073836981148627,0.0
r6i1p1f1,183,factual,2014-02-15 00:00:00,77.1831,292.6111,0.9630865384718186,0.9593327724834069,0.9999557565494674,0.9519492399110739,0.6759834971229361
r6i1p1f1,184,factual,2014-03-16 12:00:00,4.2325144,14.152542,0.6488810614088796,0.9999983789539261,0.0,0.9999906979781092,0.9999999984023993
r6i1p1f1,185,factual,2014-03-16 12:00:00,20.631374,352.93103,0.9133717812612375,0.9913104664700498,0.9987584541936281,0.9537746654568182,0.9876913409370551
r6i1p1f1,186,factual,2014-03-16 12:00:00,29.412413,29.189453,0.9550208172092913,0.9997901104968863,0.0,0.9806864912438209,0.9999956941526467
r6i1p1f1,187,factual,2014-03-16 12:00:00,73.892136,307.83536,0.9890502314501772,0.9204208109742504,0.9872916807756994,0.9226868775575834,0.205159793740178
r6i1p1f1,188,factual,2014-04-16 00:00:00,42.49815,244.9342,0.9570181423059888,0.9806534364085486,0.0,0.992984103448878,0.998352369326416
r6i1p1f1,189,factual,2014-05-16 12:00:00,-9.971831,23.5,0.763451522643657,0.9999309477368988,0.9772180330566438,0.9961079645378472,0.9999999997482363
r6i1p1f1,190,factual,2014-05-16 12:00:00,7.822937,26.0,0.9105915995023146,0.9987834566037626,0.0,0.9872372619289177,0.9999200121728266
r6i1p1f1,191,factual,2014-06-16 00:00:00,-6.7002015,29.0,0.8763050315125495,0.9999505604628787,0.9882372761386536,0.9944681481918496,0.99980356662468
r6i1p1f1,192,factual,2014-09-16 00:00:00,-12.318525,317.1154,0.8678577845639743,0.999146650172832,0.0,0.9982115112763723,0.9984007363204128
r6i1p1f1,193,factual,2014-09-16 00:00:00,-4.206146,292.32956,0.6866474876648314,0.9999463539255161,0.9857182802386614,0.85448636823782,0.999999999956045
r6i1p1f1,194,factual,2014-11-16 00:00:00,-7.6315026,314.4898,0.784589913292411,0.999970536957181,0.9820567067057813,0.9999834058049715,0.9999999959549041
r6i1p1f1,195,factual,2014-12-16 12:00:00,50.915493,288.57144,0.9986083896162984,0.9421723806878439,0.34090976127948547,0.9143979219617399,0.3042426219031884
r6i1p1f1,0,counterfactual,2004-01-16 12:00:00,38.306423,60.42683,0.18214208365265117,0.014947893612284435,0.1128061001758146,0.018495395129795922,0.0
r6i1p1f1,1,counterfactual,2004-03-16 12:00:00,26.31138,350.13513,0.18484430052117962,0.00886200820528249,0.0,0.0,0.0
r6i1p1f1,2,counterfactual,2004-03-16 12:00:00,45.076054,28.95,0.3253691069557928,0.01507510394434075,0.2564061996785325,0.039042201603916915,0.5095360802539625
r6i1p1f1,3,counterfactual,2004-03-16 12:00:00,45.237675,115.989586,0.1688982977004243,0.010726063109172457,0.0,0.022439525616074762,0.36641491243753144
r6i1p1f1,4,counterfactual,2004-04-16 00:00:00,-82.79978,208.76126,0.004902376329812719,2.3087889839401576e-05,0.009225380365173175,0.0,0.09987633276147367
r6i1p1f1,5,counterfactual,2004-04-16 00:00:00,27.570423,350.46875,0.441725000810553,0.023224679172177853,0.0,0.13091702473655142,0.40746735529969313
r6i1p1f1,6,counterfactual,2004-05-16 12:00:00,-82.20593,245.94595,0.19061016852886437,0.0,0.0,0.0,0.0
r6i1p1f1,7,counterfactual,2004-08-16 12:00:00,-81.211266,63.0,0.3454147675825253,0.00775551217114967,0.19594821349836855,0.03737886156352355,0.0
r6i1p1f1,8,counterfactual,2004-10-16 12:00:00,43.95464,243.21428,0.5735542856788773,0.023003893803339448,0.05744031274247452,0.2467061912456905,0.0
r6i1p1f1,9,counterfactual,2004-11-16 00:00:00,-3.941101,308.0909,0.12951340090424568,0.0022288896291539073,0.017329696833324415,0.0,0.0
r6i1p1f1,10,counterfactual,2005-01-16 12:00:00,-44.529762,289.2742,0.10541780587227456,0.0,0.0,0.0,0.27289614440883725
r6i1p1f1,11,counterfactual,2005-01-16 12:00:00,63.2679,52.51773,0.157546936783456,0.007517533653958797,0.0,0.004556293586783,0.0
r6i1p1f1,12,counterfactual,2005-02-15 00:00:00,55.488644,87.446144,0.29023067407658587,0.034637303473225134,0.0,0.16505323366413305,0.5895531764721378
r6i1p1f1,13,counterfactual,2005-02-15 00:00:00,48.234013,245.64102,0.8783792879302612,0.05517767121544448,0.8506097390172124,0.4772999870044673,0.0
r6i1p1f1,14,counterfactual,2005-03-16 12:00:00,30.46479,114.75,0.018688530482336096,0.0016683235652752426,0.0,0.0,0.0
r6i1p1f1,15,counterfactual,2005-03-16 12:00:00,47.944656,60.44248,0.11453850965898205,0.00793318040615687,0.0023617898241524715,0.0026238783675939237,0.0
r6i1p1f1,16,counterfactual,2005-05-16 12:00:00,-76.95829,268.41345,0.05429673281482772,0.0,0.04350216552805586,0.0,0.3775778454109342
r6i1p1f1,17,counterfactual,2005-05-16 12:00:00,-4.2374244,291.7143,0.22741850978664768,0.024815785763956377,0.01393516670845063,0.0,0.6789803035890233
r6i1p1f1,18,counterfactual,2005-05-16 12:00:00,5.5352106,32.583332,0.3720940229556797,0.0,0.0,0.061397461806785736,0.0
r6i1p1f1,19,counterfactual,2005-05-16 12:00:00,22.581068,33.62403,0.3353896329018867,0.03155226021428226,0.44578039991228635,0.01525534775513604,0.0
r6i1p1f1,20,counterfactual,2005-06-16 00:00:00,0.7746479,17.916666,0.3817460111710972,0.016879516307454878,0.0,0.2604907326748931,0.0
r6i1p1f1,21,counterfactual,2005-07-16 12:00:00,-69.6919,144.89583,0.13267840041793189,0.008994383885910118,0.2724108021064897,0.0,0.0
r6i1p1f1,22,counterfactual,2005-07-16 12:00:00,-10.948189,294.2262,0.15610980278424447,0.0017973725574119692,0.0,0.0,0.0
r6i1p1f1,23,counterfactual,2005-08-16 12:00:00,-14.112677,29.47619,0.42654840175919995,0.02287931058262016,0.0,0.09662490928821932,0.5961071055293705
r6i1p1f1,24,counterfactual,2005-09-16 00:00:00,-21.267605,143.05556,0.3632181381127939,0.006975972288009058,0.0,0.06489373049695091,0.25261674050514105
r6i1p1f1,25,counterfactual,2005-09-16 00:00:00,-6.5544486,300.85367,0.3039494749828823,0.023513952548993466,0.0,0.047137952266595784,0.32447582228614713
r6i1p1f1,26,counterfactual,2005-10-16 12:00:00,-10.0804825,22.02381,0.3085517381255385,0.013637724424868658,0.0,0.0,0.0
r6i1p1f1,27,counterfactual,2005-10-16 12:00:00,-4.6222086,299.36465,0.5764535303903326,0.1386511717699771,0.0,0.671523953816271,0.9934536247750262
r6i1p1f1,28,counterfactual,2005-11-16 00:00:00,-19.848454,24.841772,0.26485670961848085,0.010215463205550335,0.007482825025068474,0.01618844298279143,0.0
r6i1p1f1,29,counterfactual,2005-11-16 00:00:00,-6.9566693,300.9689,0.39438353933925685,0.0837738269115319,0.08819335463548028,0.17237385672946137,0.807142514901287
r6i1p1f1,30,counterfactual,2005-11-16 00:00:00,30.458754,7.857143,0.06543672697900849,0.004430526520718958,0.0,0.0,0.0
r6i1p1f1,31,counterfactual,2005-11-16 00:00:00,72.2399,317.5,0.109999406769547,0.01560581214720913,0.10580165699787614,0.01633044832517927,0.0
r6i1p1f1,32,counterfactual,2005-12-16 12:00:00,13.742455,23.174603,0.23491628116695684,0.009608733138955605,0.0807151029329155,0.018506817752235727,0.0
r6i1p1f1,33,counterfactual,2005-12-16 12:00:00,39.52137,99.34322,0.11586891031487145,0.006539215740252957,0.0,0.0,0.0
r6i1p1f1,34,counterfactual,2005-12-16 12:00:00,54.61889,110.44118,0.05632540387253937,0.004231304611480691,0.0,0.0,0.0
r6i1p1f1,35,counterfactual,2005-12-16 12:00:00,63.67168,152.27011,0.8117154016539257,0.09416840128671278,0.702163328832724,0.5648049283134116,0.33055518458247346
r6i1p1f1,36,counterfactual,2005-12-16 12:00:00,67.779625,311.17648,0.8026010763843103,0.05217008835634551,0.852785237178021,0.26743658358531697,0.15390524245843995
r6i1p1f1,37,counterfactual,2006-01-16 12:00:00,-19.592772,126.63043,0.4116910683799837,0.021409497274636147,0.0,0.26327329316531245,0.0
r6i1p1f1,38,counterfactual,2006-01-16 12:00:00,25.492958,66.25,0.286972064640885,0.016099564768651264,0.0,0.13723489249346355,0.8283109578460407
r6i1p1f1,39,counterfactual,2006-01-16 12:00:00,47.386078,116.10294,0.3893754262722128,0.023747010420043457,0.0,0.05718415574092617,0.10543143967859903
r6i1p1f1,40,counterfactual,2006-01-16 12:00:00,53.96927,258.4091,0.004059329262433353,0.0011362439918015665,0.07213716985142005,0.0,0.11459921792172756
r6i1p1f1,41,counterfactual,2006-01-16 12:00:00,64.25785,113.04487,0.9778075842250534,0.07768410433832507,0.003143907827953041,0.0,0.20525074417176203
r6i1p1f1,42,counterfactual,2006-02-15 00:00:00,36.05634,264.74207,0.19768340121911376,0.0051384702468870724,0.32137131580500744,0.0,0.0
r6i1p1f1,43,counterfactual,2006-02-15 00:00:00,55.80714,72.69231,0.6704413349119158,0.08261640393364256,0.6863530069969854,0.47021914617567473,0.0
r6i1p1f1,44,counterfactual,2006-02-15 00:00:00,63.68316,160.79646,0.9110501767591166,0.1324188318636258,0.0,0.9011422281446824,0.2030968390376734
r6i1p1f1,45,counterfactual,2006-03-16 12:00:00,51.499588,19.656862,0.33038818651749446,0.02367608450346992,0.0,0.0,0.545841460278608
r6i1p1f1,46,counterfactual,2006-04-16 00:00:00,78.25146,328.59756,0.5310798712213318,0.04543820188332959,0.0,0.12862482067684333,0.5077238491057117
r6i1p1f1,47,counterfactual,2006-06-16 00:00:00,35.96378,38.285713,0.8722697787835356,0.051757933707338166,0.0,0.0,0.7489387646972909
r6i1p1f1,48,counterfactual,2006-09-16 00:00:00,-43.87551,289.91934,0.5319282849436453,0.0,0.0,0.0,0.0
r6i1p1f1,49,counterfactual,2006-09-16 00:00:00,-8.138396,295.39856,0.3866094281511332,0.0849063057504782,0.0,0.21029989871796084,0.7303124524215867
r6i1p1f1,50,counterfactual,2006-09-16 00:00:00,40.78125,252.10938,0.31860500536922376,0.008783865886605735,0.22191577474511537,0.0,0.0
r6i1p1f1,51,counterfactual,2006-10-16 12:00:00,-13.340039,304.12698,0.3227495554326193,0.016542179133167467,0.0,0.097638937265487,0.4906049185783412
r6i1p1f1,52,counterfactual,2006-11-16 00:00:00,67.338776,217.10527,0.8917599980345159,0.1066381424650572,0.6280452231204777,0.6581057551886933,0.0
r6i1p1f1,53,counterfactual,2006-12-16 12:00:00,58.837494,240.83757,0.32370625815523935,0.017262606872772035,0.0882843427864809,0.08072166968605465,0.15098944608797793
r6i1p1f1,54,counterfactual,2007-01-16 12:00:00,-31.05634,128.23529,0.4058431074525428,0.016156645679099024,0.23667566800438977,0.16676351276133872,0.30918919022708935
r6i1p1f1,55,counterfactual,2007-02-15 00:00:00,67.360565,206.4,0.8803320298654332,0.11705441504519654,0.5609310926159568,0.49523195174572443,0.0
r6i1p1f1,56,counterfactual,2007-04-16 00:00:00,33.471638,249.25676,0.26390650817298567,0.006263413952524277,0.128088349634068,0.0,0.07758155706246816
r6i1p1f1,57,counterfactual,2007-04-16 00:00:00,47.329224,266.6875,0.23350886014748262,0.010402110655450714,0.006011293746963187,0.032179715145007615,0.3929115225491101
r6i1p1f1,58,counterfactual,2007-08-16 12:00:00,-69.48785,57.803032,0.5688336594015351,0.03037599743978736,0.0,0.044967475758974085,0.21650448290026603
r6i1p1f1,59,counterfactual,2007-08-16 12:00:00,45.11524,18.125,0.3219850323244212,0.02395092952504574,0.13999770325463579,0.0,0.0
r6i1p1f1,60,counterfactual,2007-10-16 12:00:00,-16.156776,306.86475,0.20798100894880278,0.0045645399061703396,0.0,0.025947129898684862,0.21028865452610068
r6i1p1f1,61,counterfactual,2007-11-16 00:00:00,-15.789955,306.08694,0.4007950844418049,0.010979048481590814,0.09389079251407328,0.06648208797716737,0.18931951389894242
r6i1p1f1,62,counterfactual,2008-01-16 12:00:00,13.750766,6.630435,0.5177078719375752,0.02264395731095925,0.0,0.2929279513514612,0.6823006845907988
r6i1p1f1,63,counterfactual,2008-01-16 12:00:00,32.048897,89.62264,0.4616564193164827,0.0,0.43259018077175926,0.5861550888928795,0.0
r6i1p1f1,64,counterfactual,2008-01-16 12:00:00,35.343826,245.66176,0.2373440969389572,0.007413435243613153,0.047348939783884214,0.0,0.0
r6i1p1f1,65,counterfactual,2008-01-16 12:00:00,55.07951,292.21774,0.06850845565855834,0.009380173881494813,0.008867686840073108,0.0,0.0
r6i1p1f1,66,counterfactual,2008-01-16 12:00:00,62.17304,52.67857,0.35047402062250854,0.023201321551363674,0.0,0.040385696129967896,0.0
r6i1p1f1,67,counterfactual,2008-01-16 12:00:00,67.57808,266.93842,0.585998423366142,0.043834346296280025,0.0,0.16248279941047405,0.0
r6i1p1f1,68,counterfactual,2008-01-16 12:00:00,67.22272,312.1875,0.4304844403877002,0.041274995344744436,0.0,0.02427734011937477,0.7454838840885606
r6i1p1f1,69,counterfactual,2008-02-15 12:00:00,12.687274,18.163717,0.4305621701988743,0.023055658042320792,0.29287898427299275,0.0,0.3124983295064335
r6i1p1f1,70,counterfactual,2008-02-15 12:00:00,28.811928,90.82353,0.20045088095133412,0.0,0.0,0.0,0.0
r6i1p1f1,71,counterfactual,2008-02-15 12:00:00,64.57746,55.162037,0.0012638237435487198,0.0006968764556585239,0.0,0.0,0.0
r6i1p1f1,72,counterfactual,2008-04-16 00:00:00,23.476055,353.2,0.01314764819226022,0.00020814152800308072,0.00608438118146204,0.0,0.0
r6i1p1f1,73,counterfactual,2008-06-16 00:00:00,-78.729965,67.62931,0.16670229089300204,0.008849399476257624,0.0,0.0,0.030952332871520216
r6i1p1f1,74,counterfactual,2008-07-16 12:00:00,-19.797014,130.66176,0.4143750394309952,0.0162601077816662,0.19305122801630925,0.0,0.4842429890582267
r6i1p1f1,75,counterfactual,2008-08-16 12:00:00,-12.169012,318.25,0.3794498066201565,0.02745925319617948,0.0,0.17903382278906965,0.6396687396565728
r6i1p1f1,76,counterfactual,2008-08-16 12:00:00,0.29252437,21.762821,0.28679623457031644,0.017617556836652337,0.0,0.3193618736197037,0.0
r6i1p1f1,77,counterfactual,2008-09-16 00:00:00,-73.24771,12.45098,0.3931071577139754,0.013473102289949246,0.0,0.0,0.0
r6i1p1f1,78,counterfactual,2008-09-16 00:00:00,-19.326391,137.5,0.21872419352663242,0.00497863636818463,0.0,0.0,0.0
r6i1p1f1,79,counterfactual,2008-09-16 00:00:00,-13.057701,25.0,0.43625229919347686,0.04834809762076098,0.0,0.4338260654767181,0.0
r6i1p1f1,80,counterfactual,2008-10-16 12:00:00,-8.101653,24.402174,0.26986548496235874,0.006612853339358016,0.0,0.0,0.1570911793267885
r6i1p1f1,81,counterfactual,2008-10-16 12:00:00,47.25633,24.05,0.296427581367143,0.02825635965687323,0.0,0.0,0.04318697619630918
r6i1p1f1,82,counterfactual,2008-11-16 00:00:00,-40.501545,291.09756,0.36270787340060473,0.0,0.0,0.0,0.04650309657403928
r6i1p1f1,83,counterfactual,2008-11-16 00:00:00,-8.459328,27.44898,0.32876093311927534,0.02629090216962049,0.0,0.016341604461281745,0.0
r6i1p1f1,84,counterfactual,2008-11-16 00:00:00,11.577466,8.5,0.3163690416658719,0.002152453940694299,0.0,0.0,0.0
r6i1p1f1,85,counterfactual,2008-11-16 00:00:00,75.49098,313.08685,0.08193889713044111,0.0066389059534506245,0.06226842987115255,0.0,0.0
r6i1p1f1,86,counterfactual,2008-11-16 00:00:00,69.13732,155.57292,0.11425909476756857,0.021230798063031298,0.0,0.0,0.1723680263577404
r6i1p1f1,87,counterfactual,2008-12-16 12:00:00,77.65106,300.1613,0.0262822485029649,0.002224973221885529,0.030283208691946006,0.0,0.0
r6i1p1f1,88,counterfactual,2009-01-16 12:00:00,17.556767,17.534014,0.32129125413767734,0.02311214127068706,0.34873608791652344,0.0,0.14072857257842242
r6i1p1f1,89,counterfactual,2009-01-16 12:00:00,65.81345,85.04237,0.6934508528761925,0.08946841043795661,0.0,0.399851406646351,0.23585530196956872
r6i1p1f1,90,counterfactual,2009-02-15 00:00:00,18.419086,26.37755,0.3761166591285908,0.030278130773578993,0.0,0.02768721958320297,0.6580822066454288
r6i1p1f1,91,counterfactual,2009-02-15 00:00:00,17.963781,103.0,0.2541749550001975,0.005585219040200151,0.0,0.0,0.0
r6i1p1f1,92,counterfactual,2009-03-16 12:00:00,19.80428,352.72726,0.6819684786167617,0.08765777425270826,0.8403687959883308,0.2714155019071982,0.0
r6i1p1f1,93,counterfactual,2009-03-16 12:00:00,27.330524,9.649532,0.5699027637698195,0.06642023032700894,0.479012291255274,0.008136934343452973,0.09933164890062751
r6i1p1f1,94,counterfactual,2009-03-16 12:00:00,71.729576,320.43332,0.8621901097095457,0.1069862685812909,0.8488837399385576,0.26591672572591285,0.0
r6i1p1f1,95,counterfactual,2009-04-16 00:00:00,-85.77465,33.418365,0.03333826556845709,0.0038746085493284177,0.10761134056428323,0.0,0.0
r6i1p1f1,96,counterfactual,2009-04-16 00:00:00,-84.72676,345.3,0.08737876079747964,0.0057012684631229105,0.10798006279785677,0.0,0.0
r6i1p1f1,97,counterfactual,2009-04-16 00:00:00,22.545273,352.2143,0.2730595267290874,0.021363901265196827,0.1066925006049605,0.0,0.0
r6i1p1f1,98,counterfactual,2009-04-16 00:00:00,41.248173,92.586205,0.42780930721763166,0.08125748315676407,0.0024375668881525536,0.0,0.0
r6i1p1f1,99,counterfactual,2009-05-16 12:00:00,5.6408453,14.1875,0.17469671115751317,0.0,0.0,0.0,0.5019465581901656
r6i1p1f1,100,counterfactual,2009-05-16 12:00:00,23.722336,11.785714,0.32743279461663677,0.028488838693500496,0.26309409838602027,0.0,0.0
r6i1p1f1,101,counterfactual,2009-06-16 00:00:00,-69.58627,120.208336,0.053947687791138565,0.006545708530903416,0.06327243876673216,0.0,0.06096151245577619
r6i1p1f1,102,counterfactual,2009-07-16 12:00:00,-12.002139,289.14557,0.37097666530646,0.022721303179141117,0.0,0.0,0.36149369208626914
r6i1p1f1,103,counterfactual,2009-07-16 12:00:00,-7.4366193,27.666666,0.15996062357547813,0.006172051244368704,0.0,3.9541852337454664e-05,0.0
r6i1p1f1,104,counterfactual,2009-08-16 12:00:00,-77.689606,223.22116,0.963761877990293,0.022450359515587603,0.7884451495362169,0.0,0.0
r6i1p1f1,105,counterfactual,2009-08-16 12:00:00,-15.567453,293.2438,0.5467899537118811,0.11544564609964447,0.8921035137272776,0.24359436328733775,0.0
r6i1p1f1,106,counterfactual,2009-09-16 00:00:00,-9.545222,298.28314,0.41032355237076634,0.06889459936999787,0.05274931647660053,0.14452438438911974,0.5068543291007789
r6i1p1f1,107,counterfactual,2009-09-16 00:00:00,-7.696177,19.52381,0.37940082582128487,0.06151628328306291,0.0,0.15916379839276706,0.19760483227946912
r6i1p1f1,108,counterfactual,2009-10-16 12:00:00,-71.21228,146.96428,0.25394280423707594,0.01863835355525645,0.21286001484563066,0.0,0.0
r6i1p1f1,109,counterfactual,2009-11-16 00:00:00,-11.999998,318.58334,0.5542599853143846,0.03598962986799181,0.0,0.2377720489508005,0.9471659366810713
r6i1p1f1,110,counterfactual,2009-11-16 00:00:00,19.750114,50.725807,0.431155487495256,0.04194390845912499,0.30748814838339433,0.029849776181582577,0.0
r6i1p1f1,111,counterfactual,2009-12-16 12:00:00,60.582268,130.7317,0.305977748456565,0.03214722218055366,0.29296252514131615,0.04318666013438055,0.41718022239759756
r6i1p1f1,112,counterfactual,2009-12-16 12:00:00,69.20499,261.4876,0.04400356726466059,0.012529868609594708,0.0,0.03368287116295432,0.18136112234201607
r6i1p1f1,113,counterfactual,2010-01-16 12:00:00,16.987387,17.41279,0.025686324256292692,1.7392881429878493e-05,0.0,0.0,0.0
r6i1p1f1,114,counterfactual,2010-01-16 12:00:00,33.380287,85.15151,0.06924526021177868,0.0,0.0,0.0,0.0
r6i1p1f1,115,counterfactual,2010-01-16 12:00:00,76.86952,309.19812,0.06135102554689165,0.0103161841281465,0.10007390685186923,0.0,0.008209077243354512
r6i1p1f1,116,counterfactual,2010-01-16 12:00:00,72.38028,331.08334,0.24525847412844137,0.03231343558548361,0.0,0.04162574239770167,0.0
r6i1p1f1,117,counterfactual,2010-02-15 00:00:00,55.002327,25.877483,0.5204145396888609,0.04790339766189067,0.0,0.14566610436604777,0.38191733881615364
r6i1p1f1,118,counterfactual,2010-02-15 00:00:00,64.56611,204.59677,0.8993124258683496,0.18017819441851723,0.5579917350157504,0.4320644336815683,0.5154157665138178
r6i1p1f1,119,counterfactual,2010-05-16 12:00:00,59.154922,58.75,0.44191642289984157,0.045377697299605724,0.0,0.16074705581863047,0.0
r6i1p1f1,120,counterfactual,2010-08-16 12:00:00,-74.69366,119.125,0.4289419013582606,0.029349632556178396,0.0,0.0,0.0
r6i1p1f1,121,counterfactual,2010-09-16 00:00:00,-20.180283,301.32,0.4107567865513405,0.02823951761641552,0.0,0.0,0.9308434522866548
r6i1p1f1,122,counterfactual,2010-12-16 12:00:00,58.869648,86.925186,0.4460554917628753,0.04957587486013115,0.2600478760467698,0.11793347183940628,0.0
r6i1p1f1,123,counterfactual,2010-12-16 12:00:00,66.65494,174.16667,0.8131802834835025,0.1540815158655633,0.0,0.35838930083373133,0.0
r6i1p1f1,124,counterfactual,2011-01-16 12:00:00,30.607391,265.52084,0.11697159518486722,0.0033747728202573324,0.1322093651703684,0.0,0.0
r6i1p1f1,125,counterfactual,2011-01-16 12:00:00,60.84507,164.21875,0.19974623448719853,0.03494843553955396,0.0,0.03382964299989366,0.0
r6i1p1f1,126,counterfactual,2011-01-16 12:00:00,68.05587,73.2377,0.8725443992832114,0.094385517043174,0.6881161876693436,0.1715531771675085,0.0
r6i1p1f1,127,counterfactual,2011-02-15 00:00:00,-25.140844,120.55556,0.6125371782192803,0.048375338086286135,0.44906033000203116,0.0,0.0
r6i1p1f1,128,counterfactual,2011-02-15 00:00:00,35.468887,270.5696,0.09353770973041031,0.006693499680787696,0.13342706813248928,0.0,0.4571459455079988
r6i1p1f1,129,counterfactual,2011-03-16 12:00:00,17.499544,10.25974,0.5621299995218827,0.0724422685140188,0.0,0.12192410154409472,0.0
r6i1p1f1,130,counterfactual,2011-03-16 12:00:00,28.287617,73.68421,0.3835041770956773,0.003061606843149267,0.0,0.05976900458523993,0.0
r6i1p1f1,131,counterfactual,2011-03-16 12:00:00,38.326427,85.51471,0.17797395115794767,0.012287736360288126,0.0,0.010340849653103334,0.0
r6i1p1f1,132,counterfactual,2011-07-16 12:00:00,-72.85211,110.451385,0.5074915824647022,0.03377183585751742,0.0,0.0,0.0
r6i1p1f1,133,counterfactual,2011-10-16 12:00:00,-28.427614,138.03279,0.33202143048439314,0.01846282095832652,0.12788881554087772,0.0,0.0
r6i1p1f1,134,counterfactual,2011-11-16 00:00:00,49.327072,51.728394,0.9643576925135477,0.11324506271813106,0.0,0.33979672183696075,0.9895333685433074
r6i1p1f1,135,counterfactual,2011-11-16 00:00:00,70.151146,140.60976,0.7735757563737355,0.10653404631505181,0.0,0.17048006832744544,0.0
r6i1p1f1,136,counterfactual,2011-12-16 12:00:00,46.004807,242.7439,0.14667229495129064,0.01134067029119512,0.0,0.01713221527027098,0.0
r6i1p1f1,137,counterfactual,2011-12-16 12:00:00,59.2507,97.744446,0.6511529752885722,0.11971712909742183,0.7245787709385949,0.30214960149975667,0.0
r6i1p1f1,138,counterfactual,2012-01-16 12:00:00,15.702587,23.875969,0.8581059972719621,0.07339908624862401,0.7233751624047052,0.22959564502397578,0.0
r6i1p1f1,139,counterfactual,2012-01-16 12:00:00,25.641214,107.58772,0.6568548109813728,0.04994268776651012,0.0,0.28948601845382393,0.42009506129215013
r6i1p1f1,140,counterfactual,2012-01-16 12:00:00,55.190884,243.43202,0.18867609727981083,0.012495655432696151,0.045935830667081956,0.0542689254210762,0.0
r6i1p1f1,141,counterfactual,2012-01-16 12:00:00,58.939674,49.433964,0.49072626341287096,0.06636988701284474,0.0,0.17836448123212,0.0
r6i1p1f1,142,counterfactual,2012-01-16 12:00:00,58.875404,134.65384,0.43103346572881496,0.049665878410532605,0.24568804697953184,0.10137600629169452,0.11282634036259132
r6i1p1f1,143,counterfactual,2012-02-15 12:00:00,20.293592,34.941315,0.4181704129185657,0.04400968919013781,0.4067799735995101,0.04534246184190027,0.0
r6i1p1f1,144,counterfactual,2012-02-15 12:00:00,25.878288,105.42453,0.04476262462085123,0.0019491634573358674,0.0,0.0013851587463702408,0.1796048848695191
r6i1p1f1,145,counterfactual,2012-02-15 12:00:00,50.170494,35.2193,0.7524291774616612,0.08540889998257328,0.6504763951671131,0.3707440482978248,0.0
r6i1p1f1,146,counterfactual,2012-03-16 12:00:00,1.5438787,296.1218,0.320565676001217,0.025461165224937243,0.06802226605040496,0.0,0.0
r6i1p1f1,147,counterfactual,2012-04-16 00:00:00,6.4459085,22.765957,0.3771093297891026,0.0,0.14645915545922494,0.14512348618031257,0.04088880953986518
r6i1p1f1,148,counterfactual,2012-04-16 00:00:00,4.8399487,299.0909,0.3469638129822368,0.047052670785534545,0.02023746949920069,0.01824219547806949,0.0
