member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_analogue_sparse_sir_2_gaussian,pn_analogue_sparse_sir_3_gaussian,pn_analogue_sparse_sir_10_gaussian
r1i1p1f1,9,counterfactual,2009-07-16 12:00:00,21.218615,81.25,0.14632331576851776,0.0,0.0,0.0,0.1634685969313424,0.0,0.7564049119389966
r1i1p1f1,10,counterfactual,2009-11-16 00:00:00,-14.2922535,312.8125,0.3882269653036432,0.0,0.0,0.008474265086236055,0.5987528703749219,0.7513240766802631,0.9972498930471968
r1i1p1f1,11,counterfactual,2009-11-16 00:00:00,17.267609,8.222222,0.11468878135286431,0.0,0.006657310379740156,0.0,0.10118136573042391,0.0,0.6330855239447022
r1i1p1f1,12,counterfactual,2010-01-16 12:00:00,-0.15845072,21.328125,0.22696269873067154,0.0,0.0,0.0,0.0,0.39039103170155165,0.9580899128240989
r1i1p1f1,13,counterfactual,2010-02-15 00:00:00,-24.671364,137.22223,0.22224498558842565,0.0,0.0,0.011474367331277602,0.16635781328709953,0.40278806697621716,0.5708265711561409
r1i1p1f1,14,counterfactual,2010-06-16 00:00:00,-80.511604,340.34927,0.4433739996570434,0.0,0.0,0.036690104901890286,0.0,0.0,0.38217598665805563
r1i1p1f1,15,counterfactual,2010-06-16 00:00:00,-77.601234,11.666667,0.033943476843637965,0.0,0.0,0.0,0.0,0.0,0.35211210306776053
r1i1p1f1,16,counterfactual,2010-09-16 00:00:00,-28.896233,124.84694,0.3133795986218155,0.0,0.0,0.011741088953686418,0.0879402093361984,0.011520266392131884,0.92827854169318
r1i1p1f1,17,counterfactual,2010-12-16 12:00:00,68.38157,245.68182,0.006028549391455251,0.0,0.025821424792624392,0.0,0.0,0.0,0.6134216038623665
r1i1p1f1,18,counterfactual,2011-01-16 12:00:00,31.99744,266.21213,0.0062126737655368025,0.0,0.0,0.0,0.0,0.0,0.3302292996123186
r1i1p1f1,19,counterfactual,2012-04-16 00:00:00,54.3322,26.077587,0.06402342850894804,0.0,0.009265742642533104,0.0,0.11561854885108847,0.1574125581933461,0.6222229209748267
r1i1p1f1,20,counterfactual,2012-07-16 12:00:00,-75.44517,96.875,0.6068968076626275,0.0,0.6856165109862558,0.030479562929569992,0.0,0.0,0.656727029976174
r1i1p1f1,21,counterfactual,2012-11-16 00:00:00,70.22536,145.1875,0.05836684004810122,0.0,0.017928802552343637,0.0,0.0,0.09123532816864544,0.9221162371981186
r1i1p1f1,22,counterfactual,2013-02-15 00:00:00,29.915493,66.14286,0.100973660602372,0.0,0.0,0.0,0.0,0.3504717334122016,0.9054609966032524
r1i1p1f1,23,counterfactual,2013-10-16 12:00:00,-14.66197,310.25,0.6393978484785041,0.037560488675392856,0.0,0.36210860975201675,0.8767382631451035,0.9559132879400513,0.9871897826176991
r1i1p1f1,24,counterfactual,2013-11-16 00:00:00,40.183098,243.3125,0.20325739423323852,0.0,0.0,0.00037916728983278247,0.0,0.0,0.7315729348188761
r1i1p1f1,25,counterfactual,2014-02-15 00:00:00,37.014076,272.77274,0.0009253135876660101,0.0,0.0,0.0,0.0,0.0,0.887624965715304
r1i1p1f1,26,counterfactual,2014-02-15 00:00:00,67.11267,170.20833,0.3294219892312198,0.0008428009467815745,0.108914451100117,0.0,0.0,0.0,0.7675778579515148
r1i1p1f1,27,counterfactual,2014-04-16 00:00:00,52.10002,49.7191,0.6224045828791878,0.011849361496043875,0.19900002075206058,0.0,0.21606458808530993,0.0,0.8235032756776319
r1i1p1f1,28,counterfactual,2014-10-16 12:00:00,-16.608887,306.98718,0.7307904967158636,0.005340387145617687,0.23904321749975477,0.10967878752445537,0.2251897710227433,0.5867443698147934,0.97625826131508
r2i1p1f1,0,factual,2005-01-16 12:00:00,15.541948,29.619566,0.70449845341029,0.9881186960083476,0.951399763757254,0.6564854356028914,0.5110601332403077,0.8840716833059361,0.16451062685582185
r2i1p1f1,1,factual,2006-05-16 12:00:00,-72.3353,147.09677,0.9235835652648611,0.7398122694496456,0.0,0.914651955914181,0.9999985589287755,0.99999978512578,0.9999999959596276
r2i1p1f1,2,factual,2007-09-16 00:00:00,-84.75771,292.24576,0.8355531398525105,0.7187748164121375,0.9685063568056737,0.9688099447675762,0.998993674895763,0.9927072448418799,0.9996019804302281
r2i1p1f1,3,factual,2007-12-16 12:00:00,53.170918,133.10811,0.9027665278342933,0.989834212391134,0.9689204460400238,0.951124995450523,0.8949898377757808,0.8047859122062149,0.9562145031670783
r2i1p1f1,4,factual,2009-12-16 12:00:00,-16.670935,131.66667,0.8012099674472034,0.8721963212262596,0.8595799202824177,0.9005374185043328,0.8490852084535123,0.760202980608241,0.9696998979754463
r2i1p1f1,5,factual,2010-06-16 00:00:00,-81.19232,150.77586,0.9964238266505985,0.7268477780132807,0.0,0.9723428639912869,0.9202071250284724,0.9990373959654935,0.9996130982440496
r2i1p1f1,6,factual,2012-10-16 12:00:00,-5.8504877,304.42307,0.8398163385100166,0.9999809078147834,0.7102687359444169,0.9970213141182588,0.9999999983076664,0.9999999977595043,0.999999997785176
r2i1p1f1,7,factual,2013-03-16 12:00:00,22.797983,352.16418,0.928491440019906,0.9993210806410764,0.0,0.9987223713568092,0.9999999058238446,0.9999996775234987,0.9999999888120636
r2i1p1f1,8,factual,2013-03-16 12:00:00,28.55993,4.132653,0.834499412090252,0.992233886201684,0.0,0.8745053769451199,0.9899270304101621,0.9850291939435688,0.9999980743753709
r2i1p1f1,9,factual,2013-10-16 12:00:00,-29.526468,137.19827,0.9450852095523187,0.8585520841128129,0.981922253764621,0.9925898142586126,0.9995798948691743,0.9973966528956256,0.9999336556866584
r2i1p1f1,10,factual,2014-01-16 12:00:00,57.048073,249.52982,0.9985953833141237,0.9663344604019678,0.9684419438576618,0.9991566161616744,0.0,0.539748370454997,0.9868397761721569
r2i1p1f1,11,factual,2014-03-16 12:00:00,21.897886,49.1875,0.8944608644789543,0.9974546840419176,0.2218510584058112,0.9972643844555814,0.9999999739729324,0.6539328919958978,0.9302145034731397
r2i1p1f1,0,counterfactual,2005-01-16 12:00:00,15.541948,29.619566,0.2732168178826959,0.06890543529772664,0.0,0.05498537718098184,0.15806019244931857,0.16221049920122044,0.8627086165391413
r2i1p1f1,1,counterfactual,2006-05-16 12:00:00,-72.3353,147.09677,0.3850558500145538,0.10111263907088075,0.0,0.005647247029294977,0.0,0.0,0.9578507678636556
r2i1p1f1,2,counterfactual,2007-09-16 00:00:00,-84.75771,292.24576,0.24125935945981225,0.017211856565842343,0.0,0.0,0.0,0.0,0.9714821579446229
