member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_analogue_sparse_gaussian
r9i1p1f1,12,factual,2014-02-15 00:00:00,66.72806,28.653847,0.9793757595299202,0.9987129476695461,0.8690904214750371,0.9982632294872967,0.0
r9i1p1f1,13,factual,2014-10-16 12:00:00,-9.480634,309.6354,0.8307805845693312,0.9999998510853074,0.0,0.9997924056944508,0.9999997491262591
r9i1p1f1,14,factual,2014-11-16 00:00:00,-5.6305275,310.93024,0.8502382123802286,0.9999988904253457,0.9994889180939034,0.9997966826168736,0.999999986750957
r9i1p1f1,0,counterfactual,2005-01-16 12:00:00,61.190784,136.64772,0.14414441792625587,0.12640471644852247,0.039705620248235096,0.0,0.0
r9i1p1f1,1,counterfactual,2005-12-16 12:00:00,54.312027,263.84616,0.11129750006254735,0.07301315942093367,0.0,0.0,0.0
r9i1p1f1,2,counterfactual,2006-02-15 00:00:00,38.661976,108.4375,0.05210631331273152,0.009326677065337297,0.0,0.0,0.0
r9i1p1f1,3,counterfactual,2007-04-16 00:00:00,52.008053,54.0,0.3232894928746102,0.12467727977556053,0.0,0.04442030474792391,0.5728251477175361
r9i1p1f1,4,counterfactual,2007-12-16 12:00:00,65.64387,266.29465,0.6824674037712106,0.2647681940732146,0.05765263384610764,0.25652103143772387,0.7757812112884575
r9i1p1f1,5,counterfactual,2008-05-16 12:00:00,-86.96213,203.66379,0.37344067700054795,0.09941429567812066,0.0,0.06863952965249942,0.0
r9i1p1f1,6,counterfactual,2009-02-15 00:00:00,65.938126,169.95535,0.2692089395016508,0.11436381714323396,0.0,0.0,0.461287102083238
r9i1p1f1,7,counterfactual,2010-09-16 00:00:00,-8.583501,295.0,0.2908535819817287,0.21000550806573237,0.0779171641703379,0.0,0.0
r9i1p1f1,8,counterfactual,2010-12-16 12:00:00,78.51699,317.58823,0.6234783740556442,0.20741614283459253,0.6669771488315992,0.2188745436440508,0.0
r9i1p1f1,9,counterfactual,2011-01-16 12:00:00,19.09331,5.8854165,0.2143346094402262,0.10925082151916621,0.10356325320103543,0.0,0.05516784848483702
r9i1p1f1,10,counterfactual,2011-01-16 12:00:00,59.05048,134.29776,0.1912845986194115,0.14233956883491683,0.14409778961075348,0.0,0.0
r9i1p1f1,11,counterfactual,2013-04-16 00:00:00,25.314833,352.05884,0.39586277589926033,0.14542824379195962,0.0,0.0,0.0
r9i1p1f1,12,counterfactual,2014-02-15 00:00:00,66.72806,28.653847,0.10766361444229178,0.09830837999195197,0.26581158390933224,0.0,0.44067380503923215
r9i1p1f1,13,counterfactual,2014-10-16 12:00:00,-9.480634,309.6354,0.2044742630451416,0.06441720597192946,0.0,0.0,0.0
r9i1p1f1,14,counterfactual,2014-11-16 00:00:00,-5.6305275,310.93024,0.3030462646808041,0.5963964604328459,0.7660563969549458,0.4154455717949922,0.4784021422871446
r10i1p1f1,0,factual,2004-01-16 12:00:00,48.882812,92.160194,0.8548159667405563,0.9835841597112608,0.0,0.8659679447206676,0.9997439018913941
r10i1p1f1,1,factual,2004-02-15 12:00:00,34.503605,59.73577,0.5580642643507343,0.9932535281484612,0.7129313719508454,0.9512373970958367,0.999371314874398
r10i1p1f1,2,factual,2004-04-16 00:00:00,-68.52993,128.59375,0.7625746135566519,0.8375299091677669,0.0,0.9535357978961554,0.9999999874028382
r10i1p1f1,3,factual,2006-03-16 12:00:00,46.3232,260.48245,0.8519891327041312,0.9111810051998502,0.0,0.9858600010008155,0.9999930202550741
r10i1p1f1,4,factual,2007-01-16 12:00:00,65.830986,93.5,0.9912429176647403,0.9960261993962728,0.9987797707895487,0.9995103096246727,0.9758073129113376
r10i1p1f1,5,factual,2007-02-15 00:00:00,20.114902,352.5,0.8668654656499019,0.9992762856880372,0.9930802659593717,0.9953313045996267,0.994019745345571
r10i1p1f1,6,factual,2007-02-15 00:00:00,76.8298,327.3729,0.9900657065032881,0.9989142935973969,0.9989425070800416,0.997963766521516,0.9920903562778683
r10i1p1f1,7,factual,2007-04-16 00:00:00,44.1489,285.57144,0.7919939323524354,0.9917288262504145,0.7829305479894744,0.9992239429948788,0.9966792031485917
r10i1p1f1,8,factual,2008-03-16 12:00:00,33.338028,66.0,0.9495458834786857,0.9819673421478867,0.0,0.903766271322856,0.9914071594123364
r10i1p1f1,9,factual,2008-05-16 12:00:00,-83.27196,282.78845,0.9382588463237831,0.9129066883212646,0.7987596341716466,0.9716847042809278,0.7561626988147269
r10i1p1f1,10,factual,2008-12-16 12:00:00,48.31641,114.18604,0.9816785670514951,0.9804767178323646,0.0,0.980707635991636,0.9298801919520694
r10i1p1f1,11,factual,2009-09-16 00:00:00,-81.54067,11.428572,0.9364776616169214,0.8213094667535884,0.0,0.8768840797691494,0.9963598620988448
r10i1p1f1,12,factual,2010-01-16 12:00:00,63.85991,42.2973,0.9395328405507017,0.9970872182509635,0.0,0.8884316060958817,0.0
r10i1p1f1,13,factual,2010-02-15 00:00:00,69.61551,78.175674,0.42980326339867114,0.9996638913908961,0.9998950219727557,0.8108022702054456,0.11256519210896687
r10i1p1f1,14,factual,2010-03-16 12:00:00,27.601091,110.40323,0.956950779502863,0.9887959730299196,0.0,0.8876200785815254,0.5555819010026097
r10i1p1f1,15,factual,2011-03-16 12:00:00,24.49562,37.567566,0.9097861029532588,0.9999098256279287,0.7827263008587484,0.3703514747209262,0.9994650461180945
r10i1p1f1,16,factual,2011-11-16 00:00:00,70.31875,137.76315,0.9534707682711181,0.9991087421764879,0.0,0.9989673013424968,0.991902803217772
r10i1p1f1,17,factual,2012-01-16 12:00:00,62.527527,239.0,0.9966586032846989,0.973922751090822,0.9946424116986785,0.9762142254143986,0.9528934732623523
r10i1p1f1,18,factual,2012-06-16 00:00:00,-74.91549,271.91666,0.9788480779190059,0.902104277446106,0.9993361772707806,0.7533729316027066,0.7339593793680961
r10i1p1f1,19,factual,2013-01-16 12:00:00,51.90295,130.81522,0.9763588344227787,0.9998097071385875,0.9632535589189405,0.9999155584220392,0.9997146898972569
r10i1p1f1,20,factual,2013-01-16 12:00:00,56.79888,73.82,0.9946941990422342,0.9830797700390975,0.0,0.9252877301309166,0.9977336055552323
r10i1p1f1,21,factual,2013-03-16 12:00:00,45.09054,59.69388,0.9729271424880069,0.9781499084160229,0.0,0.8794425403288266,0.9999999016053988
r10i1p1f1,22,factual,2013-05-16 12:00:00,-77.19719,18.0625,0.9893361170057356,0.7399123141332031,0.0,0.9146110640954298,0.5564890222427343
r10i1p1f1,23,factual,2013-11-16 00:00:00,69.214516,254.96794,0.9964927316491621,0.9990063890497499,0.9858996169473448,0.9988781154246932,0.966990445025897
r10i1p1f1,24,factual,2013-12-16 12:00:00,54.96799,256.28787,0.9683811398885245,0.9451864606872773,0.9938762726208579,0.9605972089189565,0.0
r10i1p1f1,25,factual,2014-03-16 12:00:00,34.184464,110.72581,0.9999926476222308,0.9595953633766875,0.9999923044895914,0.9334277958541763,0.8956860383524855
r10i1p1f1,26,factual,2014-09-16 00:00:00,-74.86158,36.03448,0.9609937774326004,0.8669035398369782,0.0,0.9844896603577851,0.9993620096009025
r10i1p1f1,0,counterfactual,2004-01-16 12:00:00,48.882812,92.160194,0.0004076001611569291,0.0,0.0,0.0,0.0
r10i1p1f1,1,counterfactual,2004-02-15 12:00:00,34.503605,59.73577,0.030543543175899135,0.0,0.0,0.0,0.48308296456861477
r10i1p1f1,2,counterfactual,2004-04-16 00:00:00,-68.52993,128.59375,0.11780670782645264,0.0,0.0,0.0,0.4202566118252785
r10i1p1f1,3,counterfactual,2006-03-16 12:00:00,46.3232,260.48245,0.3572530424633258,0.0,0.246693004856801,0.02925255817905459,0.0
r10i1p1f1,4,counterfactual,2007-01-16 12:00:00,65.830986,93.5,0.024510961551526766,0.0002442464751681861,0.04015505952123244,0.011599379311619695,0.5089968827206074
r10i1p1f1,5,counterfactual,2007-02-15 00:00:00,20.114902,352.5,0.20120528045605013,0.0,0.0,0.05020066743364082,0.5996107867685116
r10i1p1f1,6,counterfactual,2007-02-15 00:00:00,76.8298,327.3729,0.10874602523450405,0.0,0.0,0.0,0.17432141311442484
r10i1p1f1,7,counterfactual,2007-04-16 00:00:00,44.1489,285.57144,0.2953446092814266,0.0,0.18478775734825148,0.00921180407634159,0.0
r10i1p1f1,8,counterfactual,2008-03-16 12:00:00,33.338028,66.0,0.3519559016672512,0.0,0.0,0.0035117843603121868,0.0
r10i1p1f1,9,counterfactual,2008-05-16 12:00:00,-83.27196,282.78845,0.7495305010003941,0.0,0.0,0.597151067539228,0.6433319516379898
r10i1p1f1,10,counterfactual,2008-12-16 12:00:00,48.31641,114.18604,0.25193163695301113,0.0,0.0,0.0,0.0
r10i1p1f1,11,counterfactual,2009-09-16 00:00:00,-81.54067,11.428572,0.00017170084457795998,0.0,0.0013183622760259972,0.0,0.0
r10i1p1f1,12,counterfactual,2010-01-16 12:00:00,63.85991,42.2973,0.7674180761651789,0.0,0.0,0.11468872933119756,0.7245305910058781
r10i1p1f1,13,counterfactual,2010-02-15 00:00:00,69.61551,78.175674,0.23010614518770356,0.0,0.0,0.0,0.0
r10i1p1f1,14,counterfactual,2010-03-16 12:00:00,27.601091,110.40323,0.20614727328443638,0.0,0.0,0.0,0.0
r10i1p1f1,15,counterfactual,2011-03-16 12:00:00,24.49562,37.567566,0.33028107538281193,0.0,0.05560813786433494,0.027217532183207993,0.0
r10i1p1f1,16,counterfactual,2011-11-16 00:00:00,70.31875,137.76315,0.0024012595753036825,0.0,0.0,0.0,0.0
r10i1p1f1,17,counterfactual,2012-01-16 12:00:00,62.527527,239.0,0.651240711920853,0.0,0.74303688251685,0.18604997039821647,0.0
r10i1p1f1,18,counterfactual,2012-06-16 00:00:00,-74.91549,271.91666,0.060818347854792565,0.0,0.0,0.0,0.0
r10i1p1f1,19,counterfactual,2013-01-16 12:00:00,51.90295,130.81522,0.5231516066930901,0.0,0.4035253692937185,0.07124873881434668,0.0
r10i1p1f1,20,counterfactual,2013-01-16 12:00:00,56.79888,73.82,0.2422771951154974,0.0,0.08567096097549465,0.11657616984462704,0.0
r10i1p1f1,21,counterfactual,2013-03-16 12:00:00,45.09054,59.69388,0.5864736820170835,0.0,0.21505431460075952,0.09182069819125749,0.0
r10i1p1f1,22,counterfactual,2013-05-16 12:00:00,-77.19719,18.0625,0.5274756900952393,0.0,0.5130599668086465,0.04817454585034342,0.0
r10i1p1f1,23,counterfactual,2013-11-16 00:00:00,69.214516,254.96794,0.2718320817179142,0.0,0.0,0.011556368191277588,0.0
r10i1p1f1,24,counterfactual,2013-12-16 12:00:00,54.96799,256.28787,0.5883757462819872,0.0,0.32352774558195374,0.08054314436890064,0.30508245030820125
r10i1p1f1,25,counterfactual,2014-03-16 12:00:00,34.184464,110.72581,0.09133615061199296,0.0,0.17283595573423316,0.0,0.0
r10i1p1f1,26,counterfactual,2014-09-16 00:00:00,-74.86158,36.03448,0.3485386305213295,0.0,0.3232606104994581,0.0,0.0
