member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian,pn_adjusted_thermo_DL_gaussian,pn_analogue_sparse_gaussian,pn_analogue_sparse_adjusted_gaussian
r4i1p1f1,4,counterfactual,2006-02-15 00:00:00,18.814886,7.428571,0.27809388101111676,0.0,0.12227065953430505,0.0,0.013511637873959925,0.0,-0.042028982253620395,0.0
r4i1p1f1,5,counterfactual,2006-02-15 00:00:00,16.812454,353.75,0.2926102157538659,0.0,0.26225717952266336,0.0,0.0,0.0,-0.42009089139941813,0.0
r4i1p1f1,6,counterfactual,2006-04-16 00:00:00,52.028175,258.94446,0.03606748618537903,0.0,0.0,0.0,0.0,0.011529969767782311,-0.10200905757724188,0.0
r4i1p1f1,7,counterfactual,2006-11-16 00:00:00,71.94003,316.9086,0.6460698200851551,0.0,0.9024864139347493,0.0,0.623295874658939,0.0,0.20937551350515105,0.0
r4i1p1f1,8,counterfactual,2007-02-15 00:00:00,20.242077,22.03125,0.38861135175427497,0.0,0.0,0.0,0.0019674578824444566,0.0,0.844632192423219,0.8071494461301466
r4i1p1f1,9,counterfactual,2007-06-16 00:00:00,-86.32922,140.1302,0.33194173828567797,0.0,0.0,0.06575565769819358,0.12188012542377968,0.0,-0.14445567092529066,0.22106480406472817
r4i1p1f1,10,counterfactual,2007-12-16 12:00:00,63.653904,89.52643,0.13163506041081452,0.0,0.0,0.0,0.0,0.0,0.33733981172686023,0.3965554952493745
r4i1p1f1,11,counterfactual,2009-01-16 12:00:00,44.584507,102.763885,0.10623717013179246,0.0,0.07678974059848043,0.0,0.0,0.0,-0.029954835616753384,0.15576516626668802
r4i1p1f1,12,counterfactual,2009-03-16 12:00:00,46.824585,57.878788,0.13210885863125577,0.0,0.0827788283632872,0.0,0.0,0.006428258814996757,-0.039103670826553305,0.4781126084610181
r4i1p1f1,13,counterfactual,2009-05-16 12:00:00,-82.788734,7.9444447,0.209456905286191,0.0,0.11630323419856514,0.0,0.003770012754948371,0.05859326356632366,-0.07990903793048387,0.2664780138322469
r4i1p1f1,14,counterfactual,2009-05-16 12:00:00,-82.448875,339.8925,0.32015007545712526,0.0,0.35272278822586944,0.0,0.058048937413822665,0.18039827813738862,-0.07919630018368795,0.5899179820607957
r4i1p1f1,15,counterfactual,2009-05-16 12:00:00,19.90141,98.5,0.4942553490107532,0.0,0.0,0.0,0.22966004190370548,0.5374469850252243,-0.2443426226572143,0.03596972369998375
r4i1p1f1,16,counterfactual,2009-06-16 00:00:00,-30.115238,297.42426,0.19983069846855728,0.0,0.15400526256854574,0.0,0.0,0.009845962962085508,-0.06403715005829547,0.5409677982151556
r4i1p1f1,17,counterfactual,2010-12-16 12:00:00,36.81952,275.75583,0.08903557747598934,0.001122397052694235,0.0,0.0,0.0,0.0,0.14391991703951468,0.0
r4i1p1f1,18,counterfactual,2011-07-16 12:00:00,-86.71369,163.69403,0.08641251018123675,0.0068486033042910455,0.09730136393041433,0.0,0.0,0.018293820183004184,0.04176757373409823,0.0
r4i1p1f1,19,counterfactual,2012-10-16 12:00:00,-10.386188,307.74194,0.6191249883166122,0.21357702420113578,0.0,0.7939710341180588,0.6599128299412907,0.6840051930539104,0.22426844657207845,0.37179726442062433
r4i1p1f1,20,counterfactual,2012-12-16 12:00:00,57.959248,93.69681,0.934366014258775,0.12718802551064423,0.6739747255097572,0.17483239159449515,0.5580168347412573,0.7523655555016112,0.3105071685924009,0.16000253527785302
r4i1p1f1,21,counterfactual,2012-12-16 12:00:00,66.971825,174.08333,0.041120786916111096,0.011804142958884878,0.021137810429245008,0.0,0.0,0.0,-0.00635245299112408,0.0
r4i1p1f1,22,counterfactual,2013-09-16 00:00:00,-18.211267,302.91666,0.026358745999056077,0.00039258070073178164,0.0,0.0001417149279484553,0.0,0.0,-0.019736336283331157,0.0
r4i1p1f1,23,counterfactual,2013-12-16 12:00:00,52.71748,114.06863,0.7762176426541617,0.1752760554100139,0.8097634709491497,0.3828574693181279,0.5227371074142144,0.7587070056388828,0.5433836638924767,0.5055680687886727
r5i1p1f1,0,factual,2005-02-15 00:00:00,63.043976,259.1837,0.9389149966376575,0.9562384755904543,0.9993656391993476,0.9946128699857469,0.9999955345795074,0.9999578298293168,0.8143196435203052,0.7115565252241485
r5i1p1f1,1,factual,2007-02-15 00:00:00,14.171182,14.230769,0.7388620158747892,0.997598642602467,0.0,0.9440975082177379,0.9982976974513437,0.9999980337377253,0.9999999894667532,0.9999999605406615
r5i1p1f1,2,factual,2007-12-16 12:00:00,64.33098,78.229164,0.8785191960995875,0.9923687998238842,0.9999003721409835,0.9988649453135312,0.9999999998599362,1.0,0.6338185110680932,0.2565923585157096
r5i1p1f1,3,factual,2008-01-16 12:00:00,65.563385,29.027779,0.937402945268989,0.9988356317664073,0.7688899686064878,0.995485136423427,0.9999999979625377,0.9999794627890283,0.9997288267066029,0.9997251533916091
r5i1p1f1,4,factual,2009-01-16 12:00:00,57.733673,43.636364,0.9329754702469903,0.9829098980633909,0.9927830517663935,0.9829009636638452,0.9999998101156716,0.9997013833734812,0.910607401620862,0.8715736536800229
r5i1p1f1,5,factual,2009-02-15 00:00:00,47.320763,246.12782,0.9916951192175049,0.9835177882920447,0.9872905174635198,0.9913088199536383,0.9994733266388919,1.0,0.9999999905517049,0.9999999853973572
r5i1p1f1,6,factual,2009-02-15 00:00:00,79.64788,335.33334,0.9999355274917163,0.9998819633055593,0.0,0.9986491567066043,0.9999999999862865,1.0,0.9999999914867214,0.999999984717374
r5i1p1f1,7,factual,2012-01-16 12:00:00,49.162537,284.7973,0.9717606160522894,0.9648449162273771,0.9997921461289202,0.99706543573076,0.9999999999988964,1.0,0.8513049381211555,0.5395392475394329
r5i1p1f1,8,factual,2012-11-16 00:00:00,-12.676055,33.910255,0.8208900263087137,0.9998927869351271,0.0,0.9998651240884695,0.9999999948361997,1.0,0.9999999967825609,0.9999999977802588
r5i1p1f1,9,factual,2013-04-16 00:00:00,51.97183,70.85107,0.9948703563842053,0.8812532611602638,0.0,0.8964965550265427,0.9905982200568314,0.9999441452558383,0.9999643378834051,0.9999220228199368
r5i1p1f1,10,factual,2013-08-16 12:00:00,-79.60979,223.27869,0.9997880756135546,0.4544892757151928,0.9965874989519813,0.7681431790214951,0.8802086007397533,0.9999284543144605,0.9976698545187741,0.9980302027893456
r5i1p1f1,11,factual,2014-08-16 12:00:00,-77.35646,269.80768,0.9994256728859701,0.8543504174042842,0.4334833257479165,0.8820741903191548,0.9976522829108208,1.0,0.9363638664751258,0.8476548074826523
r5i1p1f1,12,factual,2014-09-16 00:00:00,-10.835982,295.08066,0.7333063057976206,0.9999999997583128,0.999977662719388,0.9999937966939605,0.9999999999965069,1.0,0.9999999885886331,0.9999999943394184
r5i1p1f1,0,counterfactual,2005-02-15 00:00:00,63.043976,259.1837,0.3847480764459382,0.19033245188540204,0.0,0.1436920002085147,0.3833120510447475,0.45634697462775164,0.27209609666671797,0.046411963695966896
r5i1p1f1,1,counterfactual,2007-02-15 00:00:00,14.171182,14.230769,0.1843747851349854,0.1303331915588496,0.0,0.03139563870864881,0.05266516157568113,0.12304868011942494,0.3780330113682674,0.3478039125347575
r5i1p1f1,2,counterfactual,2007-12-16 12:00:00,64.33098,78.229164,2.6752722813716545e-06,6.440113501771094e-05,0.0,4.81777589522725e-06,0.0,0.0,0.004405853661864301,0.0
r5i1p1f1,3,counterfactual,2008-01-16 12:00:00,65.563385,29.027779,0.8834321286556033,0.8468314702677231,0.0,0.899034879238794,0.9999804797117291,0.9901099754039565,0.9023084510768504,0.8737219973761085
r5i1p1f1,4,counterfactual,2009-01-16 12:00:00,57.733673,43.636364,0.14510728332277045,0.10929584120117442,0.10829061389086103,0.058244540402455636,0.03263836766748607,0.09422582799103141,0.24824564366588808,0.3393417396314524
r5i1p1f1,5,counterfactual,2009-02-15 00:00:00,47.320763,246.12782,0.5518089475553145,0.2605815398542274,0.0,0.3476695194420941,0.4520224510788259,0.6037288494219366,0.44784871205949495,0.4764003359652177
r5i1p1f1,6,counterfactual,2009-02-15 00:00:00,79.64788,335.33334,0.1038092535819366,0.11527956245422044,0.034597901103233686,0.06270641870839433,0.04774102610524067,0.05680476710722715,0.09752933471502068,0.14032489510125834
r5i1p1f1,7,counterfactual,2012-01-16 12:00:00,49.162537,284.7973,0.7259809516739761,0.5228773660178403,0.7587366147535684,0.9407097085684677,0.9961256604477259,0.9175757644376322,-0.05171570053300556,0.0
r5i1p1f1,8,counterfactual,2012-11-16 00:00:00,-12.676055,33.910255,0.22683987560857233,0.11613402168381692,0.0,0.042323608544681646,0.030811128426904033,0.12981381595616992,-0.4249963150068419,0.0
r5i1p1f1,9,counterfactual,2013-04-16 00:00:00,51.97183,70.85107,0.571352645837638,0.5802078657918064,0.0,0.3542234937225116,0.5647303711595774,0.6895728378083518,0.24690488688085743,0.2163875222342515
r5i1p1f1,10,counterfactual,2013-08-16 12:00:00,-79.60979,223.27869,0.8598003957681613,0.0,0.0,0.0,0.21181780477504308,0.8113761290621093,0.6044649486859128,0.14732316411501167
r5i1p1f1,11,counterfactual,2014-08-16 12:00:00,-77.35646,269.80768,0.7040566483528954,0.2331695535164412,0.0,0.08568781204696185,0.31240341973822294,0.7405139782006274,-0.018992817732094602,0.0
r5i1p1f1,12,counterfactual,2014-09-16 00:00:00,-10.835982,295.08066,0.5783849913482864,0.9347547596610121,0.0,0.585040532743025,0.8697388334493052,0.9995770379823218,0.9630645571482698,0.9521909308870833
r6i1p1f1,0,factual,2004-10-16 12:00:00,42.46479,243.67188,0.832557555544137,0.9391099767351657,0.07335395909212095,0.9969938696008729,0.9985556918317803,0.9998372467931078,0.998504284005912,0.9956846495293349
r6i1p1f1,1,factual,2005-01-16 12:00:00,64.95025,50.114677,0.8944080818303439,0.9840626281300937,0.9998131579436353,0.8558035979895995,0.9999714621495478,0.9999459220087807,-3.4277941178281193,0.0
r6i1p1f1,2,factual,2005-02-15 00:00:00,50.95775,95.625,0.7680746767873738,0.8195474213541316,0.819239662642097,0.8207233140078555,0.946710696838207,0.9993571381731581,0.8155535877642714,0.497563444399036
r6i1p1f1,3,factual,2005-02-15 00:00:00,62.215675,110.3125,0.5093558547264732,0.9775600061863958,0.9980884064103076,0.999080817316966,0.9999999860320447,1.0,0.9198654516773572,0.8191271897306043
r6i1p1f1,4,factual,2005-03-16 12:00:00,47.7281,61.467392,0.9088886632252557,0.7374457570178033,0.0,0.7242017210522587,0.9908123093141574,0.9998945746892822,0.9999958220813268,0.9999896738038972
r6i1p1f1,5,factual,2005-07-16 12:00:00,-7.278509,291.6129,0.460657466729258,0.9999526819337551,0.9995398734259996,0.989300963189413,0.9966907822805158,1.0,0.9999999973018675,0.9999999964329879
r6i1p1f1,6,factual,2005-10-16 12:00:00,-5.691291,306.12244,0.670020241152393,0.9994279824214211,0.9999999999999997,0.9415614609730012,0.9946716061368593,1.0,0.9999999922446673,0.9999999748886369
r6i1p1f1,7,factual,2005-11-16 00:00:00,-5.312759,308.75,0.5318496271526321,0.9994249072089906,1.0,0.9259424164296237,0.998924172307264,1.0,0.9999999750504911,0.9999999454324044
r6i1p1f1,8,factual,2006-12-16 12:00:00,61.989006,227.31708,0.7036902361453542,0.9084058559716288,0.9899587967032975,0.7143795338882085,0.9855916906905327,0.999833067355628,-9.253741531270304,0.0
r6i1p1f1,9,factual,2007-10-16 12:00:00,-15.422535,303.33334,0.7082448006202584,0.9813069532469523,0.0,0.8222384389877104,0.9424286809429222,0.9999984571080247,0.999999956090107,0.999999985712902
r6i1p1f1,10,factual,2008-01-16 12:00:00,32.10025,91.47059,0.9799133402975556,0.9277659815693408,0.9999999802723741,0.9872688189983662,0.9996957207604054,1.0,0.9933073167433961,0.9747447090011965
r6i1p1f1,11,factual,2008-01-16 12:00:00,55.80413,293.31396,0.6949699668809663,0.9743125381457972,0.0,0.9999785160113225,0.9999999974897092,1.0,0.9917463015289706,0.9859591206745347
r6i1p1f1,12,factual,2008-02-15 12:00:00,67.81691,66.5,0.90992844115457,0.9649619937679479,0.9999632824733417,0.9675966874639894,0.9999990663529847,0.99995637880954,0.47078235303401994,0.0
r6i1p1f1,13,factual,2008-06-16 00:00:00,-73.989334,52.184685,0.4530690935915588,0.8738287415859373,0.0,0.9905445516333846,0.9991817986975003,0.999988347816257,0.9969017173942422,0.9992167302846725
r6i1p1f1,14,factual,2008-11-16 00:00:00,77.93794,313.3203,0.9901027714369983,0.9733437825787703,0.9977334252251152,0.9343054613653864,0.9996652818488782,0.9999921465192619,-5.673354828048505,0.0
r6i1p1f1,15,factual,2009-03-16 12:00:00,18.760563,353.0,0.9076437504599599,0.9987239183951924,0.8556107047851182,0.9989325015719062,0.9999649501266181,0.9999805475962105,0.9982980896599577,0.995984388456415
r6i1p1f1,16,factual,2010-01-16 12:00:00,16.300617,12.34375,0.7537551529574346,0.989965193003034,0.0,0.8195133859847122,0.969479894501772,0.9999787347678226,0.9993805768230195,0.9987023650742308
r6i1p1f1,17,factual,2010-09-16 00:00:00,-24.480635,304.53125,0.8965580731950771,0.9666712425617066,0.9694917287899621,0.8958290514804785,0.8832125788043264,1.0,0.9501896890587477,0.805694645196118
r6i1p1f1,18,factual,2010-12-16 12:00:00,59.85677,90.4661,0.9627624415454634,0.8866940014667181,0.9840856277219513,0.9955687483017278,0.9999362026507638,0.9999763912618103,0.9056090269738027,0.874660301588616
r6i1p1f1,19,factual,2011-02-15 00:00:00,32.82605,270.487,0.9927935033696205,0.9606447564465315,0.9998603755827469,0.9811527756041941,0.9996330596043949,1.0,0.9670547910018225,0.949998931175689
r6i1p1f1,20,factual,2011-10-16 12:00:00,-29.05742,135.52884,0.8827563099731788,0.9830829279742351,0.0,0.9984733854021944,0.9999876378493883,0.9999901724882869,0.9999981890886958,0.9999986140951707
r6i1p1f1,21,factual,2011-12-16 12:00:00,59.681854,99.64706,0.9889945974897166,0.9288153018130809,0.970361171345376,0.9989146604788752,0.9999949811073661,0.9999954082637893,0.9766409614156083,0.9634764327181696
r6i1p1f1,22,factual,2012-01-16 12:00:00,56.13218,243.5577,0.998105631032921,0.8888985989791748,0.999968516504924,0.9910202256376152,0.9994509056616733,0.9999397688840437,-2.7620586324800986,0.0
r6i1p1f1,23,factual,2012-01-16 12:00:00,61.205185,46.079544,0.9607664371566753,0.9472981150556118,0.974141978650849,0.9448340251370987,0.9998814226896678,0.9999372046836377,0.7857275920807303,0.5564493318036343
r6i1p1f1,24,factual,2012-07-16 12:00:00,-87.076065,69.03333,0.8302278496885853,0.8548404652159043,0.0,0.9738285464572773,0.974600590012838,0.9996387315549045,0.6078261755017909,0.0
r6i1p1f1,25,factual,2013-02-15 00:00:00,20.71453,48.048782,0.9927703543590874,0.985381555019963,0.9991801434833414,0.8816385254773922,0.996828792320381,0.9999951944702032,0.44962195447599895,0.0
r6i1p1f1,26,factual,2013-12-16 12:00:00,56.19718,262.66666,0.9702366842932708,0.8673623257107278,0.9254059482334877,0.9930682514787625,0.9999888953002831,0.9999138018594699,0.9030953207806085,0.8524706685828789
r6i1p1f1,27,factual,2014-02-15 00:00:00,18.549294,5.25,0.8908462190056152,0.997620234319782,0.9976891956183591,0.810095287654463,0.9838112261184458,0.9998642056885001,0.9989286750849306,0.9987107677761715
r6i1p1f1,28,factual,2014-02-15 00:00:00,16.151749,351.7742,0.9985030682949361,0.9982449629170704,0.9999669214648019,0.9908962549803667,0.9987993204947919,0.9999817872483249,0.9982875247021312,0.9973569859131347
r6i1p1f1,29,factual,2014-03-16 12:00:00,27.344067,9.892858,0.9946011951144379,0.9965615407024976,0.5644905302907447,0.7819420440852919,0.9994150796928014,1.0,0.9999989686661951,0.9999965773444609
r6i1p1f1,0,counterfactual,2004-10-16 12:00:00,42.46479,243.67188,0.4316715529050299,0.022498010906680244,0.24115177039820335,0.285109574443008,0.34964118387557386,0.00924437976436221,-0.06614818910394549,0.0
r6i1p1f1,1,counterfactual,2005-01-16 12:00:00,64.95025,50.114677,0.11816308660616626,0.007286720938422087,0.0,0.00971808501198168,0.0,0.0,0.4896889511297434,0.30412938118554733
r6i1p1f1,2,counterfactual,2005-02-15 00:00:00,50.95775,95.625,0.17610753917931854,0.020458625191510538,0.0,0.00037370815913673194,0.03661283384517322,0.0,0.9587094498131389,0.9285926271176952
r6i1p1f1,3,counterfactual,2005-02-15 00:00:00,62.215675,110.3125,0.27371499917483855,0.021390320229974225,0.0,0.0,0.11531969189400637,0.0,0.4936564039380966,0.0
r6i1p1f1,4,counterfactual,2005-03-16 12:00:00,47.7281,61.467392,0.1292094013612367,0.009610534236012436,0.0,0.021973806633431736,0.00803250096732333,0.0,0.3241696901466503,0.0
r6i1p1f1,5,counterfactual,2005-07-16 12:00:00,-7.278509,291.6129,0.11900582572414209,0.0002909182087695861,0.0,0.0014337917098180553,0.001032312788854406,0.0,-0.0049784912197461395,0.0
r6i1p1f1,6,counterfactual,2005-10-16 12:00:00,-5.691291,306.12244,0.4492622997559508,0.16881730416896312,0.7907018307292863,0.5587149131002546,0.39466500310480146,0.09617328985526985,0.9860317456511536,0.978460255587175
r6i1p1f1,7,counterfactual,2005-11-16 00:00:00,-5.312759,308.75,0.3258692521911821,0.09258360664613574,0.0,0.1760975313212666,0.2587079073215778,0.0919311319610383,0.8458989481167835,0.8902736520260076
r6i1p1f1,8,counterfactual,2006-12-16 12:00:00,61.989006,227.31708,0.4878539609643998,0.016665125107603873,0.3077772512374052,0.08616476718823252,0.10879410819045798,0.12991545721441655,0.2737812277266337,0.07905905529547785
r6i1p1f1,9,counterfactual,2007-10-16 12:00:00,-15.422535,303.33334,0.15601299640043642,0.003921956273189253,0.0,0.026286299764083476,0.018155472596744437,0.01934996968840874,0.26791348786731073,0.0
r6i1p1f1,10,counterfactual,2008-01-16 12:00:00,32.10025,91.47059,0.53097288176931,0.0,0.3389395151115665,0.4512311127169819,0.4645591859094226,0.17103216579875213,-0.5361885972469935,0.0
r6i1p1f1,11,counterfactual,2008-01-16 12:00:00,55.80413,293.31396,0.09556786871351541,0.009094112874002525,0.0,0.0,0.0,0.01976685758177721,0.1414506440930151,0.4346200534194694
r6i1p1f1,12,counterfactual,2008-02-15 12:00:00,67.81691,66.5,0.0030638532452373912,0.0015123674251220631,0.0,0.0,0.0,0.0012006593280572408,0.14406814591109618,0.0
r6i1p1f1,13,counterfactual,2008-06-16 00:00:00,-73.989334,52.184685,0.27438562790917365,0.012396709946763229,0.0,0.0,0.0,0.07115358094586599,0.32363892588697163,0.0
r6i1p1f1,14,counterfactual,2008-11-16 00:00:00,77.93794,313.3203,0.020548771608725147,0.004465938465668562,0.0508289596757161,0.0,0.0011817419506121585,0.012698100838696158,-0.01529634421511572,0.21561871344951666
r6i1p1f1,15,counterfactual,2009-03-16 12:00:00,18.760563,353.0,0.6570616722279252,0.09750716540084503,0.8974614187249087,0.2180161316736139,0.24187259811441397,0.35900069410097357,-5.919527933782684,0.0
r6i1p1f1,16,counterfactual,2010-01-16 12:00:00,16.300617,12.34375,0.06333656370860141,6.972332270804849e-05,0.0,0.0,0.0,0.0,0.08544382273312612,0.0
r6i1p1f1,17,counterfactual,2010-09-16 00:00:00,-24.480635,304.53125,0.5577035366343683,0.010054943138762984,0.0,0.0,0.0,0.20271137420548035,0.7159540947857794,0.49149135173547354
r6i1p1f1,18,counterfactual,2010-12-16 12:00:00,59.85677,90.4661,0.3545520602468294,0.053664705490138576,0.0,0.14776269197354752,0.23984844680731576,0.14543918723067006,0.13470081186469052,0.0
r6i1p1f1,19,counterfactual,2011-02-15 00:00:00,32.82605,270.487,0.11455926106629821,0.003332783520008431,0.07343443327765498,0.0,0.0,0.01504128676788663,-0.066440185324669,0.0
r6i1p1f1,20,counterfactual,2011-10-16 12:00:00,-29.05742,135.52884,0.33611754954662476,0.016271354888455436,0.10534902581436023,0.0,0.0,0.0757620083269368,-0.28319597441043354,0.0
r6i1p1f1,21,counterfactual,2011-12-16 12:00:00,59.681854,99.64706,0.8308899666928817,0.11300578004977724,0.7318371978248115,0.09117012484364462,0.6632550032780977,0.24320779490378652,0.4557277725641553,0.569631065241652
r6i1p1f1,22,counterfactual,2012-01-16 12:00:00,56.13218,243.5577,0.12100964926618685,0.01118390171237782,0.07084187362530847,0.03311966107560105,0.028703694429650817,0.020638336954729608,-0.12224837648132514,0.0
r6i1p1f1,23,counterfactual,2012-01-16 12:00:00,61.205185,46.079544,0.39638457746403843,0.03784373807157004,0.09826132670414522,0.05269997141540128,0.10392011084058717,0.04205310472562385,0.11877598770646225,0.4463014753027027
r6i1p1f1,24,counterfactual,2012-07-16 12:00:00,-87.076065,69.03333,0.02807651982018411,0.0017788578149119383,0.0806363796641627,0.0,0.0,0.0,0.05246651809733227,0.052712672515321524
r6i1p1f1,25,counterfactual,2013-02-15 00:00:00,20.71453,48.048782,0.8086045057939892,0.05598890101954768,0.5762241715169587,0.07477128147723944,0.2179198384706258,0.0,0.5374467424455358,0.5652588463808639
r6i1p1f1,26,counterfactual,2013-12-16 12:00:00,56.19718,262.66666,0.00031346193598724703,1.1027242803218762e-05,0.0,0.0,0.0,0.0008723833386519164,0.00772455120472515,0.05712756125226104
r6i1p1f1,27,counterfactual,2014-02-15 00:00:00,18.549294,5.25,0.10341093198867235,0.0,0.0,0.0,0.0,0.001208015111758165,-0.002300957152048033,0.0
r6i1p1f1,28,counterfactual,2014-02-15 00:00:00,16.151749,351.7742,0.006790683590228164,0.0,0.0,0.0,0.0,0.0010142097197195499,0.008718768080947958,0.0
r6i1p1f1,29,counterfactual,2014-03-16 12:00:00,27.344067,9.892858,0.9464762126059558,0.03980936725674433,0.0,0.3317556970745674,0.7723881797913148,0.0,-1.3843739934324928,0.0
r7i1p1f1,0,factual,2004-12-16 12:00:00,73.0,320.8611,0.9587709281127467,0.9950288745874536,0.0,0.9988687501088688,0.9999837842537987,0.974269905847722,0.9081063562966416,0.8904050492644232
r7i1p1f1,1,factual,2005-02-15 00:00:00,67.37812,260.28845,0.9305067610559716,0.9799024204698169,0.9659631614132681,0.8278422504641583,0.9999976393178276,0.981192162900688,0.9852254709083423,0.9654955193271747
r7i1p1f1,2,factual,2006-02-15 00:00:00,25.171024,23.782467,0.6736064344586925,0.9948490849456181,0.0,0.9914418209554945,0.9997387200499184,0.9966455498384511,0.9998324719322023,0.999414121701734
r7i1p1f1,3,factual,2006-11-16 00:00:00,70.39436,114.0,0.9326922064115784,0.9919915860013059,0.9999920711439267,0.9999078126006761,0.9999999993436544,0.9847912263563813,-63.51068974139065,0.0
r7i1p1f1,4,factual,2007-01-16 12:00:00,13.151408,28.75,0.7893077221674559,0.9930019288063315,0.999632558681392,0.9898885869472063,0.9996307890419653,0.9800126179842864,0.8998597934854002,0.6982768657240803
r7i1p1f1,5,factual,2007-06-16 00:00:00,-68.40982,125.241936,0.9918168642666813,0.5859223991258646,0.32227051544766405,0.9527547945516448,0.9969639489140549,0.9813328547598422,0.7423921843602296,0.47610093325564284
r7i1p1f1,6,factual,2007-07-16 12:00:00,57.12148,125.078125,0.977460066642969,0.9756814221834524,0.0,0.9999486086311674,0.9999949815820995,0.979226401187286,0.9963705831349262,0.9964320010154223
r7i1p1f1,7,factual,2007-12-16 12:00:00,51.948357,292.68518,0.8798210735127596,0.9889899766124896,0.9284388162845801,0.9997921553661108,0.999999999999801,0.991084329400347,0.8499710024794088,0.7784298009543527
r7i1p1f1,8,factual,2007-12-16 12:00:00,73.28345,319.14062,0.985904600099224,0.9471736126732777,0.8522533068165226,0.9025172371005468,0.9986822126094891,0.9773400688660753,0.6362626076235292,0.353287950356025
r7i1p1f1,9,factual,2008-05-16 12:00:00,-79.01409,257.67856,0.9768582541973595,0.5658677354011937,0.9992974909902346,0.8737922057618592,0.9725858602464277,0.9759549871863453,-13.041035122360325,0.0
r7i1p1f1,10,factual,2011-02-15 00:00:00,44.97815,90.86207,0.959305899536207,0.9062765511221387,0.9983573519756745,0.4384224407660581,0.7228566450963523,0.9847136337608161,0.9929188920307196,0.9581400497026523
r7i1p1f1,11,factual,2011-12-16 12:00:00,56.209793,81.45522,0.9864269920886481,0.9320233938474453,0.18302796767669027,0.9599404873978946,0.988497484767848,0.9821708291640814,0.9330372076385777,0.8965184324137289
r7i1p1f1,12,factual,2012-01-16 12:00:00,70.866325,100.37736,0.9997129063214745,0.9931972162595538,0.9999998565468392,0.999976545669713,0.9999999999437595,0.9985965102283627,0.9015497190118887,0.8644506225150076
r7i1p1f1,13,factual,2012-07-16 12:00:00,-83.60739,177.34506,0.973411257677045,0.9645792583269849,0.0,0.999625779108228,0.9999864790744061,0.9996085311082931,0.9999999861769502,0.9999999810404874
r7i1p1f1,14,factual,2012-12-16 12:00:00,33.031235,269.74637,0.9907189812798,0.9755857143266656,0.9999825233741055,0.9711491782340523,0.9990724634699156,0.997758117041821,-0.5790266190878823,0.0
r7i1p1f1,15,factual,2013-01-16 12:00:00,65.75193,152.8629,0.9999780634757397,0.96234837012195,0.9632365331459769,0.9998472259844321,0.9999992272269123,0.9943489334715894,0.9999016029387925,0.9997062835050141
r7i1p1f1,16,factual,2014-05-16 12:00:00,-87.369995,162.84187,0.9848827215118859,0.8284779314097872,0.0,0.9725675509012781,0.9876081758596805,0.9912249437462709,0.9590096267818833,0.9711706656338933
r7i1p1f1,17,factual,2014-05-16 12:00:00,-27.517603,138.28125,0.9073163016841296,0.9792414711039044,0.0,0.9957552048920529,0.9998595144037982,0.9833594573937036,0.9991839719376948,0.9982415677028772
r7i1p1f1,18,factual,2014-06-16 00:00:00,-19.140844,143.33333,0.7262972125603956,0.9848436779192139,0.0,0.9980667410917815,0.9999988802015212,0.9961048457369133,0.9999999990922759,0.9999999995299841
r7i1p1f1,0,counterfactual,2004-12-16 12:00:00,73.0,320.8611,0.09887714318963148,0.0,0.0,0.0,0.0,0.0,-0.3568015555346329,0.0
r7i1p1f1,1,counterfactual,2005-02-15 00:00:00,67.37812,260.28845,0.0124434301854911,0.0,0.0,0.0,0.0,0.0,-0.02585127327414205,0.0
r7i1p1f1,2,counterfactual,2006-02-15 00:00:00,25.171024,23.782467,0.42767563770478423,0.0,0.9782731976408312,0.0,0.504890365859296,0.0,-6.06529917425509,0.0
r7i1p1f1,3,counterfactual,2006-11-16 00:00:00,70.39436,114.0,0.014852020467615246,0.0,0.0064005187998267266,0.0,0.0,0.0,-0.05157631365022275,0.0
r7i1p1f1,4,counterfactual,2007-01-16 12:00:00,13.151408,28.75,0.056579953942723415,0.0,0.0,0.0,0.0,0.005302456108687736,0.0016131044092405622,0.0
r7i1p1f1,5,counterfactual,2007-06-16 00:00:00,-68.40982,125.241936,5.284618438516908e-05,0.0,0.000984159877298274,0.0,0.0,0.012014942701675801,-0.013276461976266418,0.5264165442627217
r7i1p1f1,6,counterfactual,2007-07-16 12:00:00,57.12148,125.078125,0.1841167387883329,0.0,0.02310310875710664,0.0,0.0,0.0,0.005303877670694956,0.029424459254126734
r7i1p1f1,7,counterfactual,2007-12-16 12:00:00,51.948357,292.68518,0.0197592101269376,0.0,0.0,0.0,0.0,0.003006938474559795,0.052691109061847596,0.0
r7i1p1f1,8,counterfactual,2007-12-16 12:00:00,73.28345,319.14062,0.04832056094446213,0.0,0.0,0.0,0.0,0.0,-0.10663760916397647,0.0
r7i1p1f1,9,counterfactual,2008-05-16 12:00:00,-79.01409,257.67856,0.005286432183545742,0.0,0.0,0.0,0.0,0.0,0.0773909717172333,0.4803337066132345
r7i1p1f1,10,counterfactual,2011-02-15 00:00:00,44.97815,90.86207,0.11673156877892032,0.0,0.0,0.0,0.0,0.0,0.17735806483870253,0.0
