member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian
r6i1p1f1,42,factual,2001-06-16 00:00:00,39.366196,354.72223,0.6984702049371705,0.8671457301721492
r6i1p1f1,43,factual,2001-06-16 00:00:00,44.250957,0.90909094,0.8673479503561161,0.8770958137246039
r6i1p1f1,44,factual,2001-07-16 12:00:00,-79.870285,12.960526,0.9552805253673476,0.6317602565512239
r6i1p1f1,45,factual,2001-07-16 12:00:00,-76.659966,355.0,0.9670482535903953,0.5171242349555059
r6i1p1f1,46,factual,2002-02-15 00:00:00,-87.36338,38.6,0.9467611585014292,0.6604605390359517
r6i1p1f1,47,factual,2002-06-16 00:00:00,-82.4828,145.40698,0.8551676055330644,0.7805962723854535
r6i1p1f1,48,factual,2002-10-16 12:00:00,-15.742843,309.1129,0.8258946681853594,0.9982268844399722
r6i1p1f1,49,factual,2002-10-16 12:00:00,42.80607,43.26923,0.970137073064807,0.8352198469682128
r6i1p1f1,50,factual,2003-01-16 12:00:00,64.40412,147.40384,0.9821011516423093,0.9562263824351076
r6i1p1f1,51,factual,2003-02-15 00:00:00,37.140846,249.25,0.8308661935702707,0.955439869511228
r6i1p1f1,52,factual,2003-04-16 00:00:00,53.606377,39.07895,0.941032514586607,0.7598095798123761
r6i1p1f1,53,factual,2003-10-16 12:00:00,-19.225351,312.22223,0.7343074306017332,0.9815159571014834
r6i1p1f1,54,factual,2003-12-16 12:00:00,65.67276,171.96808,0.9996806746181078,0.966260851333879
r6i1p1f1,55,factual,2004-03-16 12:00:00,44.59667,115.681816,0.9190604770673738,0.8880544993960091
r6i1p1f1,56,factual,2004-04-16 00:00:00,-84.10937,221.32353,0.9090221254285603,0.6367728742077045
r6i1p1f1,57,factual,2004-10-16 12:00:00,42.46479,243.67188,0.9306285136365016,0.9391099767351657
r6i1p1f1,58,factual,2005-01-16 12:00:00,-44.366196,289.16666,0.8304366924568282,0.8088527716211543
r6i1p1f1,59,factual,2005-01-16 12:00:00,64.95025,50.114677,0.9267892217221483,0.984062652890763
r6i1p1f1,60,factual,2005-02-15 00:00:00,42.97183,120.75,0.639601153775005,0.9001392194670668
r6i1p1f1,61,factual,2005-02-15 00:00:00,50.95775,95.625,0.9767456373816903,0.8195474213541316
r6i1p1f1,62,factual,2005-02-15 00:00:00,62.215675,110.3125,0.9994217115107489,0.9775599974093707
r6i1p1f1,63,factual,2005-02-15 00:00:00,57.676052,66.875,0.9829187759414946,0.8378647443154095
r6i1p1f1,64,factual,2005-03-16 12:00:00,47.7281,61.467392,0.9850696876014324,0.7374457570178033
r6i1p1f1,65,factual,2005-04-16 00:00:00,13.774647,103.666664,0.6299956764420431,0.9921085300822863
r6i1p1f1,66,factual,2005-05-16 12:00:00,21.354279,29.326923,0.856698482810325,0.9791253017200572
r6i1p1f1,67,factual,2005-07-16 12:00:00,-19.104626,291.7857,0.767454661797484,0.9956613343509054
r6i1p1f1,68,factual,2005-07-16 12:00:00,-7.278509,291.6129,0.7252165701710007,0.9999526819337551
r6i1p1f1,69,factual,2005-10-16 12:00:00,-5.691291,306.12244,0.8719983814361814,0.9994279824214211
r6i1p1f1,70,factual,2005-10-16 12:00:00,-10.77465,20.535715,0.6807989122903314,0.9997264473671016
r6i1p1f1,71,factual,2005-11-16 00:00:00,-20.372234,23.75,0.8756973159595584,0.985378484283423
r6i1p1f1,72,factual,2005-11-16 00:00:00,-5.312759,308.75,0.931982999692966,0.9994249072089906
r6i1p1f1,73,factual,2005-12-16 12:00:00,37.336746,97.045456,0.8045537103088463,0.9351212012159839
r6i1p1f1,74,factual,2006-02-15 00:00:00,37.25352,260.83334,0.9827804975211893,0.8884212263306468
r6i1p1f1,75,factual,2006-09-16 00:00:00,-40.94366,288.5,0.8885020318101663,0.810400873336625
r6i1p1f1,76,factual,2006-09-16 00:00:00,-8.87324,300.0,0.6432710088238357,0.9988129555818662
r6i1p1f1,77,factual,2006-12-16 12:00:00,56.61972,253.33333,0.9149391715689014,0.7738169583949048
r6i1p1f1,78,factual,2006-12-16 12:00:00,61.989006,227.31708,0.8543709263703156,0.9084058559716288
r6i1p1f1,79,factual,2007-04-16 00:00:00,48.549297,262.75,0.9155943397953054,0.7670089630273128
r6i1p1f1,80,factual,2007-08-16 12:00:00,43.279675,14.821428,0.7792652613346552,0.8554439235892788
r6i1p1f1,81,factual,2007-10-16 12:00:00,-15.422535,303.33334,0.6368084758200538,0.9813069532469523
r6i1p1f1,82,factual,2008-01-16 12:00:00,32.10025,91.47059,0.9955287996286188,0.9277659815693408
r6i1p1f1,83,factual,2008-01-16 12:00:00,55.80413,293.31396,0.785067928458957,0.9743125381457972
r6i1p1f1,84,factual,2008-01-16 12:00:00,66.676056,259.66666,0.9712865522263904,0.8978284132077685
r6i1p1f1,85,factual,2008-01-16 12:00:00,67.47563,287.98077,0.9924290640084219,0.9322934108649552
r6i1p1f1,86,factual,2008-02-15 12:00:00,67.81691,66.5,0.9659777559764756,0.9649619937679479
r6i1p1f1,87,factual,2008-06-16 00:00:00,-73.989334,52.184685,0.997510318565824,0.8738287415859373
r6i1p1f1,88,factual,2008-09-16 00:00:00,-18.638498,139.81482,0.8295629806324293,0.9263817528314192
r6i1p1f1,89,factual,2008-09-16 00:00:00,-7.2887325,23.75,0.7115739608591618,0.9995807033235573
r6i1p1f1,90,factual,2008-10-16 12:00:00,49.524036,26.724138,0.9432841235133046,0.8908174191131795
r6i1p1f1,91,factual,2008-11-16 00:00:00,77.93794,313.3203,0.8975247524863965,0.9733437825787703
r6i1p1f1,92,factual,2009-01-16 12:00:00,67.288734,78.125,0.9999666716300418,0.9132606541629915
r6i1p1f1,93,factual,2009-03-16 12:00:00,18.760563,353.0,0.8388596416677405,0.9987239183951924
r6i1p1f1,94,factual,2009-03-16 12:00:00,26.180931,6.826923,0.9549738425705211,0.9836360398691151
r6i1p1f1,95,factual,2009-04-16 00:00:00,41.070427,87.25,0.9537532909521382,0.7536070840872002
r6i1p1f1,96,factual,2009-07-16 12:00:00,-22.90141,290.66666,0.8174395814656878,0.9908843813546838
r6i1p1f1,97,factual,2009-08-16 12:00:00,-7.0140843,286.33334,0.7287084140639238,0.9999723914217056
r6i1p1f1,98,factual,2009-10-16 12:00:00,-71.83098,148.80952,0.9978343176964619,0.6856788382780135
r6i1p1f1,99,factual,2009-12-16 12:00:00,60.48289,130.44643,0.9989607109217004,0.9946191180334589
r6i1p1f1,100,factual,2009-12-16 12:00:00,70.40086,249.42308,0.8809797563831586,0.958594992303203
r6i1p1f1,101,factual,2010-01-16 12:00:00,16.300617,12.34375,0.8913774178091058,0.989965193003034
r6i1p1f1,102,factual,2010-09-16 00:00:00,-24.480635,304.53125,0.9371656711830013,0.9666712425617066
r6i1p1f1,103,factual,2010-12-16 12:00:00,59.85677,90.4661,0.9651366006633807,0.8866940012804965
r6i1p1f1,104,factual,2011-02-15 00:00:00,32.82605,270.487,0.9201968528596361,0.9606447564465315
r6i1p1f1,105,factual,2011-03-16 12:00:00,17.055056,5.909091,0.710886196639824,0.9898640025484795
r6i1p1f1,106,factual,2011-07-16 12:00:00,-70.214325,112.5,0.9640717370823744,0.797820741723055
r6i1p1f1,107,factual,2011-10-16 12:00:00,-29.05742,135.52884,0.9739312813528674,0.9830829279742351
r6i1p1f1,108,factual,2011-12-16 12:00:00,59.681854,99.64706,0.9822943304913966,0.92881530171484
r6i1p1f1,109,factual,2012-01-16 12:00:00,56.13218,243.5577,0.9940902295582665,0.8888985989890782
r6i1p1f1,110,factual,2012-01-16 12:00:00,61.205185,46.079544,0.9979784609414855,0.9472981151583122
r6i1p1f1,111,factual,2012-02-15 12:00:00,26.529177,110.35714,0.9936509386674963,0.9505115378999067
r6i1p1f1,112,factual,2012-04-16 00:00:00,4.4739027,300.0,0.81798252245309,0.999905334355611
r6i1p1f1,113,factual,2012-04-16 00:00:00,47.661976,279.375,0.9593097037663352,0.9393402312820662
r6i1p1f1,114,factual,2012-07-16 12:00:00,-87.076065,69.03333,0.9897639280649929,0.8548404652159043
r6i1p1f1,115,factual,2012-07-16 12:00:00,-80.73064,138.125,0.9360430833233508,0.8498238364275568
r6i1p1f1,116,factual,2012-07-16 12:00:00,-26.327192,23.076923,0.9316455847743806,0.997333998922408
r6i1p1f1,117,factual,2012-07-16 12:00:00,21.990202,80.978264,0.9439148397941507,0.9685888148870797
r6i1p1f1,118,factual,2013-02-15 00:00:00,11.408451,45.0,0.7963326862752729,0.994051269816161
r6i1p1f1,119,factual,2013-02-15 00:00:00,20.71453,48.048782,0.7925125700309962,0.985381555019963
r6i1p1f1,120,factual,2013-08-16 12:00:00,-75.88733,349.66666,0.9978873066199515,0.6054570114090292
r6i1p1f1,121,factual,2013-08-16 12:00:00,-11.40845,36.09375,0.7237367483299811,0.9999668562962364
r6i1p1f1,122,factual,2013-08-16 12:00:00,50.704224,5.2272725,0.9478781427822796,0.8501798112019956
r6i1p1f1,123,factual,2013-10-16 12:00:00,49.28749,241.91176,0.987102493614,0.9663424435634134
r6i1p1f1,124,factual,2013-11-16 00:00:00,-15.136703,18.970589,0.9358939500906549,0.9999273665678752
r6i1p1f1,125,factual,2013-12-16 12:00:00,56.19718,262.66666,0.9924160237018149,0.8673623257107278
r6i1p1f1,126,factual,2014-01-16 12:00:00,75.42254,336.875,0.9651657688851245,0.9926251194582865
r6i1p1f1,127,factual,2014-02-15 00:00:00,18.549294,5.25,0.8173123455631385,0.997620234319782
r6i1p1f1,128,factual,2014-02-15 00:00:00,16.151749,351.7742,0.9399384231576186,0.9982449629170704
r6i1p1f1,129,factual,2014-02-15 00:00:00,70.60012,238.80435,0.9995334896347073,0.9737341833616283
r6i1p1f1,130,factual,2014-03-16 12:00:00,3.0422537,9.833333,0.7063310191850214,0.9999996867607414
r6i1p1f1,131,factual,2014-03-16 12:00:00,27.344067,9.892858,0.9688736574691745,0.9965615407024976
r6i1p1f1,132,factual,2014-03-16 12:00:00,24.000002,356.33334,0.9584207038383726,0.9815658199149159
r6i1p1f1,133,factual,2014-03-16 12:00:00,34.542255,47.125,0.9313298043368539,0.9832872246773593
r6i1p1f1,134,factual,2014-09-16 00:00:00,-13.873239,318.47223,0.8719685803610608,0.9974541390104614
r6i1p1f1,0,counterfactual,1980-02-15 12:00:00,-22.05634,144.5,0.13861995668382532,0.0
r6i1p1f1,1,counterfactual,1980-03-16 12:00:00,-79.71831,130.13889,0.008411261707436446,0.0
r6i1p1f1,2,counterfactual,1980-04-16 00:00:00,7.3359566e-08,32.884617,0.13240057252474924,0.00515854346957656
r6i1p1f1,3,counterfactual,1981-05-16 12:00:00,-70.640205,65.90909,0.0,0.0
r6i1p1f1,4,counterfactual,1981-06-16 00:00:00,-82.01158,57.9703,0.1578440721272545,0.0
r6i1p1f1,5,counterfactual,1981-07-16 12:00:00,-15.211267,30.234375,0.022553350915053616,0.010312982387377656
r6i1p1f1,6,counterfactual,1982-07-16 12:00:00,-86.392204,290.76923,0.37613593201835116,0.0
r6i1p1f1,7,counterfactual,1983-06-16 00:00:00,-68.34048,136.52174,0.0,0.0
r6i1p1f1,8,counterfactual,1984-04-16 00:00:00,-85.94047,113.57595,0.006494149871434374,0.0
r6i1p1f1,9,counterfactual,1984-12-16 12:00:00,15.296724,22.64045,0.3786881266457003,0.020935441472499483
r6i1p1f1,10,counterfactual,1985-02-15 00:00:00,-21.126764,122.97619,0.2536846931355452,0.0
r6i1p1f1,11,counterfactual,1986-01-16 12:00:00,39.92958,81.666664,0.7341201156319974,0.12890189044605793
r6i1p1f1,12,counterfactual,1988-04-16 00:00:00,16.841045,103.09524,0.07253399336235677,0.0013453821949832578
r6i1p1f1,13,counterfactual,1989-01-16 12:00:00,58.436623,82.0,0.0,0.002265528176602305
r6i1p1f1,14,counterfactual,1989-02-15 00:00:00,-32.640842,147.5,0.054068536532638545,0.0
r6i1p1f1,15,counterfactual,1989-02-15 00:00:00,38.843056,240.35715,0.47950082437332353,0.0
r6i1p1f1,16,counterfactual,1992-04-16 00:00:00,40.653927,355.35715,0.06507930079060342,0.0034592439961659283
r6i1p1f1,17,counterfactual,1992-04-16 00:00:00,45.177467,4.4,0.13782910188905273,0.019115787116037675
r6i1p1f1,18,counterfactual,1992-07-16 12:00:00,-80.583496,112.85714,0.10480449122495483,0.0
r6i1p1f1,19,counterfactual,1992-07-16 12:00:00,-78.92958,76.0,0.03886893821023729,0.0
r6i1p1f1,20,counterfactual,1992-07-16 12:00:00,-70.85915,121.5,0.614320540333811,0.0
r6i1p1f1,21,counterfactual,1993-02-15 00:00:00,30.49859,60.6,0.1588575192310987,0.08272168908222544
r6i1p1f1,22,counterfactual,1993-03-16 12:00:00,31.456633,45.0,0.27733215752286045,0.1649602680607154
r6i1p1f1,23,counterfactual,1993-07-16 12:00:00,-73.73239,93.84259,0.10713172028072782,0.0
r6i1p1f1,24,counterfactual,1994-01-16 12:00:00,67.78354,133.4649,0.5612968595806687,0.15537610930390722
r6i1p1f1,25,counterfactual,1995-04-16 00:00:00,50.704224,65.22727,0.047593535595458425,0.033849230145649
r6i1p1f1,26,counterfactual,1995-08-16 12:00:00,27.253521,76.0,0.2594406932821779,0.05630045330358768
r6i1p1f1,27,counterfactual,1996-02-15 12:00:00,34.676533,67.45763,0.5333618982677581,0.34448239183210405
r6i1p1f1,28,counterfactual,1996-02-15 12:00:00,25.467348,46.590908,0.39332089777780443,0.2563292517170479
r6i1p1f1,29,counterfactual,1996-05-16 12:00:00,-67.943665,120.0,0.11976900539456814,0.0
r6i1p1f1,30,counterfactual,1997-01-16 12:00:00,71.13803,119.7,0.0,0.002556879702977355
r6i1p1f1,31,counterfactual,1998-01-16 12:00:00,65.64141,201.82433,0.719453182890617,0.18421538382301705
r6i1p1f1,32,counterfactual,1998-01-16 12:00:00,66.30553,180.1923,0.1630926394945521,0.024985475708612648
r6i1p1f1,33,counterfactual,1998-05-16 12:00:00,-73.81422,105.23122,0.04264509489066304,0.0
r6i1p1f1,34,counterfactual,1998-09-16 00:00:00,-75.0192,106.59091,0.7942150234312987,0.0
r6i1p1f1,35,counterfactual,1999-04-16 00:00:00,27.870422,33.766666,0.17861064329965315,0.0717265831547591
r6i1p1f1,36,counterfactual,1999-12-16 12:00:00,74.969826,102.14286,0.4916258243484659,0.029357217900451427
r6i1p1f1,37,counterfactual,2000-04-16 00:00:00,3.887324,34.0,0.39940024468005886,0.0
r6i1p1f1,38,counterfactual,2000-06-16 00:00:00,-76.05634,270.65103,0.5389982910583955,0.0
r6i1p1f1,39,counterfactual,2001-02-15 00:00:00,-1.9267606,289.9,0.16244352716727206,0.02974864646753972
r6i1p1f1,40,counterfactual,2001-02-15 00:00:00,80.320114,336.13635,0.44929229249112246,0.01015489339655129
r6i1p1f1,41,counterfactual,2001-05-16 12:00:00,-28.409279,20.294117,0.20882749659077693,0.03216899279679142
r6i1p1f1,42,counterfactual,2001-06-16 00:00:00,39.366196,354.72223,0.18001187133438135,0.012153047883106005
r6i1p1f1,43,counterfactual,2001-06-16 00:00:00,44.250957,0.90909094,0.43659754949260776,0.06574327276252923
r6i1p1f1,44,counterfactual,2001-07-16 12:00:00,-79.870285,12.960526,0.2196355360918375,0.0
r6i1p1f1,45,counterfactual,2001-07-16 12:00:00,-76.659966,355.0,0.115247545275733,0.0
r6i1p1f1,46,counterfactual,2002-02-15 00:00:00,-87.36338,38.6,0.7119831009498951,0.0
r6i1p1f1,47,counterfactual,2002-06-16 00:00:00,-82.4828,145.40698,0.4039149035039843,0.0
r6i1p1f1,48,counterfactual,2002-10-16 12:00:00,-15.742843,309.1129,0.4896554385969367,0.17812689990395025
r6i1p1f1,49,counterfactual,2002-10-16 12:00:00,42.80607,43.26923,0.2282386665370475,0.061111679213880055
r6i1p1f1,50,counterfactual,2003-01-16 12:00:00,64.40412,147.40384,0.6947188880228689,0.35223672687724605
r6i1p1f1,51,counterfactual,2003-02-15 00:00:00,37.140846,249.25,0.252477520401699,0.06966837239901058
r6i1p1f1,52,counterfactual,2003-04-16 00:00:00,53.606377,39.07895,0.04086456724390275,0.007693264203188832
r6i1p1f1,53,counterfactual,2003-10-16 12:00:00,-19.225351,312.22223,0.1623511153421351,0.0
r6i1p1f1,54,counterfactual,2003-12-16 12:00:00,65.67276,171.96808,0.5026763028701933,0.17520927103218653
r6i1p1f1,55,counterfactual,2004-03-16 12:00:00,44.59667,115.681816,0.14829865168631085,0.06498829283459007
r6i1p1f1,56,counterfactual,2004-04-16 00:00:00,-84.10937,221.32353,1.4765894980839356e-05,0.0
r6i1p1f1,57,counterfactual,2004-10-16 12:00:00,42.46479,243.67188,0.5445900772494864,0.05609439307034014
r6i1p1f1,58,counterfactual,2005-01-16 12:00:00,-44.366196,289.16666,0.15146439795925115,0.03992477733356503
r6i1p1f1,59,counterfactual,2005-01-16 12:00:00,64.95025,50.114677,0.14860065390667798,0.059832283872739755
r6i1p1f1,60,counterfactual,2005-02-15 00:00:00,42.97183,120.75,0.01579884983767077,0.002474824283605792
r6i1p1f1,61,counterfactual,2005-02-15 00:00:00,50.95775,95.625,0.24712700937046383,0.08227879708778241
r6i1p1f1,62,counterfactual,2005-02-15 00:00:00,62.215675,110.3125,0.32823607775622377,0.09874059593441031
r6i1p1f1,63,counterfactual,2005-02-15 00:00:00,57.676052,66.875,0.5182503741533606,0.12550249375855382
r6i1p1f1,64,counterfactual,2005-03-16 12:00:00,47.7281,61.467392,0.1106811445444642,0.042269688819466134
r6i1p1f1,65,counterfactual,2005-04-16 00:00:00,13.774647,103.666664,0.3054317025997183,0.05047444306008331
r6i1p1f1,66,counterfactual,2005-05-16 12:00:00,21.354279,29.326923,0.4593111313964142,0.17875481224128198
r6i1p1f1,67,counterfactual,2005-07-16 12:00:00,-19.104626,291.7857,0.4067643910140166,0.0900200393855135
r6i1p1f1,68,counterfactual,2005-07-16 12:00:00,-7.278509,291.6129,0.15126865522777522,0.001054854179540321
r6i1p1f1,69,counterfactual,2005-10-16 12:00:00,-5.691291,306.12244,0.5765647592106851,0.3045885088900797
r6i1p1f1,70,counterfactual,2005-10-16 12:00:00,-10.77465,20.535715,0.2841942999028526,0.1325901758611242
r6i1p1f1,71,counterfactual,2005-11-16 00:00:00,-20.372234,23.75,0.3526422429895554,0.15413129982517115
r6i1p1f1,72,counterfactual,2005-11-16 00:00:00,-5.312759,308.75,0.5000052812277773,0.191037889073997
r6i1p1f1,73,counterfactual,2005-12-16 12:00:00,37.336746,97.045456,0.1862931581045122,0.0403721921087441
r6i1p1f1,74,counterfactual,2006-02-15 00:00:00,37.25352,260.83334,0.009878464138882492,0.011767546541199936
r6i1p1f1,75,counterfactual,2006-09-16 00:00:00,-40.94366,288.5,0.5123701480569679,0.13784629366806855
r6i1p1f1,76,counterfactual,2006-09-16 00:00:00,-8.87324,300.0,0.2635023313438998,0.08982774633133994
r6i1p1f1,77,counterfactual,2006-12-16 12:00:00,56.61972,253.33333,0.4241861286361428,0.05322514436488657
r6i1p1f1,78,counterfactual,2006-12-16 12:00:00,61.989006,227.31708,0.40240773408913566,0.10804668074078982
r6i1p1f1,79,counterfactual,2007-04-16 00:00:00,48.549297,262.75,0.3284067685271008,0.022117256589090806
r6i1p1f1,80,counterfactual,2007-08-16 12:00:00,43.279675,14.821428,0.21161580191406137,0.04849910692106285
r6i1p1f1,81,counterfactual,2007-10-16 12:00:00,-15.422535,303.33334,0.1803999155651762,0.014891782120878383
r6i1p1f1,82,counterfactual,2008-01-16 12:00:00,32.10025,91.47059,0.5772334474531124,0.0
r6i1p1f1,83,counterfactual,2008-01-16 12:00:00,55.80413,293.31396,0.08429059032415565,0.04181160807115669
r6i1p1f1,84,counterfactual,2008-01-16 12:00:00,66.676056,259.66666,0.6261724464124765,0.23065926045160334
r6i1p1f1,85,counterfactual,2008-01-16 12:00:00,67.47563,287.98077,0.1025415844185158,0.049626569633921314
r6i1p1f1,86,counterfactual,2008-02-15 12:00:00,67.81691,66.5,0.0018254044656638158,0.004325350886436818
r6i1p1f1,87,counterfactual,2008-06-16 00:00:00,-73.989334,52.184685,0.24780709860666783,0.0
r6i1p1f1,88,counterfactual,2008-09-16 00:00:00,-18.638498,139.81482,0.25516914520993605,0.0
r6i1p1f1,89,counterfactual,2008-09-16 00:00:00,-7.2887325,23.75,0.435316892953892,0.33803235659464537
r6i1p1f1,90,counterfactual,2008-10-16 12:00:00,49.524036,26.724138,0.2480193964653954,0.05021404213722824
r6i1p1f1,91,counterfactual,2008-11-16 00:00:00,77.93794,313.3203,0.041063530782520674,0.024687822971910633
r6i1p1f1,92,counterfactual,2009-01-16 12:00:00,67.288734,78.125,0.9598813117152287,0.23242437050379638
r6i1p1f1,93,counterfactual,2009-03-16 12:00:00,18.760563,353.0,0.5992290757703898,0.22868571755534417
r6i1p1f1,94,counterfactual,2009-03-16 12:00:00,26.180931,6.826923,0.6630643670998163,0.25760470830260396
r6i1p1f1,95,counterfactual,2009-04-16 00:00:00,41.070427,87.25,0.5124405143745849,0.16018150596023073
r6i1p1f1,96,counterfactual,2009-07-16 12:00:00,-22.90141,290.66666,0.2633914792444896,0.01479376436284252
r6i1p1f1,97,counterfactual,2009-08-16 12:00:00,-7.0140843,286.33334,0.39327700381392117,0.23434998122540152
r6i1p1f1,98,counterfactual,2009-10-16 12:00:00,-71.83098,148.80952,0.24233225565123495,0.0
r6i1p1f1,99,counterfactual,2009-12-16 12:00:00,60.48289,130.44643,0.21488488772505754,0.04749227060116812
r6i1p1f1,100,counterfactual,2009-12-16 12:00:00,70.40086,249.42308,0.08206540294581433,0.048074915252639516
r6i1p1f1,101,counterfactual,2010-01-16 12:00:00,16.300617,12.34375,0.019350475145936352,3.859617002244242e-05
r6i1p1f1,102,counterfactual,2010-09-16 00:00:00,-24.480635,304.53125,0.6054904868052403,0.0
r6i1p1f1,103,counterfactual,2010-12-16 12:00:00,59.85677,90.4661,0.4252085509904223,0.13041280076228645
r6i1p1f1,104,counterfactual,2011-02-15 00:00:00,32.82605,270.487,0.13169148372463002,0.03025726634180792
r6i1p1f1,105,counterfactual,2011-03-16 12:00:00,17.055056,5.909091,0.598556009952707,0.0
r6i1p1f1,106,counterfactual,2011-07-16 12:00:00,-70.214325,112.5,0.3828791307614148,0.0
r6i1p1f1,107,counterfactual,2011-10-16 12:00:00,-29.05742,135.52884,0.322637013671519,0.0
r6i1p1f1,108,counterfactual,2011-12-16 12:00:00,59.681854,99.64706,0.8588655208929812,0.2663594416206265
r6i1p1f1,109,counterfactual,2012-01-16 12:00:00,56.13218,243.5577,0.14058652674427985,0.03872454442925877
r6i1p1f1,110,counterfactual,2012-01-16 12:00:00,61.205185,46.079544,0.42547384604599536,0.13717011662556355
r6i1p1f1,111,counterfactual,2012-02-15 12:00:00,26.529177,110.35714,0.1721786141768965,0.06793860432072008
r6i1p1f1,112,counterfactual,2012-04-16 00:00:00,4.4739027,300.0,0.2894160267138872,0.11870934140854084
r6i1p1f1,113,counterfactual,2012-04-16 00:00:00,47.661976,279.375,0.03799759695621063,0.01666741312943676
r6i1p1f1,114,counterfactual,2012-07-16 12:00:00,-87.076065,69.03333,0.013366184827790173,0.0
r6i1p1f1,115,counterfactual,2012-07-16 12:00:00,-80.73064,138.125,0.07518080358356949,0.0
r6i1p1f1,116,counterfactual,2012-07-16 12:00:00,-26.327192,23.076923,0.45319378408477806,0.1593025677096942
r6i1p1f1,117,counterfactual,2012-07-16 12:00:00,21.990202,80.978264,0.028630693053641187,0.0013355142475679482
r6i1p1f1,118,counterfactual,2013-02-15 00:00:00,11.408451,45.0,0.6093640649171502,0.24829478178683517
r6i1p1f1,119,counterfactual,2013-02-15 00:00:00,20.71453,48.048782,0.550858946210144,0.5092565021472366
r6i1p1f1,120,counterfactual,2013-08-16 12:00:00,-75.88733,349.66666,0.4988874519161419,0.0
r6i1p1f1,121,counterfactual,2013-08-16 12:00:00,-11.40845,36.09375,0.31927372640720475,0.07458195360836006
r6i1p1f1,122,counterfactual,2013-08-16 12:00:00,50.704224,5.2272725,0.6633288046868924,0.30700474445185866
r6i1p1f1,123,counterfactual,2013-10-16 12:00:00,49.28749,241.91176,0.01912605541895185,0.011681078992200722
r6i1p1f1,124,counterfactual,2013-11-16 00:00:00,-15.136703,18.970589,0.534823167554765,0.3044333628243606
r6i1p1f1,125,counterfactual,2013-12-16 12:00:00,56.19718,262.66666,1.351556040085633e-05,0.0005778124568810439
r6i1p1f1,126,counterfactual,2014-01-16 12:00:00,75.42254,336.875,0.10598196344472732,0.05522334059094369
r6i1p1f1,127,counterfactual,2014-02-15 00:00:00,18.549294,5.25,0.03879105417920514,0.0004226986246329556
r6i1p1f1,128,counterfactual,2014-02-15 00:00:00,16.151749,351.7742,0.05458707329683499,0.00222982564055485
r6i1p1f1,129,counterfactual,2014-02-15 00:00:00,70.60012,238.80435,0.02436971035364255,0.05076669782508403
r6i1p1f1,130,counterfactual,2014-03-16 12:00:00,3.0422537,9.833333,0.29745380479833183,0.03910037312386716
r6i1p1f1,131,counterfactual,2014-03-16 12:00:00,27.344067,9.892858,0.886589080021176,0.524837379116007
r6i1p1f1,132,counterfactual,2014-03-16 12:00:00,24.000002,356.33334,0.9462538953058661,0.4738794305009755
r6i1p1f1,133,counterfactual,2014-03-16 12:00:00,34.542255,47.125,0.7176292422620494,0.48223743826887766
r6i1p1f1,134,counterfactual,2014-09-16 00:00:00,-13.873239,318.47223,0.6916706310618264,0.27735793171645584
r7i1p1f1,0,factual,1980-08-16 12:00:00,-28.881905,297.69232,0.8834738817777924,0.665675925382256
r7i1p1f1,1,factual,1980-12-16 12:00:00,31.327967,88.57143,0.10854709747973224,0.7357156160292514
r7i1p1f1,2,factual,1981-02-15 00:00:00,-1.584507,290.625,0.3650801958338774,0.995878717246922
r7i1p1f1,3,factual,1981-10-16 12:00:00,-12.147887,308.75,0.5290675944314084,0.924870139765856
r7i1p1f1,4,factual,1983-01-16 12:00:00,59.57746,102.12963,0.9798714679428007,0.6965039774879678
r7i1p1f1,5,factual,1983-01-16 12:00:00,64.6916,48.017242,0.9831648732074397,0.757797567691235
r7i1p1f1,6,factual,1983-02-15 00:00:00,26.158772,43.18182,0.6568524624088234,0.8258253799683919
r7i1p1f1,7,factual,1983-02-15 00:00:00,29.828346,58.671875,0.6768241115331917,0.6361800041944992
r7i1p1f1,8,factual,1983-03-16 12:00:00,43.838024,5.4166665,0.7312851154278379,0.769492683515667
r7i1p1f1,9,factual,1984-12-16 12:00:00,61.56942,71.10714,0.9989430152312269,0.6049071813385077
r7i1p1f1,10,factual,1985-08-16 12:00:00,-72.36876,53.636364,0.8039813233391476,0.5014438155673262
r7i1p1f1,11,factual,1985-12-16 12:00:00,51.338024,139.25,0.9877451112368802,0.7239459504564557
r7i1p1f1,12,factual,1985-12-16 12:00:00,53.99061,296.57407,0.9799693501187591,0.8391239237454271
r7i1p1f1,13,factual,1985-12-16 12:00:00,64.77465,314.25,0.0,0.7118881562018022
r7i1p1f1,14,factual,1986-01-16 12:00:00,31.62676,89.25,0.8792861784958851,0.7126774998295122
r7i1p1f1,15,factual,1986-01-16 12:00:00,55.3667,51.752872,0.9779987249077245,0.6778410763044485
r7i1p1f1,16,factual,1986-03-16 12:00:00,44.728374,66.0,0.8605098102743588,0.5191856573496908
r7i1p1f1,17,factual,1987-01-16 12:00:00,0.9179213,22.068966,0.47799737777767326,0.9988276439679294
r7i1p1f1,18,factual,1987-02-15 00:00:00,18.149805,22.045454,0.3608055345156873,0.7979949209155809
r7i1p1f1,19,factual,1987-02-15 00:00:00,59.869995,232.3077,0.6826788167026322,0.47598257853341297
r7i1p1f1,20,factual,1987-11-16 00:00:00,-13.8284235,316.70456,0.48761473072013906,0.958358245851286
