member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dyn_adj_local_50_gaussian,pn_analogues_local_gaussian
r5i1p1f1,5,counterfactual,2009-02-15 00:00:00,47.320763,246.12782,0.5518089475553145,0.3237206357058646,0.21266368266034963,0.5051495146452043
r5i1p1f1,6,counterfactual,2009-02-15 00:00:00,79.64788,335.33334,0.1038092535819366,0.19696673262854902,0.0,0.0
r5i1p1f1,7,counterfactual,2012-01-16 12:00:00,49.162537,284.7973,0.7259809516739761,0.7469676377816996,0.6695327002521814,0.0
r5i1p1f1,8,counterfactual,2012-11-16 00:00:00,-12.676055,33.910255,0.22683987560857233,0.08272950662874767,0.000725067881015895,0.0586333717819435
r5i1p1f1,9,counterfactual,2013-04-16 00:00:00,51.97183,70.85107,0.571352645837638,0.7164179846662498,0.08745282195535076,0.2479555195372779
r5i1p1f1,10,counterfactual,2013-08-16 12:00:00,-79.60979,223.27869,0.8598003957681613,0.0,0.0013729796005779171,0.4726918991240844
r5i1p1f1,11,counterfactual,2014-08-16 12:00:00,-77.35646,269.80768,0.7040566483528954,0.016627890543296164,0.11175084941141367,0.09294111438825237
r5i1p1f1,12,counterfactual,2014-09-16 00:00:00,-10.835982,295.08066,0.5783849913482864,0.9399108154804101,0.2647796265725343,0.900256647750492
r6i1p1f1,0,factual,2004-10-16 12:00:00,42.46479,243.67188,0.832557555544137,0.9391099767351657,0.8770287705312004,0.8951569052809838
r6i1p1f1,1,factual,2005-01-16 12:00:00,64.95025,50.114677,0.8944080818303439,0.9840626281300937,0.853851468034574,0.0
r6i1p1f1,2,factual,2005-02-15 00:00:00,50.95775,95.625,0.7680746767873738,0.8195474213541316,0.5782270204644744,0.0
r6i1p1f1,3,factual,2005-02-15 00:00:00,62.215675,110.3125,0.5093558547264732,0.9775600061863958,0.9868106170227032,0.0
r6i1p1f1,4,factual,2005-03-16 12:00:00,47.7281,61.467392,0.9088886632252557,0.7374457570178033,0.42784399614564284,0.9990942538158736
r6i1p1f1,5,factual,2005-07-16 12:00:00,-7.278509,291.6129,0.460657466729258,0.9999526819337551,0.7245584442314379,0.9999326401160485
r6i1p1f1,6,factual,2005-10-16 12:00:00,-5.691291,306.12244,0.670020241152393,0.9994279824214211,0.1735059501177546,0.9998591857555934
r6i1p1f1,7,factual,2005-11-16 00:00:00,-5.312759,308.75,0.5318496271526321,0.9994249072089906,0.2019876362603591,0.9999841435726998
r6i1p1f1,8,factual,2006-12-16 12:00:00,61.989006,227.31708,0.7036902361453542,0.9084058559716288,0.3074670377304628,0.0
r6i1p1f1,9,factual,2007-10-16 12:00:00,-15.422535,303.33334,0.7082448006202584,0.9813069532469523,0.351533441860579,0.9981882331837686
r6i1p1f1,10,factual,2008-01-16 12:00:00,32.10025,91.47059,0.9799133402975556,0.9277659815693408,0.8575909863076726,0.0
r6i1p1f1,11,factual,2008-01-16 12:00:00,55.80413,293.31396,0.6949699668809663,0.9743125381457972,0.9946871761843118,0.9997688550981277
r6i1p1f1,12,factual,2008-02-15 12:00:00,67.81691,66.5,0.90992844115457,0.9649619937679479,0.8756821356292903,0.0
r6i1p1f1,13,factual,2008-06-16 00:00:00,-73.989334,52.184685,0.4530690935915588,0.8738287415859373,0.8996869214069543,0.0
r6i1p1f1,14,factual,2008-11-16 00:00:00,77.93794,313.3203,0.9901027714369983,0.9733437825787703,0.8218947767382714,0.0
r6i1p1f1,15,factual,2009-03-16 12:00:00,18.760563,353.0,0.9076437504599599,0.9987239183951924,0.917985799752477,0.0
r6i1p1f1,16,factual,2010-01-16 12:00:00,16.300617,12.34375,0.7537551529574346,0.989965193003034,0.312187899323894,0.8894889535360547
r6i1p1f1,17,factual,2010-09-16 00:00:00,-24.480635,304.53125,0.8965580731950771,0.9666712425617066,0.7087100743291259,0.8361653827974157
r6i1p1f1,18,factual,2010-12-16 12:00:00,59.85677,90.4661,0.9627624415454634,0.8866940014667181,0.8103891685682045,0.0
r6i1p1f1,19,factual,2011-02-15 00:00:00,32.82605,270.487,0.9927935033696205,0.9606447564465315,0.8146413834022699,0.8399993372217878
r6i1p1f1,20,factual,2011-10-16 12:00:00,-29.05742,135.52884,0.8827563099731788,0.9830829279742351,0.9483075668528761,0.8949799510517392
r6i1p1f1,21,factual,2011-12-16 12:00:00,59.681854,99.64706,0.9889945974897166,0.9288153018130809,0.8999232421104282,0.0
r6i1p1f1,22,factual,2012-01-16 12:00:00,56.13218,243.5577,0.998105631032921,0.8888985989791748,0.8582678168942404,0.0
r6i1p1f1,23,factual,2012-01-16 12:00:00,61.205185,46.079544,0.9607664371566753,0.9472981150556118,0.9113645389728311,0.0
r6i1p1f1,24,factual,2012-07-16 12:00:00,-87.076065,69.03333,0.8302278496885853,0.8548404652159043,0.7794603956750052,0.6633470182113874
r6i1p1f1,25,factual,2013-02-15 00:00:00,20.71453,48.048782,0.9927703543590874,0.985381555019963,0.5925103826570752,0.9548563249131299
r6i1p1f1,26,factual,2013-12-16 12:00:00,56.19718,262.66666,0.9702366842932708,0.8673623257107278,0.924306523623277,0.0
r6i1p1f1,27,factual,2014-02-15 00:00:00,18.549294,5.25,0.8908462190056152,0.997620234319782,0.29728482503739284,0.9944740318969586
r6i1p1f1,28,factual,2014-02-15 00:00:00,16.151749,351.7742,0.9985030682949361,0.9982449629170704,0.7809576120451444,0.8598564066143011
r6i1p1f1,29,factual,2014-03-16 12:00:00,27.344067,9.892858,0.9946011951144379,0.9965615407024976,0.28600667587062856,0.9465317569716196
r6i1p1f1,0,counterfactual,2004-10-16 12:00:00,42.46479,243.67188,0.4316715529050299,0.05609439307034014,0.23401229216315178,0.0
r6i1p1f1,1,counterfactual,2005-01-16 12:00:00,64.95025,50.114677,0.11816308660616626,0.05983228290501241,0.0014163905571681346,0.42031103769113864
r6i1p1f1,2,counterfactual,2005-02-15 00:00:00,50.95775,95.625,0.17610753917931854,0.08227879708778241,0.026568658688943203,0.823420352855968
r6i1p1f1,3,counterfactual,2005-02-15 00:00:00,62.215675,110.3125,0.27371499917483855,0.09874059321699302,0.04606529159921258,0.5530306719543141
r6i1p1f1,4,counterfactual,2005-03-16 12:00:00,47.7281,61.467392,0.1292094013612367,0.042269688819466134,0.008472467773781966,0.3096006241703342
r6i1p1f1,5,counterfactual,2005-07-16 12:00:00,-7.278509,291.6129,0.11900582572414209,0.001054854179540321,2.7056537316494378e-05,0.01146430854512781
r6i1p1f1,6,counterfactual,2005-10-16 12:00:00,-5.691291,306.12244,0.4492622997559508,0.3045885088900797,0.32805558144856173,0.20475493494463604
r6i1p1f1,7,counterfactual,2005-11-16 00:00:00,-5.312759,308.75,0.3258692521911821,0.191037889073997,0.08799015752928907,0.1281250304524264
r6i1p1f1,8,counterfactual,2006-12-16 12:00:00,61.989006,227.31708,0.4878539609643998,0.10804668074078982,0.06764865242941087,0.0
r6i1p1f1,9,counterfactual,2007-10-16 12:00:00,-15.422535,303.33334,0.15601299640043642,0.014891782120878383,0.014590353647302878,0.12344273004458461
r6i1p1f1,10,counterfactual,2008-01-16 12:00:00,32.10025,91.47059,0.53097288176931,0.0,0.2481158080344752,0.0
r6i1p1f1,11,counterfactual,2008-01-16 12:00:00,55.80413,293.31396,0.09556786871351541,0.04181160807115669,0.0,0.11420535672973164
r6i1p1f1,12,counterfactual,2008-02-15 12:00:00,67.81691,66.5,0.0030638532452373912,0.004325350886436818,0.0,0.20360719252771387
r6i1p1f1,13,counterfactual,2008-06-16 00:00:00,-73.989334,52.184685,0.27438562790917365,0.0,0.0,0.6841691056392127
r6i1p1f1,14,counterfactual,2008-11-16 00:00:00,77.93794,313.3203,0.020548771608725147,0.024687822971910633,0.0,0.0
r6i1p1f1,15,counterfactual,2009-03-16 12:00:00,18.760563,353.0,0.6570616722279252,0.22868571755534417,0.17995808646037792,0.0
r6i1p1f1,16,counterfactual,2010-01-16 12:00:00,16.300617,12.34375,0.06333656370860141,3.859617002244242e-05,0.0,0.050598874901546576
r6i1p1f1,17,counterfactual,2010-09-16 00:00:00,-24.480635,304.53125,0.5577035366343683,0.0,0.0,0.7739505642639531
r6i1p1f1,18,counterfactual,2010-12-16 12:00:00,59.85677,90.4661,0.3545520602468294,0.13041280076228645,0.11353172179780446,0.6316787178144366
r6i1p1f1,19,counterfactual,2011-02-15 00:00:00,32.82605,270.487,0.11455926106629821,0.03025726634180792,0.0,0.012929041539758823
r6i1p1f1,20,counterfactual,2011-10-16 12:00:00,-29.05742,135.52884,0.33611754954662476,0.0,0.0,0.0
r6i1p1f1,21,counterfactual,2011-12-16 12:00:00,59.681854,99.64706,0.8308899666928817,0.2663594416206265,0.23869095143413688,0.0
r6i1p1f1,22,counterfactual,2012-01-16 12:00:00,56.13218,243.5577,0.12100964926618685,0.03872454442925877,0.023518871780204287,0.0
r6i1p1f1,23,counterfactual,2012-01-16 12:00:00,61.205185,46.079544,0.39638457746403843,0.13717011803123846,0.06658084186378821,0.3097015511005158
r6i1p1f1,24,counterfactual,2012-07-16 12:00:00,-87.076065,69.03333,0.02807651982018411,0.0,0.0,0.0
r6i1p1f1,25,counterfactual,2013-02-15 00:00:00,20.71453,48.048782,0.8086045057939892,0.5092565021472366,0.10507927999451483,0.0
r6i1p1f1,26,counterfactual,2013-12-16 12:00:00,56.19718,262.66666,0.00031346193598724703,0.0005778124568810439,0.0,0.0037898789460236726
r6i1p1f1,27,counterfactual,2014-02-15 00:00:00,18.549294,5.25,0.10341093198867235,0.0004226986246329556,0.0,0.06077417569257049
r6i1p1f1,28,counterfactual,2014-02-15 00:00:00,16.151749,351.7742,0.006790683590228164,0.00222982564055485,0.0,0.010146540479319288
r6i1p1f1,29,counterfactual,2014-03-16 12:00:00,27.344067,9.892858,0.9464762126059558,0.524837379116007,0.41850122228037845,0.809349602288339
r7i1p1f1,0,factual,2004-12-16 12:00:00,73.0,320.8611,0.9587709281127467,0.9950288745874536,0.916973231206664,0.0
r7i1p1f1,1,factual,2005-02-15 00:00:00,67.37812,260.28845,0.9305067610559716,0.9799024204698169,0.6291738128759135,0.516030645850904
r7i1p1f1,2,factual,2006-02-15 00:00:00,25.171024,23.782467,0.6736064344586925,0.9948490849456181,0.5378254940559986,0.9445845757558964
r7i1p1f1,3,factual,2006-11-16 00:00:00,70.39436,114.0,0.9326922064115784,0.9919915860013059,0.833866891313682,0.0
r7i1p1f1,4,factual,2007-01-16 12:00:00,13.151408,28.75,0.7893077221674559,0.9930019288063315,0.24253878994738343,0.0
r7i1p1f1,5,factual,2007-06-16 00:00:00,-68.40982,125.241936,0.9918168642666813,0.5859223991258646,0.7593949690981923,0.9820947325668885
r7i1p1f1,6,factual,2007-07-16 12:00:00,57.12148,125.078125,0.977460066642969,0.9756814221834524,0.9674264709232779,0.9465936781110121
r7i1p1f1,7,factual,2007-12-16 12:00:00,51.948357,292.68518,0.8798210735127596,0.9889899766124896,0.9888228687399094,0.0
r7i1p1f1,8,factual,2007-12-16 12:00:00,73.28345,319.14062,0.985904600099224,0.9471736126732777,0.5730172892756255,0.0
r7i1p1f1,9,factual,2008-05-16 12:00:00,-79.01409,257.67856,0.9768582541973595,0.5658677354011937,0.7403357246574896,0.0
r7i1p1f1,10,factual,2011-02-15 00:00:00,44.97815,90.86207,0.959305899536207,0.9062765511221387,0.27000404651777443,0.0
r7i1p1f1,11,factual,2011-12-16 12:00:00,56.209793,81.45522,0.9864269920886481,0.9320233938474453,0.7706839845325146,0.0
r7i1p1f1,12,factual,2012-01-16 12:00:00,70.866325,100.37736,0.9997129063214745,0.9931972162595538,0.6839963079354691,0.7904001859341595
r7i1p1f1,13,factual,2012-07-16 12:00:00,-83.60739,177.34506,0.973411257677045,0.9645792583269849,0.8096065535855577,0.9374388307484199
r7i1p1f1,14,factual,2012-12-16 12:00:00,33.031235,269.74637,0.9907189812798,0.9755857143266656,0.8285575759285362,0.0
r7i1p1f1,15,factual,2013-01-16 12:00:00,65.75193,152.8629,0.9999780634757397,0.96234837012195,0.9198951896040598,0.9923134613514805
r7i1p1f1,16,factual,2014-05-16 12:00:00,-87.369995,162.84187,0.9848827215118859,0.8284779314097872,0.7566320295576286,0.638990863056992
r7i1p1f1,17,factual,2014-05-16 12:00:00,-27.517603,138.28125,0.9073163016841296,0.9792414711039044,0.8237151423422464,0.7676648238699302
r7i1p1f1,18,factual,2014-06-16 00:00:00,-19.140844,143.33333,0.7262972125603956,0.9848436779192139,0.934991309413822,0.9962007885039357
r7i1p1f1,0,counterfactual,2004-12-16 12:00:00,73.0,320.8611,0.09887714318963148,0.06992337881232868,0.02141904385988891,0.024132895591054027
r7i1p1f1,1,counterfactual,2005-02-15 00:00:00,67.37812,260.28845,0.0124434301854911,0.008105390951359426,0.0,0.0
r7i1p1f1,2,counterfactual,2006-02-15 00:00:00,25.171024,23.782467,0.42767563770478423,0.11964918110420253,0.0456334510315044,0.0
r7i1p1f1,3,counterfactual,2006-11-16 00:00:00,70.39436,114.0,0.014852020467615246,0.011821402119650326,0.0,0.012704997225319481
r7i1p1f1,4,counterfactual,2007-01-16 12:00:00,13.151408,28.75,0.056579953942723415,0.0,0.0,0.002490409086935319
r7i1p1f1,5,counterfactual,2007-06-16 00:00:00,-68.40982,125.241936,5.284618438516908e-05,0.0,0.0,0.0
r7i1p1f1,6,counterfactual,2007-07-16 12:00:00,57.12148,125.078125,0.1841167387883329,0.0246947967754243,0.0,0.05018516982052612
r7i1p1f1,7,counterfactual,2007-12-16 12:00:00,51.948357,292.68518,0.0197592101269376,0.002876757745482794,0.0,0.10904260456707915
r7i1p1f1,8,counterfactual,2007-12-16 12:00:00,73.28345,319.14062,0.04832056094446213,0.046665293598739055,0.0,0.15992907713218218
r7i1p1f1,9,counterfactual,2008-05-16 12:00:00,-79.01409,257.67856,0.005286432183545742,0.00018905971823968137,0.0,0.10992304056154356
r7i1p1f1,10,counterfactual,2011-02-15 00:00:00,44.97815,90.86207,0.11673156877892032,0.0,0.0,0.3799380439896257
r7i1p1f1,11,counterfactual,2011-12-16 12:00:00,56.209793,81.45522,0.00037839031314912397,0.0008657299912161465,0.0,0.060089407257300276
r7i1p1f1,12,counterfactual,2012-01-16 12:00:00,70.866325,100.37736,0.04286860340652976,0.04138231424599337,0.0,0.024975042725414842
r7i1p1f1,13,counterfactual,2012-07-16 12:00:00,-83.60739,177.34506,0.81849940873045,0.22099321431748598,0.7327116820664817,0.6703992777972582
r7i1p1f1,14,counterfactual,2012-12-16 12:00:00,33.031235,269.74637,0.34269847728380876,0.12912120633411261,0.0,0.16910836141740582
r7i1p1f1,15,counterfactual,2013-01-16 12:00:00,65.75193,152.8629,0.0,0.000287458921464423,0.0,0.0021076529552630507
r7i1p1f1,16,counterfactual,2014-05-16 12:00:00,-87.369995,162.84187,0.030866479436024497,0.009025094680041978,0.0,0.0038647966595378724
r7i1p1f1,17,counterfactual,2014-05-16 12:00:00,-27.517603,138.28125,0.36909587309430025,0.017404000198325442,0.00884713447009322,0.0
r7i1p1f1,18,counterfactual,2014-06-16 00:00:00,-19.140844,143.33333,0.18825402611985775,0.0007442169298521595,0.0,0.0
r8i1p1f1,0,factual,2004-01-16 12:00:00,-22.240717,124.545456,0.7274765402571229,0.8042206593045907,0.547416865164829,0.9977948947217199
r8i1p1f1,1,factual,2006-01-16 12:00:00,66.855965,210.64516,0.9528251370200138,0.8139260800722967,0.6019050243805822,0.9999994878866361
r8i1p1f1,2,factual,2006-02-15 00:00:00,30.576185,68.63636,0.6977090817604599,0.9219194422164034,0.2594588738172282,0.7792125454744052
r8i1p1f1,3,factual,2006-08-16 12:00:00,-83.77562,301.05173,0.8758216199301847,0.8322365638675239,0.8739506495554351,0.6514845769117581
r8i1p1f1,4,factual,2007-02-15 00:00:00,12.94292,42.17105,0.7433691847769628,0.9994772748986005,0.5879404579266654,0.9852652084765691
r8i1p1f1,5,factual,2007-08-16 12:00:00,-11.353339,292.66306,0.7492334715714419,0.9999977631967752,0.881181954007124,0.985671362075145
r8i1p1f1,6,factual,2007-10-16 12:00:00,-10.436619,20.333334,0.7710240585040876,0.999904815114597,0.9737474126200933,0.9986350160421431
r8i1p1f1,7,factual,2008-01-16 12:00:00,64.93412,109.879036,0.9554258867623916,0.9715785625474452,0.9693737754590577,0.0
r8i1p1f1,8,factual,2008-02-15 12:00:00,29.31338,265.85938,0.9567082360307544,0.9757588094525794,0.6123394654019767,0.0
r8i1p1f1,9,factual,2009-01-16 12:00:00,72.116486,117.0946,0.987219334363952,0.993526170437382,0.9041786669584672,0.9999599758958234
r8i1p1f1,10,factual,2009-06-16 00:00:00,-80.51106,112.28571,0.9879661250285562,0.7286408720282147,0.8679337964466991,0.9754643716746672
r8i1p1f1,11,factual,2009-06-16 00:00:00,-77.71671,33.59155,0.9149745796817028,0.7209183362645433,0.8711943387590304,0.0
r8i1p1f1,12,factual,2009-06-16 00:00:00,-70.24989,94.1129,0.9075321621813321,0.6128012423770177,0.6145946346003335,0.6964928294375582
r8i1p1f1,13,factual,2010-07-16 12:00:00,56.661976,14.3125,0.7237836632216776,0.9383928540758939,0.7302777473588375,0.9867086355188578
r8i1p1f1,14,factual,2011-02-15 00:00:00,29.219387,257.41525,0.9587176218218338,0.9717643346805193,0.7313331106636378,0.07614586165078041
r8i1p1f1,15,factual,2011-02-15 00:00:00,43.918804,122.05882,0.9614442586297669,0.9403713244802719,0.6832275515931104,0.0
r8i1p1f1,16,factual,2012-01-16 12:00:00,63.405636,37.0,0.9508773521334951,0.9844103120738635,0.8483166686019692,0.9815169121719144
r8i1p1f1,17,factual,2012-04-16 00:00:00,-88.253525,166.0,0.9541199710476345,0.7909652569152734,0.540742981612024,0.0
r8i1p1f1,18,factual,2013-01-16 12:00:00,65.44014,172.75,0.9964784896663863,0.9799094471349516,0.7894929181888131,0.9972212427089779
r8i1p1f1,19,factual,2014-11-16 00:00:00,-15.9624405,28.148148,0.8935403791046707,0.9961987489819585,0.534665931894819,0.9999999839184567
r8i1p1f1,0,counterfactual,2004-01-16 12:00:00,-22.240717,124.545456,0.3452393714733477,0.0,0.0,0.07429576897674262
r8i1p1f1,1,counterfactual,2006-01-16 12:00:00,66.855965,210.64516,0.10693569372737244,0.0,0.0,4.337297178380606e-05
r8i1p1f1,2,counterfactual,2006-02-15 00:00:00,30.576185,68.63636,0.04110855699443228,0.002391892769833426,0.004358156863512153,0.0
r8i1p1f1,3,counterfactual,2006-08-16 12:00:00,-83.77562,301.05173,0.023132006568583052,0.0033780212380348784,0.0,0.0
r8i1p1f1,4,counterfactual,2007-02-15 00:00:00,12.94292,42.17105,0.2665224572751411,0.011494771242690383,0.0,0.0
r8i1p1f1,5,counterfactual,2007-08-16 12:00:00,-11.353339,292.66306,0.3783995622902835,0.38504549270748056,0.10615846846495447,0.5350648429395137
r8i1p1f1,6,counterfactual,2007-10-16 12:00:00,-10.436619,20.333334,0.2546273207031843,0.055744195303006006,0.0,0.06738318889797812
r8i1p1f1,7,counterfactual,2008-01-16 12:00:00,64.93412,109.879036,0.9257112849204014,0.49225506108829,0.5545074481056819,0.0
r8i1p1f1,8,counterfactual,2008-02-15 12:00:00,29.31338,265.85938,0.3950193376926415,0.11598001163074656,0.005351003528653475,0.0
r8i1p1f1,9,counterfactual,2009-01-16 12:00:00,72.116486,117.0946,0.04813391908124065,0.022921267274278234,0.0,0.039896008987122755
r8i1p1f1,10,counterfactual,2009-06-16 00:00:00,-80.51106,112.28571,0.882990166900766,0.0,0.3778105951522732,0.0
r8i1p1f1,11,counterfactual,2009-06-16 00:00:00,-77.71671,33.59155,0.6332549760509095,0.0,0.18562559624277142,0.0
r8i1p1f1,12,counterfactual,2009-06-16 00:00:00,-70.24989,94.1129,0.7933457353463339,0.0,0.20977079622987016,0.0
r8i1p1f1,13,counterfactual,2010-07-16 12:00:00,56.661976,14.3125,0.4028544961668894,0.12604875619336608,0.08050086818912172,0.3048340895576729
r8i1p1f1,14,counterfactual,2011-02-15 00:00:00,29.219387,257.41525,0.4934377665308921,0.24676378741173932,0.07589970595552131,0.0
r8i1p1f1,15,counterfactual,2011-02-15 00:00:00,43.918804,122.05882,0.8327167109102088,0.19054640880610596,0.31740485225951265,0.16746796300541422
r8i1p1f1,16,counterfactual,2012-01-16 12:00:00,63.405636,37.0,0.9001260198918037,0.2984416076880534,0.4699682783321627,0.0
r8i1p1f1,17,counterfactual,2012-04-16 00:00:00,-88.253525,166.0,0.23408663748460745,0.0,0.0,0.09094250877698218
r8i1p1f1,18,counterfactual,2013-01-16 12:00:00,65.44014,172.75,0.17693374887651236,0.08809801129200279,0.013292219517950121,0.1655312465388199
r8i1p1f1,19,counterfactual,2014-11-16 00:00:00,-15.9624405,28.148148,0.33652277036010747,0.07240557031847805,0.0,0.0
r9i1p1f1,0,factual,2005-01-16 12:00:00,61.190784,136.64772,0.9298279352680979,0.9985289598173975,0.9956639841217221,0.9985740751144463
r9i1p1f1,1,factual,2005-12-16 12:00:00,54.312027,263.84616,0.9223849300391039,0.9219262895145452,0.49128056879413873,0.0
r9i1p1f1,2,factual,2006-02-15 00:00:00,38.661976,108.4375,0.7659787884239505,0.9789571319309017,0.5006932929825019,0.5926896717275375
r9i1p1f1,3,factual,2007-04-16 00:00:00,52.008053,54.0,0.938561820871649,0.9122884974208262,0.9679867078123222,0.9996153915702043
r9i1p1f1,4,factual,2007-12-16 12:00:00,65.64387,266.29465,0.997450708764601,0.9881104064613496,0.7862796085122081,0.5966820019860063
r9i1p1f1,5,factual,2008-05-16 12:00:00,-86.96213,203.66379,0.9724225877160964,0.924586278405574,0.9811934977254078,0.8665513487035752
r9i1p1f1,6,factual,2009-02-15 00:00:00,65.938126,169.95535,0.999853583330189,0.9940451552932132,0.8927715115535526,0.0
r9i1p1f1,7,factual,2010-09-16 00:00:00,-8.583501,295.0,0.7509940503716165,0.999999997852065,0.8423776197856838,0.9958528746052177
r9i1p1f1,8,factual,2010-12-16 12:00:00,78.51699,317.58823,0.9984299696836556,0.9932640157166109,0.5933478018846912,0.0
r9i1p1f1,9,factual,2011-01-16 12:00:00,19.09331,5.8854165,0.8321099064295927,0.9995747889781786,0.1655120275674421,0.0
r9i1p1f1,10,factual,2011-01-16 12:00:00,59.05048,134.29776,0.9936464299824732,0.9992802983623859,0.9750124480580061,0.8873839491304283
r9i1p1f1,11,factual,2013-04-16 00:00:00,25.314833,352.05884,0.9432327060618287,0.9984324399864591,0.83794109213376,0.9987020063059627
r9i1p1f1,12,factual,2014-02-15 00:00:00,66.72806,28.653847,0.9793757595299202,0.9987129476695461,0.7701774238911303,0.0
r9i1p1f1,13,factual,2014-10-16 12:00:00,-9.480634,309.6354,0.8307805845693312,0.9999998510853074,0.5021923185614259,0.9999981105297886
r9i1p1f1,14,factual,2014-11-16 00:00:00,-5.6305275,310.93024,0.8502382123802286,0.9999988904253457,0.082593696844255,0.9999986483791664
r9i1p1f1,0,counterfactual,2005-01-16 12:00:00,61.190784,136.64772,0.14414441792625587,0.03487776901073836,0.0,0.0
r9i1p1f1,1,counterfactual,2005-12-16 12:00:00,54.312027,263.84616,0.11129750006254735,0.0,0.0,0.08742985689852767
r9i1p1f1,2,counterfactual,2006-02-15 00:00:00,38.661976,108.4375,0.05210631331273152,0.0,0.0,0.1062782534561435
r9i1p1f1,3,counterfactual,2007-04-16 00:00:00,52.008053,54.0,0.3232894928746102,0.11326333931907195,0.0,0.09981072581160155
r9i1p1f1,4,counterfactual,2007-12-16 12:00:00,65.64387,266.29465,0.6824674037712106,0.0,0.19685320549398266,0.0
r9i1p1f1,5,counterfactual,2008-05-16 12:00:00,-86.96213,203.66379,0.37344067700054795,0.0,0.0,0.0
r9i1p1f1,6,counterfactual,2009-02-15 00:00:00,65.938126,169.95535,0.2692089395016508,0.171532816658018,0.0,0.0
r9i1p1f1,7,counterfactual,2010-09-16 00:00:00,-8.583501,295.0,0.2908535819817287,0.016866961654244617,0.02276601915043097,0.0
r9i1p1f1,8,counterfactual,2010-12-16 12:00:00,78.51699,317.58823,0.6234783740556442,0.04752298360106311,0.0,0.0
r9i1p1f1,9,counterfactual,2011-01-16 12:00:00,19.09331,5.8854165,0.2143346094402262,0.0,0.0,0.0
r9i1p1f1,10,counterfactual,2011-01-16 12:00:00,59.05048,134.29776,0.1912845986194115,0.045924458842288796,0.0,0.0
r9i1p1f1,11,counterfactual,2013-04-16 00:00:00,25.314833,352.05884,0.39586277589926033,0.03243399374522038,0.0,0.0
r9i1p1f1,12,counterfactual,2014-02-15 00:00:00,66.72806,28.653847,0.10766361444229178,0.046063301816891666,0.0,0.0
r9i1p1f1,13,counterfactual,2014-10-16 12:00:00,-9.480634,309.6354,0.2044742630451416,0.001473157870556685,0.0,0.0
r9i1p1f1,14,counterfactual,2014-11-16 00:00:00,-5.6305275,310.93024,0.3030462646808041,0.0,0.3776238034945941,0.0
r10i1p1f1,0,factual,2004-01-16 12:00:00,48.882812,92.160194,0.8548159667405563,0.9835841597112608,0.5771692223058515,0.0
r10i1p1f1,1,factual,2004-02-15 12:00:00,34.503605,59.73577,0.5580642643507343,0.9932535281484612,0.6022242162049776,0.9999955320807798
r10i1p1f1,2,factual,2004-04-16 00:00:00,-68.52993,128.59375,0.7625746135566519,0.8375299091677669,0.6894414413878813,0.9596369802782306
r10i1p1f1,3,factual,2006-03-16 12:00:00,46.3232,260.48245,0.8519891327041312,0.9111810051998502,0.8360838789476421,0.9909629861881332
r10i1p1f1,4,factual,2007-01-16 12:00:00,65.830986,93.5,0.9912429176647403,0.9960261993962728,0.9292253374743802,0.0
r10i1p1f1,5,factual,2007-02-15 00:00:00,20.114902,352.5,0.8668654656499019,0.9992762856880372,0.7816768497569478,0.7751448112695021
r10i1p1f1,6,factual,2007-02-15 00:00:00,76.8298,327.3729,0.9900657065032881,0.9989142935973969,0.9265903511855481,0.0
r10i1p1f1,7,factual,2007-04-16 00:00:00,44.1489,285.57144,0.7919939323524354,0.9917288262504145,0.9920105672348052,0.5308174539537516
r10i1p1f1,8,factual,2008-03-16 12:00:00,33.338028,66.0,0.9495458834786857,0.9819673421478867,0.40548750193750616,0.8529959889071261
r10i1p1f1,9,factual,2008-05-16 12:00:00,-83.27196,282.78845,0.9382588463237831,0.9129066883212646,0.8295513023130925,0.9749871320612101
r10i1p1f1,10,factual,2008-12-16 12:00:00,48.31641,114.18604,0.9816785670514951,0.9804767178323646,0.8546962374046141,0.0
r10i1p1f1,11,factual,2009-09-16 00:00:00,-81.54067,11.428572,0.9364776616169214,0.8213094667535884,0.6996724100054669,0.7671667865080175
r10i1p1f1,12,factual,2010-01-16 12:00:00,63.85991,42.2973,0.9395328405507017,0.9970872182509635,0.6010239481482837,0.0
r10i1p1f1,13,factual,2010-02-15 00:00:00,69.61551,78.175674,0.42980326339867114,0.9996638913908961,0.8317935740222223,0.0
r10i1p1f1,14,factual,2010-03-16 12:00:00,27.601091,110.40323,0.956950779502863,0.9887959730299196,0.7397091061747882,0.0
r10i1p1f1,15,factual,2011-03-16 12:00:00,24.49562,37.567566,0.9097861029532588,0.9999098256279287,0.0,0.8869190764496468
r10i1p1f1,16,factual,2011-11-16 00:00:00,70.31875,137.76315,0.9534707682711181,0.9991087421764879,0.5373501438943229,0.9991607668774065
r10i1p1f1,17,factual,2012-01-16 12:00:00,62.527527,239.0,0.9966586032846989,0.973922751090822,0.6357569522875375,0.827164268179355
r10i1p1f1,18,factual,2012-06-16 00:00:00,-74.91549,271.91666,0.9788480779190059,0.902104277446106,0.46351518466400465,0.0
r10i1p1f1,19,factual,2013-01-16 12:00:00,51.90295,130.81522,0.9763588344227787,0.9998097071385875,0.9766969297371887,0.0
r10i1p1f1,20,factual,2013-01-16 12:00:00,56.79888,73.82,0.9946941990422342,0.9830797700390975,0.5219339200708879,0.0
